Wavelength,n_0.8,n_0.9,n_1.0,n_1.1,n_1.2,n_1.3,n_1.4,n_1.5,n_1.6,n_1.7,n_1.8,n_1.9,n_2.0,n_2.1,n_2.2,n_2.3,n_2.4
680,0.03474629538490487,0.034889836506346396,0.03511102810482546,0.03542610353683786,0.035846597614800586,0.036379472075435584,0.037027706440998835,0.037791066010191735,0.03866687356117422,0.03965069780619181,0.04073692595689639,0.04191921773641124,0.04319085251302339,0.044544986528968565,0.04597483774616285,0.047473814174131455,0.04903559908711456
681,0.03475311486183064,0.034923376454308,0.035181248515710244,0.03554315856942449,0.03602014369612273,0.036618230584879174,0.037339237518515006,0.0381816950665352,0.03914171742658551,0.04021374943549473,0.04139116874694422,0.04266675045244374,0.04403301315080494,0.04548246849923221,0.047007795089393574,0.04860195459627593,0.05025826484710332
682,0.034780745842870775,0.034986887932067744,0.035293092426613513,0.03571572869738609,0.036264972061200655,0.03694551783812563,0.03775764267963145,0.038698302671477745,0.03976211376512305,0.04094215794059905,0.0422306110307269,0.04361921205226546,0.04509960186685167,0.04666355903377612,0.04830315736393529,0.050010865312731884,0.05177960308369147
683,0.034817658056044164,0.035082856605869475,0.03546678121164291,0.03598515404492486,0.03664643178136344,0.037453038029609115,0.03840279675692838,0.03949026688377886,0.04070785588506889,0.042046688579353814,0.04349725316531984,0.04504986291746141,0.046694973638701155,0.04842339240524085,0.05022640665535682,0.052095856274355944,0.054024165799819356
684,0.03489098133484712,0.035235966889827386,0.03572208979474491,0.036363495779379154,0.03716599589566721,0.038128928089597114,0.03924700187062228,0.04051186926792109,0.041913353575151344,0.043440356992976104,0.045081501442857025,0.0468255621099912,0.04866174682890075,0.05057986439259485,0.052570414905623836,0.054624626788531486,0.056734458283453824
685,0.03500079970311136,0.03546549797852628,0.03610047630816821,0.036916648190479205,0.037915569710048606,0.03909209547998438,0.040436685989236075,0.041937207236730285,0.04358024160314502,0.04535199428510758,0.047238890531657446,0.049227947875239014,0.05130699031859015,0.05346475473299619,0.05569092583762828,0.05797612541984127,0.06031187354304551
686,0.03516751327739497,0.03578898282726413,0.03661292563749064,0.03764521692474249,0.03888175313733761,0.04031191335560412,0.04192126659711479,0.04369351900104393,0.04561183182490031,0.047659665937839366,0.04982128968408748,0.05208205679379533,0.054428532347305186,0.056848521639877594,0.05933103947290148,0.06186624499486257,0.06444535857459464
687,0.035422583949587985,0.03625282809778631,0.03732078018845101,0.03862502490461081,0.04015415785551701,0.04189099114521426,0.043815542035177915,0.0459070092535365,0.04814500022709091,0.050510239702458784,0.05298493527408958,0.05555292436842965,0.058199687387555404,0.06091228294299277,0.06367924123308753,0.06649043826037143,0.0693369647826136
688,0.03580267087463213,0.036897151715761314,0.03826477931778644,0.03989472749981264,0.04176699800189438,0.043857165415226294,0.046139449241438264,0.048588563816901825,0.051180744138247414,0.053894244499036605,0.056709514224788156,0.05960918459488178,0.06257795215079458,0.06560241107446756,0.06867086630451191,0.07177314574861746,0.07490042166652562
689,0.0363284490375485,0.03775621346444783,0.03949110446210001,0.041510779167974375,0.04378552529394958,0.04628323112375107,0.04897228926547682,0.051823142884448434,0.05480899388103076,0.0579060191014633,0.061093313166019826,0.064352691038324,0.06766842891837707,0.07102698826612258,0.07441674730045143,0.07782775216693236,0.08125149291334151
690,0.037040488196335444,0.03886823894263177,0.041032105230462516,0.04349688633578737,0.04622278637612525,0.049170199667923305,0.052302172441757,0.05558547792102235,0.05899091108814814,0.06249317155685549,0.0660705492801319,0.0697045337906633,0.07337941199165604,0.07708188734083651,0.08080073511138865,0.08452649846366829,0.0882512248486907
691,0.03797369113938181,0.04026828176570513,0.04292049946636955,0.04588169133013923,0.04910222856475645,0.052535671525569295,0.05614053371848642,0.05988074765331386,0.06372547829421006,0.06764864416248256,0.07162833856189836,0.07564624865226403,0.07968711799295819,0.08373827032548706,0.08778919804027255,0.09183121186753851,0.09585714541192754
692,0.03917292321625334,0.04199864681083798,0.04519400359118553,0.048697102530033426,0.05244932239639174,0.056398449539415065,0.06049953553929988,0.06471465847249247,0.06901221993939245,0.07336609931885815,0.07775481911481857,0.08216078767874825,0.08656964135206889,0.09096968681114244,0.09535143507338077,0.09970721533630734,0.10403085645812304
693,0.0406450067087814,0.044062776694739875,0.04785134490024869,0.05193652027585474,0.05625199601202501,0.06074112267470695,0.06535671348782689,0.0700600518180486,0.07481966789365259,0.07961014128579189,0.08441103160943561,0.08920596644007986,0.09398188251943707,0.09872840330169194,0.10343733230978847,0.10810224240128126,0.11271814332480774
694,0.04241390304006105,0.04646959381032486,0.05088578385445382,0.055577702556821686,0.06047310800091383,0.06551247774143647,0.07064770125388983,0.07584034025523154,0.0810599159673698,0.08628239590124633,0.09148892354174151,0.09666478012982889,0.10179854833933406,0.10688144370840698,0.11190678208570702,0.11686955588736288,0.12176609678645835
695,0.04442530390503688,0.04914488392808325,0.05420397492264124,0.05950944785853194,0.06498506709906521,0.07057001916799038,0.07621651571008294,0.08188736132670049,0.08755380866656602,0.09319377947014101,0.09879043366296925,0.10433103655869108,0.10980606920146917,0.1152085320779222,0.12053340059697022,0.12577719890923758,0.13093766576096094
696,0.04670318966949819,0.05211003266840251,0.05782552351170363,0.06375044277155954,0.06980642550685791,0.07593282793452097,0.08208330284606909,0.0882227462881919,0.09432478345519771,0.10036977453504377,0.10634326207652209,0.1122347729041816,0.11803689700916509,0.12374457984846599,0.12935457802293168,0.13486503976205097,0.1402751807838984
697,0.049197120648535236,0.05529580962896244,0.06166420421666147,0.06819931225320855,0.07482239557502642,0.08147427183993733,0.08811097189523569,0.0947001581961962,0.10121831300396189,0.10764858181282341,0.11397913722746005,0.12020194308714782,0.12631182165325208,0.13230574870649112,0.13818231968726563,0.14394134429387348,0.14958353778000166
698,0.051902015430743506,0.05869138478885918,0.06570483247082724,0.07283772729609923,0.08001250223920917,0.08717253198023485,0.09427699539727553,0.1012968598584916,0.1082118398886846,0.11500812642160649,0.12167670104345084,0.1282120860547501,0.13461141662551707,0.14087375045428682,0.14699955271520485,0.15299031072094166,0.15884824492457708
699,0.05471020759271173,0.06216989683306422,0.06980390308844442,0.07750781220892607,0.08520646652144002,0.09284660693424256,0.1003910794490575,0.10781448148226684,0.11509995594669069,0.1222368497980645,0.12921900768493155,0.13604352737661138,0.14270984991749797,0.14921909261005187,0.1555735586683557,0.1617763759162894,0.16783123015763157
700,0.057625322872442424,0.06573617048807148,0.07396844810702002,0.0822195011755588,0.09041757784659851,0.09851341681757095,0.10647392309342914,0.11427755965341577,0.12191103161509553,0.12936690982917476,0.13664192735540032,0.14373575564643531,0.15065012284751372,0.15738817680705747,0.1639540238665359,0.1703523945128847,0.17658840102665957
701,0.06057436825513339,0.06930503756402627,0.07810311701781289,0.08686891450752536,0.09553478786679359,0.10405586483589094,0.11240330746960406,0.12055952419109982,0.12851479093252197,0.13626486905986093,0.14380932295995646,0.15115032837932676,0.15829182593564062,0.16523891848351524,0.17199744163074146,0.1785736578313772,0.18497403909875612
702,0.06353029149239103,0.07284861732363646,0.08218017933840305,0.09142915319463642,0.10053249462200664,0.10944995817868153,0.11815705245987022,0.12664013450859307,0.13489300543213822,0.14291454532852269,0.15070706565025713,0.15827515786748753,0.16562488699028205,0.17276322601558589,0.1796976596207721,0.18643590736782195,0.19298573167925015
703,0.06644319587322076,0.07631202179843974,0.08614098156597327,0.09583873300376002,0.10534709956295744,0.11463053779473686,0.12366887088807448,0.13245231623036144,0.14097808486038127,0.14924805024021828,0.15726714489972254,0.16504225460855904,0.17258145455072632,0.1798934820037915,0.18698737349901146,0.1938722169406909,0.20055698439001862
704,0.06930527323460402,0.07969059413478925,0.08998434398821278,0.10010008401635793,0.10998465447161011,0.11960721554070229,0.1289518298167149,0.13801246280627066,0.1467896085118654,0.1552880043583837,0.16351507870760545,0.1714798938457586,0.17919242623978232,0.18666307781856345,0.19390234638732853,0.2009206061476055,0.20772796463524137
705,0.0720856411995034,0.08295203714992805,0.09367720058436688,0.1041798245928515,0.11441178198592428,0.12434684560668371,0.13397317728939373,0.14328833231669869,0.15229592754819876,0.1610034108714637,0.16942056351227264,0.17755849332314594,0.185428959290644,0.1930439209053828,0.20041524099217325,0.20755449366653528,0.21447284444684084
706,0.07478738958425954,0.08610361916291182,0.09723096985762578,0.10809339360601206,0.11864775932081797,0.12887233836876508,0.13875924535733394,0.1483094702437035,0.1575296010723602,0.16642965373003923,0.17502163144523014,0.18331856896905155,0.19133390099496456,0.19908104883052413,0.2065731546724136,0.21382291598787911,0.2208424878231459
707,0.07739938176353864,0.08913543009800454,0.10063715307106721,0.1118337870602193,0.1226870991634276,0.13317970837646154,0.14330751412664308,0.15307477393342483,0.16249088923002636,0.17156829896593034,0.18032109728447343,0.18876412829861067,0.19691239751923145,0.2047806946815357,0.2123833582652289,0.2197341351449057,0.22684610402734945
708,0.07991803966530313,0.09204799692287374,0.10390025237566056,0.11540929392584057,0.12654166394874083,0.1372841719143397,0.14763633810876853,0.15760552987909215,0.16720381621499564,0.17644592713748897,0.1853479296339929,0.19392637223046058,0.2021977382641998,0.21017810359934824,0.21788293015698237,0.22532694969042721,0.23252410732207246
709,0.08237313800896437,0.0948737400406866,0.1070550976209191,0.11885691747711012,0.1302504086069761,0.14122643373086233,0.1517879913510962,0.16194542151278746,0.17171333388231616,0.18110863452756185,0.19014926016358952,0.1988533718430518,0.2072388490913986,0.2153229814449534,0.22312228994946037,0.2306524340945172,0.23792817457932058
710,0.08475399147512715,0.09760408738767559,0.11009521071563579,0.12217220879336124,0.13381082533236077,0.14500582865026374,0.15576354977413012,0.16609716547652037,0.17602370271753467,0.18556213330972327,0.19473216586313427,0.2035534875200813,0.2120452977377572,0.22022603244941605,0.22811321241840604,0.23572337233236076,0.24307204191695714
711,0.0870414629105416,0.1002205595395831,0.11300289056134052,0.12533830876943866,0.13720692492789324,0.14860724267181913,0.15954876552082006,0.1700473619878465,0.18012234740177493,0.18979464577113875,0.19908563805142368,0.20801645034423155,0.21660752577298395,0.22487837983732106,0.2328474743516871,0.24053216759078816,0.2479487127947215
712,0.08927337145260576,0.10276393240444133,0.1158214887320894,0.1284008077921953,0.1404862437644915,0.1520799056723206,0.1631943450556854,0.17384800788902177,0.1840623951821722,0.19386029188967108,0.20326467067377116,0.21229802549916021,0.2209819804982856,0.22933707547611148,0.2373826644895458,0.24513688620998986,0.25261667909212554
713,0.09142670431222004,0.10521272056111974,0.1185310923402652,0.13134136554566986,0.14363198668089874,0.15540852366639077,0.16668644190262305,0.17748664527932914,0.18783271541245428,0.19774920645437652,0.20726060287434267,0.21639069694377544,0.2251622331919755,0.23359672281583854,0.2417143658169537,0.24953404065094498,0.2570733352662123
714,0.09353277205665815,0.10759984122848955,0.1211659569325804,0.13419534672440428,0.14668043431142408,0.15863013145772095,0.1700627100444852,0.18100143483419368,0.1914718817480238,0.20150029799484892,0.21111261290697744,0.2203338582604662,0.22918784730241443,0.23769701713743935,0.24588237360148202,0.2537634994834045,0.261358600817179
715,0.09555422973759681,0.10988732047742858,0.1236877575121566,0.13692428151408811,0.14959312608729,0.16170639314017712,0.17328502464038023,0.18435452715501524,0.19494236774312393,0.2050763975257457,0.21478391367979788,0.22409112085163263,0.23302284322638203,0.2416023935781341,0.24985153976642382,0.2577905305903574,0.2654381565433206
716,0.09751713773235408,0.11210364932046812,0.12612709979057235,0.13956061639371709,0.1524041135975954,0.16467276320256102,0.17639006952410066,0.18758368619138618,0.1982828888082192,0.20851706065508352,0.2183148044540826,0.22770344357258382,0.23670876597416665,0.24535491892659672,0.2536643962612186,0.261658081129906,0.26935532060486933
717,0.09942417004081866,0.11425083891094621,0.12848537655429665,0.14210516241509255,0.15511365849160924,0.16752898374901368,0.17937709554205014,0.1906876986691484,0.20149179370628223,0.21182022340998116,0.2217028328121823,0.2311680088921778,0.24024245524778942,0.24895111146238458,0.25731716027747475,0.26536208653316323,0.27310576500504397
718,0.10124928281510753,0.11630349767015224,0.1307379567644595,0.1445341148095731,0.15769881863634663,0.17025299106674013,0.182224918647981,0.1936462511762681,0.20454962340679314,0.21496725989412624,0.22493018138528956,0.23446778121157935,0.24360762920584228,0.2523754144978761,0.2607949715770535,0.26888835456627763,0.27667593758906306
719,0.10302440445167634,0.11829481736078329,0.13291901924272273,0.14688241349290784,0.1601951111126354,0.1728807300484475,0.184969790431021,0.19649580387530416,0.20749296722988217,0.21799482439649104,0.22803351765013855,0.23763939953796276,0.24684086500044092,0.25566431671221584,0.2641342092914334,0.27227313828277455,0.2801019525299432
720,0.1047198178380593,0.12019514604085837,0.13499914923182307,0.1491210035348112,0.16257392747579388,0.17538409877662503,0.1875841556536938,0.19920937340566705,0.21029542760589473,0.2208771105379212,0.23098762540880396,0.24065823204940734,0.24991810582642277,0.2587943243635876,0.2673119289381812,0.275494027381786,0.28336191780384995
721,0.10634554217599956,0.12201460871736518,0.1369885111056646,0.15126003463577395,0.16484535995075114,0.17777309884477885,0.19007790016144752,0.20179671133041688,0.21296660860793185,0.22362356596780306,0.23380179035777565,0.2435333996541274,0.2528483070844539,0.2617742282742748,0.2703367589612713,0.27855949109587236,0.2864641473212072
722,0.10790691449992192,0.12375959110940818,0.13889442938954222,0.1533076717555045,0.16701832687745413,0.18005732527425852,0.19246122813424765,0.20426857147632502,0.21551776114634583,0.22624589213147578,0.23648812313689244,0.246277385363494,0.2556442912626945,0.2646171609401319,0.2732221153916966,0.28148320514799186,0.28942255496815394
723,0.10940100712571706,0.12542720702121632,0.14071407144044096,0.1552611415088598,0.1690901162640859,0.18223412759649948,0.19473154964723974,0.2066224228945481,0.21794641139830592,0.22874167037926402,0.2390442583179917,0.24888787507906238,0.25830379379155405,0.26732090562486077,0.2759658277405203,0.28426304381867906,0.29223505841990804
724,0.11082527945296179,0.12701498515044676,0.14244504203581815,0.15711812640820913,0.17105848730933976,0.1843013392692172,0.19688676934675703,0.20885623811710866,0.22025059647343972,0.231108999207571,0.24146835277237214,0.2513630812405984,0.2608250800845447,0.2698837783275907,0.278566260399746,0.28689741788132245,0.29490011298581437
725,0.11218095219976944,0.12852461501203355,0.1440894543519843,0.15888112153602116,0.17292627930347315,0.18626211014214766,0.19893031775886605,0.21097370184932654,0.22243423175460322,0.23335200380341986,0.2437647229159916,0.25370749492526595,0.26321280106694683,0.27231057654452234,0.28102834550642625,0.2893913833680515,0.2974228888910251
726,0.11346979765656061,0.12995836373801242,0.14565001990217713,0.16055323704867303,0.17469696027544332,0.188120230036437,0.20086627464616819,0.21297915567733436,0.2245018957942961,0.23547547766452293,0.24593835763441088,0.2559262829910129,0.26547228601893524,0.27460677805610123,0.2833576968443177,0.29175067881961697,0.29980923928770065
727,0.11468358860335892,0.13130738032499356,0.14711735301157164,0.16212462486461843,0.17636027941606108,0.18986509544389274,0.20268372626372197,0.2148614120357591,0.22644215871317955,0.23746777606103822,0.24797742144139695,0.2580074404519843,0.2675913793006041,0.2767600933483855,0.2855419060233952,0.293962790420627,0.30204655703482425
728,0.11584663513284721,0.13259747446672482,0.14851850094226246,0.16362335410217563,0.17794514966708605,0.1915263156876618,0.20441285575045184,0.21665112561043054,0.2282860611027279,0.2393602535299228,0.24991352216536852,0.2599827771576105,0.26960204933201337,0.2788026125043684,0.28761315337618276,0.2960599619697737,0.3041671265284457
729,0.11692882839649066,0.13379829328740178,0.149823068595011,0.16501914013678132,0.17942151198813575,0.19307414340473047,0.20602429098405925,0.2183193455209026,0.2300051056025886,0.2411248877748337,0.2517191257233264,0.26182525383335636,0.27147775314111966,0.28070828639833084,0.2895458781306629,0.29801711324640867,0.30614633856591167
730,0.11794203391928312,0.13492180027917894,0.1510430305244959,0.1663239010188727,0.18080117604063134,0.19452024057912123,0.20752951704403247,0.2198773587218418,0.23161036617617314,0.24277252993002127,0.2534048545500031,0.263545261462646,0.27322864994737467,0.2824870440682708,0.2913497821854596,0.2998437231624842,0.3079934540563681
731,0.11888363655961962,0.13596529871409566,0.15217562497946724,0.16753482212558524,0.18208128358518372,0.19586171262983093,0.20892560887945594,0.2213222145374193,0.23309887059476814,0.24430018968899478,0.2549677032647392,0.26513978221429574,0.2748517117810458,0.28413584945820825,0.2930218232312982,0.30153674480085296,0.30970542295817766
732,0.1197676571685566,0.1369444518716381,0.15323795376617777,0.16867027099657816,0.18328132058328792,0.1971190375363063,0.21023392733244728,0.22267606184579564,0.23449347293617911,0.24573135359861215,0.2564317267289151,0.2666333824344032,0.27637196593651003,0.2856801457114924,0.2945878198825689,0.30312233598818716,0.3113087096609838
733,0.12060111324713628,0.13786581535050466,0.1542360901976188,0.16973582748663793,0.18440636968133592,0.19829680283214451,0.21145857142922306,0.22394252117729951,0.23579732775611797,0.24706872455216528,0.2577991917055639,0.2680279090581464,0.27779085624232797,0.287120990417852,0.29604846029556514,0.30460083203191946,0.3128033128687997
734,0.12135365778770049,0.13869868876569344,0.15513919625191774,0.17070068151662512,0.18542577541811073,0.19936460398743017,0.2125694600836408,0.2250918886849908,0.23698114749213006,0.24828345867982093,0.25904171624306105,0.2692954530384672,0.27908095184700477,0.2884314317471122,0.2973772690044418,0.3059462284770277,0.3141636917174606
735,0.12204177150219492,0.13946005915204807,0.15596462090181723,0.17158242895225198,0.18635728895390336,0.2003402745941842,0.21358445144978536,0.22614200123916073,0.2380627115495857,0.24939324952670477,0.2601768859156395,0.2704534749494638,0.2802595754089283,0.28962864485919937,0.2985912667887632,0.3071753870287013,0.3154065459142047
736,0.12268306542955769,0.1401694430850555,0.1567335451505304,0.1724037122223349,0.18722484185297622,0.20124888798320467,0.21452963365440764,0.22711985163975693,0.23906982131676524,0.2504266227779678,0.2612338763974659,0.2715317346573895,0.28135701249165046,0.29074338882206985,0.29972163949594816,0.3083198783566786,0.31656379317011235
737,0.12327219230705594,0.14082102668601618,0.15743975032712623,0.1731579590477104,0.18802155116323999,0.20208328695373232,0.2153976064495592,0.2280178235438602,0.23999466780738965,0.2513755973398868,0.2622045525711239,0.27252195902475534,0.28236486616313566,0.29176715560430055,0.3007597793650521,0.3093710051862548,0.3176266559023635
738,0.12383250940713533,0.1414393189371675,0.15810866671758927,0.17387133427472193,0.18877416428992178,0.20287067723708357,0.21621593197171635,0.22886375159600617,0.24086528891292644,0.25226835703348366,0.26311719666165656,0.2734524892171929,0.2833115037303508,0.29272831138361255,0.3017340287758392,0.3103570672725358,0.31862337563107834
739,0.12434391440060508,0.14200480872244117,0.1587214688982777,0.17452576313164117,0.1894653992173042,0.20359459400014981,0.21696897337577803,0.22964282731148047,0.24166769695711826,0.25309172148900044,0.2639594177067581,0.27431170260399546,0.28418604759892246,0.2936166988367057,0.30263492502560824,0.3112692704520466,0.3195458005706462
740,0.12481195620895216,0.14252237206636936,0.15928236317809302,0.17512479136709605,0.19009815494326845,0.20425730681301962,0.21765839067841927,0.2303561227867077,0.24240239886762305,0.2538456558261506,0.2647306625899101,0.2750985513077075,0.28498697827611674,0.29443034949797786,0.3034600726889673,0.3121048136349102,0.3203907444853775
741,0.125239068708548,0.142994735171281,0.15979433166686693,0.1756716261349984,0.19067583735671156,0.20486239772911116,0.21828792261227506,0.2310075165114726,0.24307339811432532,0.25453427552573576,0.26543514736774787,0.27581734183582834,0.2857186837208088,0.29517372475037873,0.3042139993896747,0.3128682842386432,0.3211628487844496
742,0.1256497344156868,0.14344760125856074,0.16028405706599122,0.17619373412857386,0.19122653794088693,0.20543845277395267,0.21888654274122019,0.23162628135494967,0.24371019388299647,0.25518724554712197,0.2661026524407999,0.2764979281122904,0.2864110564260397,0.29587672648626323,0.30492659207152417,0.31358953394292177,0.32189191294964825
743,0.1260124914598971,0.143848925264897,0.16071915706728762,0.17665858796149395,0.19171773409141252,0.20595307057445875,0.21942206090042027,0.23218050730532686,0.2442812085133434,0.25577335942502677,0.2667023707214201,0.27710992209702134,0.28703414027513485,0.29650983797308517,0.3055687765412338,0.31423993083798335,0.32254974441101
744,0.1263598207573559,0.14423193199383375,0.16113333477440336,0.17710015996692294,0.19218350295675787,0.20644030407977443,0.21992840497375035,0.2327039187613,0.24481990244138507,0.25632576752642927,0.26726710792921277,0.27768575954009833,0.2876199831609932,0.2971047073280323,0.3061717940086607,0.31485030592543245,0.32316676371648
745,0.12666001184635206,0.1445642958636614,0.16149389995922778,0.17748559132566843,0.1925909703251581,0.20686738300367394,0.22037300104711682,0.23316420925638343,0.24529429068928582,0.25681284680265365,0.26776563251453855,0.2781946212683655,0.2881381922158092,0.2976313763692756,0.306706124937893,0.315391578764575,0.3237143271952137
746,0.12694458929728472,0.14487818682233508,0.1618334143593841,0.17784763652320867,0.19297292749106676,0.20726701367170286,0.22078837584811112,0.23359365292020653,0.2457363390558576,0.25726621279596784,0.26822917888980774,0.2786673385426723,0.28861918061481784,0.2981198309220166,0.30720132306633746,0.3158928698704724,0.32422112386098856
747,0.12719654443325545,0.14515618297853167,0.16213418195707618,0.17816843497613918,0.19331143561812916,0.20762124691683717,0.22115662319382,0.23397442822451286,0.24612834302765668,0.257668302904815,0.26864034526828307,0.2790866844729115,0.28904590656558127,0.29855322136825063,0.3076407355134568,0.31633772564350987,0.32467090031994855
748,0.1274078736299482,0.1453907487143372,0.16238916101158035,0.17844145378279322,0.1936004770836808,0.2079245802369824,0.22147275049574278,0.2343020434818913,0.24646629999185762,0.25801558973717253,0.2689960642187026,0.2794500354099758,0.2894161734848374,0.2989297612320831,0.3080229689376215,0.31672512906208944,0.3250629993457572
749,0.12761006776108283,0.14561400942810365,0.16263085840677136,0.17869938273414,0.19387276904812195,0.20820963674181445,0.2217691925114476,0.23460867240451455,0.24678206717414033,0.2583395723870925,0.26932744610194004,0.2797880912241662,0.2897602560758781,0.2992792910366755,0.3083774251892331,0.317084042408286,0.32542594560601334
750,0.1277837276885637,0.14580590938562232,0.1628387324110451,0.1789213300996153,0.194107178474614,0.20845512911384,0.2220245773874134,0.23487291449995878,0.2470542601971042,0.25861891834525563,0.2696132387352762,0.2800797025892497,0.2900571255687195,0.29958091632519485,0.30868335465814406,0.31739386881437703,0.3257393007115381
751,0.12794523704248195,0.1459856723780937,0.1630345668620737,0.17913139908886627,0.19432991857159093,0.2086891964806726,0.22226880689895254,0.23512628832083948,0.24731588328344273,0.25888799907850113,0.2698890734119777,0.28036166284837805,0.29034464808732685,0.2998734942882281,0.30898053063261677,0.3176952287476097,0.3260444688383984
752,0.1281196004386706,0.14617829245844177,0.16324317472079863,0.1793540919865787,0.19456508369413092,0.20893545354651116,0.22252496453232765,0.23539131046265996,0.2475888629803542,0.25916813775966935,0.27017566430141127,0.28065407753533955,0.29064232553947994,0.3001759317772311,0.3092872761740196,0.3180058747524504,0.3263586467438101
753,0.12828014861003834,0.14635694667287205,0.16343777118189184,0.1795628095549636,0.19478637250069805,0.20916798144391896,0.2227675765131357,0.23564299748484765,0.24784873767425653,0.25943541523106994,0.27044964676113076,0.28093414184250376,0.29092791299377313,0.30046653966957815,0.30958245072880974,0.31830520518332733,0.3266617602098132
754,0.12845219388204632,0.14654697104276843,0.16364354080656054,0.17978245137900117,0.19501829899106968,0.20941083398888172,0.22302018242795307,0.23590433692734514,0.24811791783806128,0.25971164994817275,0.2707322401787471,0.28122247520994165,0.2912214338540295,0.30076475293310917,0.30988491123730677,0.31861151146554323,0.3269715492003886
755,0.12861021893988148,0.14672280388909473,0.1638350555099236,0.17998785884672447,0.19523607664134107,0.20963967305877412,0.2232589480752671,0.23615203760133802,0.24837368142301455,0.2599747049184793,0.27100190051439293,0.2814981281737662,0.29150252997693404,0.30105079772500104,0.3101754582633329,0.31890615651464893,0.3272699253369217
756,0.12877836487667577,0.14690849991768765,0.16403612244916033,0.1802024696817648,0.19546268291850188,0.20987694958909398,0.22350575096192984,0.2364073719589661,0.24863667620810243,0.26024459304165404,0.27127800292874815,0.28177984099688064,0.29178931395778157,0.30134216954567994,0.310470983292994,0.3192054427250249,0.3275726181561394
757,0.12894332469709233,0.1470906770516068,0.16423338031649776,0.18041301702860596,0.19568500157737972,0.21010974023585421,0.22374789195780856,0.23665788770504806,0.2488947124759723,0.26050939748376,0.27154890948684535,0.2820562572839733,0.29207071093801695,0.30162807301208155,0.31076096676796955,0.3194991214988514,0.3278696442445973
758,0.12909242337313812,0.14725664350248546,0.1644142091064243,0.18060702029444164,0.19589074251349756,0.21032598335496003,0.22397356548329045,0.23689205473167382,0.24913654852574194,0.26075817278667146,0.2718039748026468,0.2823170324160505,0.29233667532271074,0.3018987579291886,0.31103594883324975,0.3197780171819234,0.32815210521561666
759,0.12925106016153726,0.14743183983965,0.1646039127393162,0.18080951074364687,0.19610456154311443,0.2105498828175923,0.22420646777621742,0.23713302240935338,0.24938476062102058,0.2610129061093993,0.2720645889819015,0.28258295779667514,0.2926074030668661,0.302173831842525,0.3113149585556013,0.3200605924692076,0.3284379111030025
760,0.12940592659669473,0.14760288027933008,0.16478912442184343,0.181007214677794,0.19631333459748476,0.21076850680610665,0.2244338908691463,0.23736832948776126,0.249627150180803,0.2612616720228516,0.27231910591164016,0.282842669393631,0.29287181231862214,0.3024424931032715,0.3115874709064468,0.32033659414228843,0.32871707476468937
761,0.12955787221979098,0.14777069769902412,0.16497084962758934,0.18120120118736802,0.19651818680003152,0.21098303001161733,0.22465705346347575,0.2375992338662652,0.24986501010800832,0.2615057947563419,0.27256887790712636,0.28309754473923204,0.29313130327674713,0.3027061623004596,0.3118549248268039,0.32060747766324327,0.3289910665344583
762,0.12970649733499512,0.1479348549383372,0.16514861859374014,0.18139097195947126,0.1967185947032445,0.21119290675949207,0.22487539015428648,0.23782515257040834,0.2500977417412681,0.26174466161175847,0.27281327968764607,0.2833469472576741,0.2933852292151947,0.3029641835797161,0.3121166562493308,0.3208725715742656,0.3292592083052352
763,0.12984947926081994,0.14809280690986718,0.1653196925934862,0.1815736186387767,0.19691150058106097,0.21139494720965551,0.22508559381370558,0.23804267401888735,0.25032184023021475,0.2619746842739049,0.273048648112912,0.28358714663303286,0.2936297994437607,0.30321271194693966,0.312368771312735,0.3211279380313513,0.3295175226512224
764,0.1299876766403788,0.14824549669305154,0.16548508826263747,0.1817502223202566,0.1970980423032941,0.2115903394555961,0.2252888971274469,0.23825307061312506,0.2505386134415788,0.2621972023485976,0.2732763512441758,0.2838195364748891,0.29386643053584305,0.30345318463294124,0.3126127258399624,0.32137504959445173,0.3297674971982687
765,0.13012065245779822,0.14839244684118674,0.16564429297845137,0.18192023958117332,0.19727764933352737,0.21177848898415153,0.22548468429886137,0.23845570760340792,0.2507474097029123,0.26241154902026576,0.2734957086909977,0.28404342420656437,0.2940944189633906,0.3036848882606761,0.3128477975925247,0.3216131760511233,0.33000839455984554
766,0.13024863895832192,0.14853391350330733,0.16579758373187167,0.18208396568684387,0.19745063303849927,0.21195972140857303,0.22567329359186844,0.23865093452168873,0.25094858860874025,0.2626180928890904,0.27370709712785163,0.2842591937523681,0.29431415516772946,0.30390821913470145,0.3130743881529607,0.32184272373637746,0.33024062535024196
767,0.13037057513838135,0.1486687354650179,0.16594371208200895,0.1822400757980988,0.19761560131100606,0.21213258512819425,0.22585322059018365,0.2388371999158524,0.25114055670742597,0.26281520291862737,0.2739088518238972,0.28446515013172097,0.294523916981512,0.30412143063493347,0.31329072889734866,0.32206190422287595,0.33046238332154204
768,0.13049840823753833,0.14880881658483405,0.16609445732083625,0.18240016302213288,0.19778391500004572,0.21230817499035598,0.22603527015890004,0.2390250024029078,0.251333496183318,0.2630127394542915,0.27411050961791694,0.28467050791750953,0.2947326001977574,0.30433310497589955,0.31350509495490325,0.3222786930010872,0.3306813524552343
