Wavelength,EWT_0.001,EWT_0.011,EWT_0.021,EWT_0.031,EWT_0.041
2239,0.018573043305736222,0.01793676329616689,0.017544397173470505,0.017300857185532866,0.0171488362639431
2240,0.018495015599935674,0.017883677120339204,0.01750694051817925,0.017273268928666683,0.017127518322272158
2241,0.01841276191554837,0.01782807856667202,0.017467984579342972,0.017244783627154092,0.017105662879272353
2242,0.01833050966914219,0.017772792644347314,0.01742941763308867,0.017216663674972765,0.01708411406155909
2243,0.01823841136843088,0.01770722647371302,0.01738044914152721,0.017178154020498163,0.017052235353207015
2244,0.018157012823295397,0.017652399196476,0.01734213183510845,0.0171501721745588,0.017030764713710168
2245,0.018079347710602833,0.017599937689884187,0.017305325093065767,0.017123161076587866,0.017009921442122173
2246,0.01799978611114668,0.017546206382482332,0.01726767193235192,0.017095587609568978,0.016988705494478513
2247,0.017926728952281503,0.017496723692083604,0.01723280405386681,0.01706984557954597,0.016968696882862844
2248,0.01784464934114587,0.017437912037333903,0.017188398702684363,0.017034423742666407,0.016938911177213318
2249,0.017773837935806905,0.017389939062107698,0.017154549659546766,0.01700937123060637,0.016919370372350386
2250,0.01771296998574276,0.017347960996705863,0.017124339404489014,0.016986540543560046,0.016901193472133782
2251,0.017654737910013554,0.017307665362561998,0.017095210019271667,0.016964408145899713,0.016883469947394914
2252,0.017597095387665334,0.01726792967162814,0.017066549524521964,0.01694264374723726,0.016866024272855124
2253,0.017538280489789473,0.017226918398911627,0.01703676511254099,0.016919977268329483,0.01684789125630535
2254,0.01748240067989258,0.01718839849653921,0.017008941274249012,0.016898787536667962,0.016830839792139684
2255,0.017425933457946814,0.0171493543859584,0.01698069656975185,0.016877278601955537,0.016813554626453394
2256,0.017379913868765792,0.01711673507198446,0.016956427774489538,0.016858243859140525,0.01679781688787886
2257,0.017331466416681957,0.01708289969747855,0.0169315758360919,0.01683895030127582,0.016781981523747803
2258,0.017280653428336408,0.017043660467894614,0.016899513261436176,0.01681136406775897,0.016757201478406848
2259,0.01723747776650196,0.017013022865641835,0.016876615556174795,0.01679327308850612,0.016742111130053354
2260,0.017197346015669145,0.016984194383795826,0.016854800339686754,0.016775833851521718,0.01672741552442593
2261,0.017158794744353084,0.016956220082521026,0.016833444494521742,0.016758639753472797,0.016712849323601238
2262,0.017125076604337448,0.016931378398723242,0.016814122908287196,0.016742768909164277,0.016699145264006496
2263,0.01708933320145166,0.01690535868706066,0.016794114668157313,0.016726497489894097,0.016685207665353523
2264,0.01705887578097519,0.016882302729518038,0.016775769645246078,0.01671115913817497,0.016671792746565654
2265,0.017027465486471095,0.0168589276045412,0.016757387264098225,0.0166958940615994,0.016658482086631714
2266,0.016998905239777484,0.01683730810750004,0.016740093032968587,0.01668130722443968,0.016645596407491355
2267,0.01697030690288514,0.016815705888733753,0.016722834774051277,0.01666675859997887,0.016632744653509907
2268,0.016932604859618873,0.016784647485930518,0.016695918358993228,0.01664243510609691,0.016610050050125728
2269,0.016904918038446032,0.01676367192026376,0.016679088989502572,0.016628179278841502,0.016597398075090197
