Wavelength,DMC_0.001,DMC_0.002,DMC_0.003,DMC_0.004,DMC_0.005,DMC_0.006,DMC_0.007,DMC_0.008,DMC_0.009,DMC_0.01,DMC_0.011,DMC_0.012,DMC_0.013,DMC_0.014,DMC_0.015,DMC_0.016,DMC_0.017,DMC_0.018,DMC_0.019,DMC_0.02,DMC_0.021,DMC_0.022,DMC_0.023,DMC_0.024,DMC_0.025,DMC_0.026,DMC_0.027,DMC_0.028,DMC_0.029,DMC_0.03,DMC_0.031,DMC_0.032,DMC_0.033,DMC_0.034,DMC_0.035,DMC_0.036,DMC_0.037,DMC_0.038,DMC_0.039,DMC_0.04,DMC_0.041,DMC_0.042,DMC_0.043,DMC_0.044,DMC_0.045,DMC_0.046,DMC_0.047,DMC_0.048,DMC_0.049
1084,0.3296351440019915,0.3261396372836906,0.3227080396221486,0.31933833252257193,0.31602861547921235,0.31277709337357623,0.3095820660057702,0.3064419192715451,0.3033551176333563,0.30032019762596546,0.2973357622013084,0.2944004757631,0.2915130597748622,0.2886722888496486,0.28587698724818705,0.2831260257262485,0.280418318682913,0.2777528215699103,0.27512852852892095,0.2725444702290906,0.269999711881329,0.2674933514094804,0.2650245177613241,0.2625923693447465,0.2601960925763968,0.2578349005317921,0.25550803168722874,0.2532147487450358,0.2509543375347091,0.24872610598331935,0.2465293831493326,0.24436351831460826,0.24222788012990354,0.24012185580968454,0.23804485037247142,0.2359962859233113,0.23397560097529752,0.2319822498073409,0.23001570185565504,0.22807544113663872,0.22616096569904556,0.22427178710350673,0.22240742992763585,0.22056743129508902,0.21875134042708327,0.21695871821499543,0.21518913681276802,0.2134421792479455,0.21171743905025348
1085,0.3292606569746306,0.3257720337364834,0.322347098951252,0.31898384701907795,0.31568038894261097,0.31243493996427063,0.3092458092807406,0.3061113913631986,0.3030301585423088,0.3000006546058894,0.2970214892191994,0.2940913330220771,0.29120891328939047,0.2883730100651285,0.28558245269843235,0.2828361167235732,0.280132921036492,0.2774718253288113,0.2748518277467983,0.27227196274800314,0.2697312991325257,0.2672289382293116,0.26476401222069634,0.2623356825907502,0.2599431386849166,0.25758559637005973,0.2552622967854062,0.2529725051760239,0.25071550980146917,0.2484906209130767,0.24629716979409622,0.24413450785750457,0.2420020057968687,0.23989905278611093,0.23782505572443857,0.23577943852306907,0.23376164143070008,0.23177112039495693,0.22980734645730264,0.22786980517911803,0.2259579960968596,0.22407143220437734,0.22220963946064,0.22037215632125173,0.21855853329227923,0.21676833250501948,0.21500112731044752,0.21325650189217626,0.21153405089684962
1086,0.3289327410229565,0.32545013578386467,0.3220310266170698,0.31867341907067387,0.3153754341097987,0.31213529595631107,0.30895132195878616,0.3058219140345265,0.3027455513516377,0.29972078400527125,0.29674622750237667,0.29382055791236555,0.29094250757248363,0.28811086125997204,0.28532445276063884,0.2825821617768745,0.2798829111285223,0.27722566420814204,0.27460942265864674,0.2720332242464378,0.26949614090732266,0.26699727694588027,0.26453576737171125,0.2621107763583148,0.25972149581223325,0.257367144041711,0.2550469645154604,0.25276022470327253,0.25050621499118175,0.24828424766472618,0.24609365595456953,0.2439337931393616,0.24180403170125897,0.23970376252999506,0.23763239417179743,0.23558935211981089,0.2335740781430062,0.2315860296508265,0.22962467909108034,0.22768951337880697,0.22578003335403607,0.22389575326654312,0.2220362002858581,0.22020091403492476,0.21838944614594,0.21660135983701456,0.21483622950840256,0.21309364035713999,0.21137318800901975
1087,0.3285824974055681,0.32510631147615254,0.321693416965546,0.31834183124513155,0.3150496858519375,0.3118152145408604,0.30863674331808316,0.3055126820113238,0.30244151705425715,0.29942180524568085,0.2964521683023639,0.29353128806629736,0.2906579022575911,0.28783080068693306,0.2850488218586283,0.2823108499083259,0.2796158118296809,0.2769626749521561,0.2743504446384686,0.27177816217523354,0.2692449028344305,0.2667497740866429,0.2642919139497426,0.261870489458951,0.25948469524608053,0.25713375221734364,0.25481690632043286,0.25253342739270873,0.25028260808329106,0.2480637628426671,0.2458762269741421,0.24371935574206646,0.24159252353230923,0.23949512306090365,0.2374265646272041,0.2353862754082428,0.23337369879129233,0.23138829374191583,0.22942953420503118,0.22749690853673687,0.2255899189648415,0.22370808107620935,0.22185092332919706,0.22001798658959312,0.21820882368859665,0.21642299900149153,0.21466008804577025,0.21291967709755824,0.21120136282527283
1088,0.32808920010546244,0.32462203595966643,0.32121787629733944,0.317874754786483,0.3145908175716755,0.31136431160862343,0.30819357491544286,0.3050770283143326,0.30201316835318215,0.2990005611761829,0.29603783716840665,0.2931236862394545,0.2902568536406565,0.28743613623216463,0.2846603791328111,0.281928472698265,0.27923934978285647,0.27659198324815404,0.2739853836875044,0.27141859734065765,0.268890704176565,0.2664008161256779,0.26394807544573495,0.2615316532072278,0.2591507478865698,0.2568045840565357,0.25449241116483506,0.2522135023927866,0.24996715358700464,0.24775268225780833,0.24556942663876408,0.24341674480236952,0.24129401382741208,0.23920062901398503,0.23713600314254935,0.23509956577377408,0.23309076258619763,0.23110905474902882,0.229153918327643,0.22722484371954843,0.22532133511878838,0.223442910006915,0.22158909866882823,0.219759443731909,0.21795349972700054,0.2161708326699077,0.2144110196621804,0.21267364851004666,0.21095831736043846
1089,0.32751281929393394,0.32405618244614487,0.32066221715991117,0.31732897627502943,0.3140546230933174,0.31083742005102993,0.3076757192311267,0.3045679543104222,0.30151263364567615,0.29850833427781015,0.295553696686429,0.29264742016499207,0.2897882587149922,0.2869750173784049,0.2842065489435001,0.281481750971274,0.27879956309921217,0.2761589645865309,0.2735589720709616,0.2709986375118808,0.2684770462984327,0.26599331550443006,0.2635465922743968,0.2611360523272568,0.2587608985659573,0.2564203597828147,0.25411368945163554,0.2518401645987378,0.24959908474592088,0.2473897709192137,0.24521156471791256,0.24306382743900581,0.2409459392525938,0.23885729842435854,0.23679732058152453,0.2347654380191004,0.2327610990434893,0.23078376735082495,0.2288329214376272,0.22690805404158554,0.22500867161046192,0.22313429379727814,0.22128445298010282,0.21945869380488778,0.2176565727499284,0.21587765771063305,0.21412152760338518,0.2123877719873761,0.2106759907033653
1090,0.3268474757204313,0.32340296180438677,0.32002073800513736,0.3166988789742009,0.31343556755669266,0.31022908383981235,0.3070777959565583,0.3039801522629663,0.300934674608832,0.29793995249221783,0.29499463793787406,0.29209744097571866,0.2892471256220363,0.2864425062859011,0.2836824445383953,0.28096584619379983,0.2782916586609714,0.2756588685302494,0.2730664993669043,0.27051360968670424,0.2679992910928737,0.2655226665567412,0.26308288882687,0.2606791389535268,0.25831062491707635,0.2559765803503396,0.2536762633461781,0.25140895534261765,0.24917396007870649,0.2469706026150773,0.2447982284138367,0.24265620247298175,0.24054390851103905,0.23846074819805568,0.2364061404294534,0.23437952063959344,0.23238034015219247,0.23040806556499316,0.22846217816632622,0.2265421733814057,0.2246475602463861,0.22277786090837348,0.22093261014973187,0.21911135493516257,0.2173136539801476,0.2155390773394646,0.21378720601457613,0.21205763157878363,0.2103499558191213
1091,0.32620705752195295,0.32277418173587186,0.31940323171872964,0.31609230274840777,0.31283959618060125,0.3096434088432545,0.30650212410932515,0.30341420428710053,0.3003781840623628,0.2973926647927921,0.29445630950196705,0.2915678384544035,0.2887260252182307,0.28592969314098493,0.28317771217837495,0.28046899602696596,0.27780249952038616,0.2751772162555027,0.2725921764204636,0.27004644480089546,0.2675391189441163,0.26506932746414097,0.2626362284726652,0.2602390081232203,0.25787687925736075,0.2555490801431566,0.2532548732974561,0.2509935443843962,0.24876440118350582,0.24656677262149504,0.24440000786246383,0.24226347545182295,0.2401565625097041,0.23807867397006488,0.2360292318620581,0.23400767463057365,0.23201345649313837,0.23004604683062557,0.2281049296094475,0.22618960283310804,0.22429957802117662,0.22243437971390084,0.2205935450008289,0.21877662307193602,0.216983174789873,0.21521277228205857,0.2134649985514359,0.21173944710480175,0.21003572159769276
1092,0.32577157161699805,0.3223465906355054,0.3189832891008263,0.31567977604117714,0.31243426517738215,0.30924506454034845,0.30611056771788114,0.3030292463832559,0.29999964384893424,0.29702036945221866,0.29409009362481714,0.2912075435311465,0.2883714991844956,0.28558078996844405,0.282834291504859,0.28013092282055874,0.27746964377314715,0.27484945270317984,0.2722693842851328,0.26972850755392674,0.267225924087248,0.2647607663267557,0.26233219602361835,0.25993940279579075,0.2575816027860745,0.2552580374113867,0.25296797219483413,0.2507106956731806,0.24848551837315078,0.2462917718507433,0.24412880778835935,0.2419959971451019,0.23989272935607944,0.23781841157696082,0.23577246797040058,0.23375433903127424,0.23176348094794513,0.22979936499704123,0.22786147696944273,0.2259493166253814,0.2240623971767302,0.2222002447947243,0.22036239814149683,0.2185484079239407,0.21675783646852875,0.21499025731582538,0.2132452548335219,0.21152242384691303,0.20982136928581077
1093,0.3253528791595144,0.3219354682676263,0.31857950074260033,0.315283098436824,0.3120444866465623,0.30886198392568187,0.3057339934862415,0.30265899584969486,0.2996355424999184,0.29666225035039473,0.29373779688152574,0.2908609158358419,0.28803039338243286,0.28524506467966365,0.2825038107787894,0.27980555582155714,0.2771492644930922,0.2745339396978578,0.27195862043166685,0.2694223798269132,0.2669243233515949,0.2644635871455009,0.26203933647923494,0.25965076432367945,0.25729709001910556,0.25497755803449274,0.2526914368087711,0.2504380176666752,0.2482166138027381,0.24602655932767512,0.24386720837202544,0.24173793424246595,0.2396381286266769,0.237567200843054,0.2355245771319214,0.23350969998521817,0.23152202751191306,0.22956103283665005,0.22762620352935004,0.22571704106369,0.22383306030256064,0.2219737890087557,0.22013876737929539,0.21832754760190948,0.21653969343232193,0.21477477979108492,0.2130323923788026,0.21131212730867335,0.20961359075535485
1094,0.32489688673881506,0.3214877143119138,0.31813972984669353,0.31485106930408996,0.31161997068859526,0.3084447640839095,0.30532386322742217,0.3022557583000405,0.29923900969141615,0.2962722425591637,0.2933541420425746,0.2904834490219293,0.28765895633723215,0.2848795053973306,0.28214398312349176,0.2794513191816681,0.2768004834656471,0.27419048379958993,0.27162036383351396,0.2690892011093544,0.26659610527856237,0.2641402164549206,0.26172070368852013,0.2593367635487146,0.25698761880544274,0.25467251719964257,0.25239073029459747,0.2501415524010211,0.24792429956950557,0.2457383086446647,0.24358293637591802,0.24145755858038825,0.23936156935385208,0.23729438032608405,0.23525541995729304,0.233244132872661,0.23125997923227307,0.22930243413396972,0.22737098704687556,0.22546514127354783,0.22358441343886637,0.22172833300394143,0.21989644180345308,0.21808829360496848,0.21630345368889028,0.21454149844779702,0.2128020150040287,0.21108460084445507,0.2093888634714419
1095,0.32426300648532724,0.32086526468548293,0.3175283581677082,0.314250442331125,0.31102977269737603,0.3078646952485641,0.3047536382391294,0.3016951051752852,0.29868766873395386,0.2957299654482413,0.2928206910260846,0.2899585961976912,0.2871424830089923,0.2843712014946537,0.28164364667671166,0.2789587558446181,0.27631550608012445,0.2737129119964854,0.2711500236663295,0.2686259247164721,0.2661397305711528,0.26369058682781527,0.2612776677517292,0.25890017487757366,0.2565573357076295,0.25424840249751346,0.25197265112148126,0.249729380010262,0.24751790915518168,0.24533757917302548,0.24318775042668386,0.24106780219714463,0.2389771319028451,0.23691515436279423,0.23488130110022143,0.23287501968381555,0.23089577310388784,0.22894303918103345,0.22701631000507994,0.22511509140230118,0.2232389024290461,0.2213872748900861,0.2195597528801196,0.21775589234699835,0.21597526067535178,0.21421743628938697,0.21248200827373093,0.21076857601127144,0.20907674883702143
1096,0.3233862583214669,0.32000428291509897,0.3166826593502072,0.31341956949061145,0.3102132927339553,0.3070621967519205,0.303964729619101,0.30091941304637576,0.29792483650622903,0.294979652088131,0.29208256995866577,0.2892323543280023,0.28642781984441906,0.28366782835385673,0.2809512859732175,0.2782771404352772,0.27564437867027536,0.27305202459498124,0.27049913708464324,0.26798480810695724,0.26550816100024255,0.26306834888052877,0.2606645531643399,0.25829598219570127,0.2559618699673586,0.2536614749274353,0.25139407886380166,0.2491589858593303,0.24695552131197734,0.2447830310142986,0.2426408802875824,0.24052845316627727,0.23844515162883909,0.2363903948714925,0.23436361862174976,0.2323642744888171,0.2303918293482905,0.22844576475876718,0.22652557640821352,0.22463077358811395,0.22276087869358802,0.22091542674781706,0.21909396494925049,0.2172960522401875,0.21552125889543572,0.21376916612984687,0.21203936572362322,0.21033145966436426,0.20864505980490244
1097,0.3223143070164578,0.31895153726936654,0.31564853490776085,0.31240351341837524,0.30921478077973225,0.3060807306665162,0.3029998349458963,0.2999706372064322,0.29699174712443593,0.294061835518408,0.2911796299753826,0.28834391095758743,0.28555350831626597,0.28280729815358574,0.2801041999844043,0.2774431741581607,0.2748232195078645,0.2722433711985059,0.26970269875152886,0.26720030422550695,0.2647353205360446,0.2623069099002848,0.2599142623933831,0.25755659460595337,0.25523314839287914,0.25294318970505625,0.2506860074966366,0.24846091270119694,0.24626723727098715,0.24410433327405767,0.24197157204460423,0.23986834338235785,0.23779405479726048,0.23574813079603701,0.23373001220759795,0.23173915554449181,0.2297750323978807,0.22783712886373617,0.2259249449981548,0.22403799429986923,0.2221758032181941,0.2203379106847876,0.21852386766774184,0.2167332367466284,0.21496559170723528,0.2132205171548251,0.21149760814483096,0.2097964698299876,0.20811671712296442
1098,0.32132985635817307,0.31798464627928497,0.31469867230501886,0.3114701760351448,0.30829749093647535,0.3051790339370823,0.3021132982329764,0.2990988470678972,0.2961343083052454,0.293218369652995,0.2903497744329432,0.28752731780832563,0.28474984340091364,0.2820162402417986,0.2793254400101985,0.2766764145225653,0.2740681734405732,0.2714997621716001,0.2689702599393892,0.2664787780058906,0.26402445802800223,0.26160647053518593,0.2592240135157996,0.2568763111015673,0.25456261234092326,0.2522821900530979,0.2500343397557621,0.24781837865987355,0.24563364472606908,0.24347949577755928,0.24135530866501112,0.23926047847936563,0.2371944178089408,0.23515655603752747,0.23314633868049284,0.2311632267561885,0.2292066961902024,0.22727623725020804,0.22537135400936645,0.22349156383640278,0.22163639691063847,0.21980539576039881,0.21799811482334344,0.21621412002737728,0.21445298839090685,0.212714307641296,0.21099767585046247,0.20930270108663343,0.20762900108134533
1099,0.3207736930906338,0.3174383749326734,0.31416199532312933,0.31094281148247005,0.3077791710565825,0.30466950392228365,0.30161231516276554,0.29860617898420216,0.29564973340006867,0.29274167554946356,0.28988075754481496,0.28706578276601596,0.28429560253441116,0.28156911311260685,0.27888525298582567,0.2762430003881827,0.2736413710433285,0.2710794160937806,0.2685562201971969,0.2660708997710589,0.26362260136987414,0.2612105001811861,0.2588337986285101,0.25649172507083456,0.25418353258962256,0.2519084978553366,0.24966592006644875,0.24745511995469582,0.24527543885102862,0.24312623780730006,0.24100689676925754,0.23891681379685303,0.2368554043282838,0.2348221004845199,0.23281635041138535,0.2308376176565265,0.22888538057884522,0.22695913178818528,0.22505837761325262,0.2231826375959215,0.2213314440102272,0.21950434140449177,0.2177008861651426,0.21592064610090525,0.21416320004614614,0.2124281374822369,0.21071505817589295,0.2090235718335162,0.20735329777064002
1100,0.32039431559125064,0.3170657303218936,0.31379588143605536,0.31058303663847425,0.3074255531075728,0.30432186943848927,0.3012704987286606,0.29827002258393726,0.2953190858765944,0.2924163921250318,0.289560699393133,0.28675081662827884,0.2839856003729188,0.28126395179682695,0.27858481400665863,0.2759471695968949,0.2733500384121945,0.2707924754959219,0.26827356920348955,0.26579243946228065,0.26334823616251457,0.26094013766555857,0.2585673494179739,0.256229102661089,0.25392465322715735,0.25165328041423235,0.24941428593281198,0.2472069929180916,0.24503074500234256,0.24288490544252297,0.2407688562987326,0.23868199765957632,0.2366237469108847,0.23459353804458535,0.2325908210048209,0.2306150610686768,0.22866573825911898,0.22674234678795335,0.2248443945268052,0.22297140250429023,0.22112290442769336,0.2192984462276126,0.21749758562414673,0.2157198917133138,0.21396494457248952,0.21223233488374826,0.21052166357406346,0.20883254147140995,0.20716458897587148
1101,0.31986274299412065,0.316543578498366,0.31328286876865724,0.31007889611666456,0.30693003100243627,0.3038347241682424,0.3007914998771828,0.2977989500438017,0.29485572909469937,0.2919605494337474,0.2891121774134619,0.28630942973421725,0.2835511702082655,0.2808363068372782,0.2781637891612774,0.2755326058440277,0.27294178246569967,0.27039037949821343,0.26787749044241643,0.26540224010928876,0.2629637830298934,0.26056130198086247,0.2581940066139601,0.2558611321797162,0.25356193833636803,0.2512957080363897,0.24906174648379234,0.24685938015614145,0.24468795588590767,0.24254683999633692,0.24043541748752736,0.23835309126883886,0.23629928143413947,0.23427342457673186,0.2322749731411,0.2303033948088745,0.22835817191665533,0.22643880090353005,0.2245447917863162,0.22267566766072236,0.22083096422676604,0.2190102293369268,0.21721302256562913,0.2154389147987609,0.21368748784202943,0.21195833404705033,0.21025105595414176,0.20856526595087338,0.20690058594548622
1102,0.3190062682706887,0.3157022478243276,0.31245623220730856,0.30926652699083196,0.3061315237954822,0.30304969272468607,0.30001957584418726,0.29703978150904503,0.29410897938636654,0.2912258960558659,0.28838931109535376,0.28559805357705037,0.2828509989148946,0.28014706601406747,0.27748521468254794,0.27486444327133397,0.27228378651537344,0.2697423135516302,0.26723912609424944,0.26477335674969643,0.26234416745713895,0.259950748041333,0.25759231486693795,0.25526810958459006,0.2529773979602432,0.2507194687803014,0.2484936328259253,0.24629922191063952,0.2441355879760034,0.24200210224066737,0.2398981543986192,0.2378231518628393,0.2357765190509673,0.23375769670989474,0.23176614127649545,0.2298013242719541,0.22786273172738464,0.22594986363862626,0.2240622334482903,0.22219936755328853,0.2203608048362199,0.21854609621912302,0.21675480423821913,0.21498650263837593,0.2132407759861193,0.21151721930010856,0.20981543769806688,0.20813504605923497,0.2064756687014797
1103,0.3181254566512639,0.31483695099037634,0.31160599095965125,0.3084309054316528,0.30531010727882024,0.30224208609273656,0.2992254018944046,0.29625867965018643,0.29334060445109755,0.29046991724451326,0.2876454110305934,0.2848659274532626,0.28213035372895096,0.2794376198666679,0.27678669614109597,0.2741765907868019,0.2716063478868076,0.2690750454329004,0.2665817935384395,0.2641257327871753,0.26170603270389126,0.25932189033457703,0.2569725289254359,0.25465719669137077,0.2523751656657348,0.2501257306240973,0.2479082080756092,0.24572193531626338,0.2435662695389652,0.24144058699586263,0.23934428220884985,0.2372767672245708,0.23523747091060337,0.23322583828982196,0.231241329910215,0.22928342124768036,0.22735160213954286,0.22544537624673097,0.22356426054272843,0.22170778482756956,0.21987549126529296,0.2180669339433878,0.2162816784528909,0.2145193014878863,0.2127793904632618,0.2110615431496552,0.2093653673246062,0.2076904804389948,0.20603650929791759
1104,0.31753554154201863,0.3142574009308588,0.31103650103078667,0.30787118611650444,0.3047598831171791,0.301701094521519,0.2986933922384758,0.2957354122365986,0.29282584982578597,0.28996345547496133,0.2871470310813236,0.2843754266235489,0.28164753714411306,0.2789623000158375,0.27631869245554397,0.2737157292538857,0.271152460695365,0.26862797064654753,0.2661413747937408,0.2636918190140828,0.2612784778661956,0.25890055318841354,0.2565572727941291,0.2542478892551196,0.2519716787648084,0.24972794007437288,0.2475159934954088,0.24533517996356044,0.24318486015813273,0.24106441367321552,0.2389732382363123,0.23691074897086378,0.23487637769940337,0.23286957228439645,0.23088979600408147,0.22893652696087818,0.2270092575201417,0.22510749377723335,0.22323075505104856,0.22137857340230196,0.21955049317500133,0.2177460705596712,0.215964873176998,0.2142064796806704,0.21247047937828026,0.21075647186923516,0.20906406669870728,0.20739288302671588,0.20574254931150043
1105,0.3170765337199786,0.3138064401300351,0.3105933511101077,0.307435622749738,0.30433169277463595,0.30128007359060505,0.2982793462569341,0.2953281552184077,0.29242520366414226,0.28956924941005757,0.286759101223113,0.283993615521563,0.2812716933978613,0.27859227792044733,0.2759543516782054,0.2733569345373746,0.2707990815855016,0.2682798812409172,0.2657984535093849,0.26335394837218906,0.260945544292082,0.2585724468253167,0.2562338873295014,0.25392912175828897,0.2516574295349979,0.2494181124981848,0.24721049391298025,0.24503391754268536,0.2428877467757138,0.24077136380347913,0.2386841688452737,0.23662557941657994,0.23459502963759607,0.23259196957906278,0.2306158646427491,0.22866619497418803,0.22674245490547149,0.22484415242609582,0.22297080868002578,0.22112195748729063,0.2192971448885651,0.21749592871131215,0.21571787815617183,0.2139625734023841,0.21222960523112364,0.21051857466570645,0.20882909262770555,0.2071607796080786,0.2055132653524767
1106,0.31644701817148857,0.3131879417892924,0.30998554824494057,0.3068382096894289,0.30374437853036834,0.30070258066290073,0.29771140959509795,0.294769521305146,0.29187562970443903,0.28902850260778645,0.2862269581321644,0.2834698614607913,0.2807561219211063,0.2780846903344141,0.27545455660219076,0.27286474749980216,0.27031432465300015,0.2678023826763148,0.2653280474555125,0.26289047455881404,0.26048884776365444,0.25812237768750657,0.2557903005127613,0.25349187679688856,0.2512263903601605,0.24899314724411203,0.24679147473468382,0.24462072044466465,0.24248025145061594,0.24036945347996627,0.2382877301444022,0.23623450221605957,0.23420920694336028,0.2322112974036313,0.23024024188991293,0.22829552332958702,0.2263766387326711,0.2244830986678059,0.22261442676412949,0.22077015923738233,0.2189498444387174,0.21715304242481495,0.21537932454800665,0.21362827306521262,0.21189948076458875,0.21019255060885547,0.20850709539436063,0.20684273742499193,0.20519910820011722
1107,0.3154780017312495,0.31223583909664615,0.30904986860561495,0.30591848676887995,0.3028401682785522,0.29981345951725313,0.2968369729102927,0.29390938197003363,0.2910294169152144,0.288195860772863,0.2854075458890903,0.28266335078925653,0.27996219733897876,0.2773030481660017,0.27468490430972425,0.2721068030705678,0.26956781603571744,0.26706704726129715,0.26460363159393074,0.2621767331170246,0.25978554370909046,0.2574292817030839,0.25510719063712406,0.25281853808815025,0.25056261458106194,0.2483387325667599,0.24614622546323509,0.24398444675449418,0.24185276914266038,0.2397505837490709,0.2376772993606098,0.2356323417178876,0.2336151528421975,0.2316251903984711,0.22966192709170466,0.22772485009455454,0.22581346050400206,0.22392727282516392,0.22206581448049084,0.22022862534273346,0.21841525729019212,0.21662527378287785,0.21485824945832246,0.21311376974586774,0.21139143049835393,0.20969083764020358,0.20801160683097197,0.20635336314349925,0.20471574075585997
1108,0.31450745381068523,0.311282161092522,0.30811257302661343,0.3049971098955329,0.30193426818898134,0.29892261437125434,0.2959607794449494,0.293047454170632,0.29018138483301886,0.2873613694671259,0.2845862544750811,0.281854931577488,0.27916633505344746,0.2765194392313415,0.2739132561988237,0.27134683370553303,0.2688192532361401,0.2663296282346659,0.26387710246375196,0.26146084848482,0.2590800662469398,0.256733981773805,0.25442184593954204,0.25214293332520393,0.24989654114876525,0.24768198826224935,0.24549861421033284,0.2433457783453801,0.24122285899439277,0.23912925267381982,0.23706437334858238,0.23502765173201629,0.23301853462375519,0.2310364842828477,0.22908097783365067,0.22715150670225737,0.22524757608141288,0.22336870442204515,0.2215144229496925,0.21968427520425057,0.21787781660158734,0.21609461401568733,0.2143342453800911,0.2125962993074854,0.21088037472638957,0.20918608053395554,0.20751303526397172,0.20586086676922416,0.20422921191742877
1109,0.3138442545711072,0.3106304584241912,0.30747203689057906,0.3043674262586739,0.30131513770520085,0.29831375123340476,0.2953619103769079,0.29245831753578927,0.2896017298404829,0.28679095546073224,0.28402485029317326,0.2813023149736594,0.2786222921701619,0.27598376411972003,0.2733857503789781,0.2708273057626997,0.26830751844858497,0.2658255082299128,0.26338042490016866,0.2609714467559965,0.2585977792066272,0.25625865347946697,0.2539533254128047,0.2516810743276993,0.24944120197202918,0.24723303153049034,0.24505590669501393,0.24290919079066717,0.24079226595262077,0.23870453235021416,0.23664540745454485,0.2346143253463532,0.23261073606128027,0.23063410496984782,0.22868391218974374,0.2267596520282147,0.22486083245255506,0.2229869745868518,0.22113761223329548,0.21931229141650782,0.21751056994945753,0.21573201701964642,0.213976212794352,0.21224274804380044,0.21053122378122924,0.20884125091887487,0.2071724499389851,0.20552445057902582,0.2038968915303034
1110,0.31333095092384344,0.31012603130667005,0.30697623215477826,0.3038800019682864,0.30083586314280736,0.29784240603447965,0.2948982837682011,0.29200220766059287,0.2891529431569842,0.28634930620241034,0.28359015998231885,0.28087441198072316,0.2782010113129164,0.27556894629722983,0.27297724223617703,0.27042495938202893,0.2679111910656699,0.2654350619706959,0.2629957265372679,0.2605923674823619,0.25822419442481725,0.2558904426050726,0.25359037169073245,0.251323264660174,0.2490884267573073,0.24688518451138616,0.24471288481643858,0.24257089406546378,0.24045859733505265,0.23837539761652582,0.23632071509007327,0.23429398643871494,0.23229466419920533,0.2303222161472672,0.22837612471477595,0.22645588643672337,0.22456101142598103,0.22269102287404363,0.22084545657608903,0.21902386047882139,0.21722579424968966,0.21545082886617953,0.21369854622397735,0.21196853876289823,0.21026040910954477,0.20857376973574482,0.20690824263188076,0.205263458994284,0.20363905892593037
1111,0.31262991727699907,0.30943709752873483,0.30629905359699916,0.30321425048674416,0.30018122576290196,0.297198583784825,0.29426499065417233,0.2913791697543101,0.2885398977853587,0.285746001218545,0.28299635310834326,0.2802898702123124,0.2776255103774372,0.27500227015880463,0.2724191826420298,0.2698753154453447,0.2673697688809099,0.2649016742578877,0.26247019231227287,0.26007451175052043,0.25771384789570634,0.2553874414263967,0.25309455719960483,0.25083448315024953,0.24860652926040652,0.24641002659239641,0.24424432638041235,0.2421087991759447,0.24000283404275896,0.23792583779760917,0.23587723429324278,0.23385646374058788,0.23186298206730135,0.22989626031011678,0.22795578403865968,0.2260410528086032,0.22415157964221577,0.22228689053452116,0.2204465239834329,0.21863003054235872,0.21683697239389044,0.21506692294330143,0.2133194664306676,0.21159419756052347,0.20989072114803764,0.20820865178076908,0.20654761349513123,0.2049072394667522,0.20328717171397262
1112,0.3116179165858549,0.3084425146311698,0.30532139563253674,0.30225304803978975,0.299236030983659,0.2962689687457076,0.2933505459008743,0.29047950301954806,0.28765463283991743,0.28487477683923906,0.2821388221463476,0.2794456987482866,0.2767943769522117,0.2741838650702493,0.27161320730021843,0.2690814817793348,0.2665877987914367,0.2641312991110837,0.2617111524701933,0.2593265561348125,0.25697673358123174,0.25466093326200845,0.25237842745362055,0.25012851117844603,0.2479105011946086,0.24572373504794567,0.24356757018098119,0.24144138309432625,0.23934456855639724,0.23727653885775873,0.2352367231067536,0.23322456656340493,0.23123953000885294,0.22928108914783918,0.22734873404197298,0.22544196857170826,0.22356030992514125,0.2217032881118903,0.21987044550046778,0.21806133637767355,0.21627552652866394,0.2145125928364458,0.2127721228996447,0.21105371466747921,0.20935697609095483,0.20768152478935542,0.2060269877311818,0.20439300092874282,0.2027792091456575
1113,0.3107504067749526,0.3075898719695817,0.3044832003891096,0.3014289000972039,0.2984255483070602,0.295471786038518,0.2925663134159713,0.28970788550078824,0.2868953085740644,0.28412743680221975,0.281403169230736,0.2787214470612358,0.2760812511748823,0.27348159987124027,0.270921546796682,0.2684001790404045,0.26591661537937933,0.26347000465622694,0.261059524276214,0.258684378811416,0.2563437987016275,0.25403703904290564,0.25176337845573515,0.24952211802574292,0.2473125803107007,0.24513410840824237,0.24298606507932854,0.24086783192300684,0.2387788085984759,0.2367184120908556,0.23468607601741337,0.2326812499713104,0.23070339890019803,0.22875200251723532,0.22682655474232083,0.22492656317151205,0.22305154857278686,0.22120104440644836,0.2193745963686155,0.2175717619563649,0.2157921100532013,0.2140352205336356,0.2123006838857422,0.21058810085064936,0.20889708207799323,0.20722724779643495,0.20557822749840507,0.20394965963829367,0.2023411913433623
