Wavelength,Chloro_0,Chloro_1,Chloro_2,Chloro_3,Chloro_4,Chloro_5,Chloro_6,Chloro_7,Chloro_8,Chloro_9,Chloro_10,Chloro_11,Chloro_12,Chloro_13,Chloro_14,Chloro_15,Chloro_16,Chloro_17,Chloro_18,Chloro_19,Chloro_20,Chloro_21,Chloro_22,Chloro_23,Chloro_24,Chloro_25,Chloro_26,Chloro_27,Chloro_28,Chloro_29,Chloro_30,Chloro_31,Chloro_32,Chloro_33,Chloro_34,Chloro_35,Chloro_36,Chloro_37,Chloro_38,Chloro_39,Chloro_40,Chloro_41,Chloro_42,Chloro_43,Chloro_44,Chloro_45,Chloro_46,Chloro_47,Chloro_48,Chloro_49,Chloro_50,Chloro_51,Chloro_52,Chloro_53,Chloro_54,Chloro_55,Chloro_56,Chloro_57,Chloro_58,Chloro_59,Chloro_60,Chloro_61,Chloro_62,Chloro_63,Chloro_64,Chloro_65,Chloro_66,Chloro_67,Chloro_68,Chloro_69,Chloro_70,Chloro_71,Chloro_72,Chloro_73,Chloro_74,Chloro_75,Chloro_76,Chloro_77,Chloro_78,Chloro_79,Chloro_80
768,0.1670208748903724,0.16698986211988362,0.16695885849923864,0.16692786402481916,0.16689687869300937,0.16686590250019478,0.1668349354427632,0.16680397751710424,0.16677302871960928,0.166742089046672,0.16671115849468757,0.1666802370600533,0.1666493247391684,0.16661842152843395,0.1665875274242529,0.16655664242303014,0.1665257665211725,0.16649489971508874,0.16646404200118936,0.16643319337588694,0.16640235383559593,0.16637152337673256,0.1663407019957151,0.16630988968896349,0.16627908645289993,0.16624829228394825,0.16621750717853423,0.1661867311330855,0.1661559641440316,0.1661252062078041,0.16609445732083625,0.1660637174795633,0.16603298668042238,0.16600226491985232,0.16597155219429421,0.1659408485001908,0.16591015383398652,0.1658794681921281,0.16584879157106364,0.1658181239672438,0.1657874653771204,0.1657568157971475,0.1657261752237811,0.16569554365347886,0.1656649210827004,0.1656343075079072,0.16560370292556265,0.16557310733213193,0.16554252072408218,0.16551194309788225,0.16548137445000308,0.16545081477691717,0.16542026407509922,0.16538972234102545,0.16535918957117415,0.16532866576202546,0.16529815091006123,0.1652676450117653,0.1652371480636235,0.16520666006212298,0.16517618100375336,0.16514571088500565,0.16511524970237304,0.16508479745235038,0.16505435413143432,0.16502391973612354,0.16499349426291832,0.16496307770832097,0.1649326700688356,0.16490227134096813,0.1648718815212264,0.16484150060611977,0.16481112859215993,0.16478076547586004,0.16475041125373502,0.16472006592230212,0.16468972947807986,0.16465940191758885,0.16462908323735165,0.16459877343389226,0.1645684725037369
769,0.16701161076671517,0.16698523693611014,0.16695886972258708,0.1669325091239207,0.166906155137887,0.16687980776226283,0.16685346699482612,0.1668271328333556,0.16680080527563135,0.16677448431943429,0.1667481699625461,0.16672186220274984,0.1666955610378294,0.16666926646556965,0.16664297848375645,0.16661669709017676,0.16659042228261844,0.16656415405887037,0.16653789241672254,0.1665116373539656,0.16648538886839168,0.16645914695779354,0.16643291161996496,0.16640668285270097,0.16638046065379727,0.16635424502105084,0.16632803595225942,0.16630183344522187,0.166275637497738,0.16624944810760858,0.16622326527263553,0.16619708899062152,0.1661709192593704,0.1661447560766868,0.16611859944037663,0.16609244934824668,0.16606630579810433,0.16604016878775868,0.16601403831501926,0.16598791437769675,0.16596179697360272,0.16593568610054996,0.1659095817563521,0.16588348393882357,0.16585739264578017,0.1658313078750384,0.16580522962441574,0.1657791578917308,0.165753092674803,0.16572703397145302,0.16570098177950213,0.1656749360967729,0.1656488969210886,0.16562286425027384,0.1655968380821538,0.165570818414555,0.16554480524530463,0.16551879857223104,0.16549279839316347,0.1654668047059322,0.1654408175083685,0.16541483679830443,0.16538886257357316,0.16536289483200894,0.16533693357144683,0.16531097878972287,0.1652850304846741,0.1652590886541384,0.165233153295955,0.16520722440796368,0.16518130198800535,0.16515538603392194,0.1651294765435563,0.1651035735147522,0.1650776769453544,0.16505178683320862,0.1650259031761616,0.165000025972061,0.16497415521875544,0.1649482909140944,0.16492243305592855
770,0.16700157983687372,0.16697952356186216,0.1669574719146401,0.16693542489390625,0.1669133824983596,0.16689134472669967,0.16686931157762663,0.16684728304984103,0.16682525914204394,0.1668032398529367,0.16678122518122168,0.16675921512560107,0.166737209684778,0.1667152088574562,0.16669321264233922,0.16667122103813195,0.1666492340435391,0.16662725165726605,0.166605273878019,0.16658330070450425,0.1665613321354287,0.16653936816949977,0.16651740880542537,0.1664954540419139,0.1664735038776742,0.1664515583114156,0.1664296173418479,0.16640768096768147,0.16638574918762716,0.16636382200039623,0.1663418994047004,0.166319981399252,0.16629806798276384,0.16627615915394894,0.16625425491152118,0.16623235525419483,0.1662104601806844,0.16618856968970505,0.16616668377997268,0.16614480245020316,0.16612292569911336,0.1661010535254201,0.16607918592784116,0.16605732290509448,0.16603546445589862,0.1660136105789728,0.16599176127303628,0.1659699165368092,0.165948076369012,0.1659262407683655,0.16590440973359138,0.16588258326341143,0.16586076135654795,0.165838944011724,0.16581713122766273,0.1657953230030881,0.16577351933672452,0.16575172022729656,0.1657299256735296,0.1657081356741494,0.16568635022788214,0.1656645693334546,0.1656427929895938,0.16562102119502753,0.16559925394848393,0.16557749124869162,0.16555573309437957,0.16553397948427742,0.16551223041711524,0.16549048589162357,0.1654687459065333,0.16544701046057597,0.1654252795524835,0.1654035531809884,0.1653818313448234,0.16536011404272202,0.16533840127341798,0.16531669303564572,0.1652949893281399,0.16527329014963588,0.16525159549886942
771,0.1670031056195978,0.16698502906054105,0.16696695560992247,0.16694888526702573,0.16693081803113435,0.16691275390153248,0.16689469287750444,0.16687663495833455,0.16685858014330757,0.16684052843170838,0.16682247982282208,0.166804434315934,0.16678639191032968,0.16676835260529488,0.16675031640011576,0.1667322832940784,0.16671425328646922,0.166696226376575,0.16667820256368251,0.1666601818470789,0.16664216422605155,0.1666241496998879,0.16660613826787585,0.16658812992930322,0.16657012468345836,0.16655212252962961,0.16653412346710558,0.16651612749517525,0.16649813461312765,0.16648014482025206,0.16646215811583803,0.16644417449917528,0.16642619396955374,0.16640821652626372,0.16639024216859552,0.1663722708958397,0.16635430270728718,0.16633633760222905,0.16631837557995655,0.1663004166397611,0.16628246078093456,0.1662645080027687,0.16624655830455579,0.16622861168558814,0.1662106681451583,0.16619272768255916,0.16617479029708368,0.16615685598802515,0.166138924754677,0.16612099659633292,0.16610307151228673,0.16608514950183262,0.16606723056426492,0.16604931469887804,0.16603140190496696,0.16601349218182654,0.16599558552875196,0.16597768194503865,0.16595978142998222,0.16594188398287868,0.16592398960302382,0.16590609828971414,0.16588821004224613,0.1658703248599163,0.16585244274202177,0.16583456368785968,0.16581668769672733,0.16579881476792235,0.16578094490074247,0.16576307809448562,0.16574521434845027,0.16572735366193478,0.16570949603423768,0.16569164146465803,0.16567378995249474,0.16565594149704727,0.165638096097615,0.16562025375349773,0.16560241446399546,0.16558457822840836,0.16556674504603663
772,0.16699383364727174,0.16697938466341364,0.1669649376655199,0.16695049265322479,0.16693604962616235,0.16692160858396698,0.1669071695262731,0.16689273245271535,0.16687829736292803,0.1668638642565461,0.16684943313320413,0.16683500399253706,0.16682057683417995,0.1668061516577677,0.16679172846293544,0.16677730724931855,0.16676288801655215,0.16674847076427177,0.16673405549211284,0.16671964219971108,0.166705230886702,0.16669082155272136,0.1666764141974051,0.16666200882038917,0.16664760542130955,0.16663320399980247,0.16661880455550399,0.16660440708805052,0.16659001159707834,0.16657561808222418,0.16656122654312436,0.1665468369794157,0.1665324493907348,0.16651806377671857,0.16650368013700406,0.16648929847122823,0.16647491877902804,0.16646054106004088,0.1664461653139039,0.16643179154025461,0.16641741973873042,0.16640304990896887,0.16638868205060772,0.1663743161632845,0.1663599522466372,0.1663455903003037,0.16633123032392189,0.16631687231713002,0.16630251627956633,0.16628816221086884,0.16627381011067618,0.16625945997862662,0.16624511181435878,0.16623076561751124,0.1662164213877228,0.16620207912463214,0.16618773882787835,0.16617340049710028,0.16615906413193698,0.16614472973202768,0.16613039729701173,0.16611606682652819,0.16610173832021669,0.16608741177771677,0.16607308719866798,0.16605876458271004,0.1660444439294827,0.16603012523862576,0.16601580850977937,0.1660014937425835,0.16598718093667825,0.16597287009170392,0.16595856120730068,0.1659442542831091,0.1659299493187697,0.1659156463139229,0.1659013452682095,0.16588704618127015,0.16587274905274577,0.16585845388227727,0.16584416066950566
773,0.16699917398516298,0.16698798344050292,0.16697679408705554,0.16696560592465087,0.16695441895311908,0.1669432331722902,0.16693204858199442,0.16692086518206198,0.16690968297232286,0.16689850195260758,0.16688732212274612,0.16687614348256902,0.1668649660319064,0.16685378977058887,0.16684261469844675,0.16683144081531023,0.16682026812101006,0.16680909661537657,0.16679792629824047,0.16678675716943214,0.1667755892287823,0.16676442247612147,0.16675325691128032,0.16674209253408961,0.16673092934437997,0.1667197673419823,0.16670860652672728,0.16669744689844565,0.16668628845696845,0.16667513120212643,0.16666397513375059,0.1666528202516718,0.16664166655572102,0.16663051404572946,0.16661936272152789,0.16660821258294758,0.1665970636298196,0.16658591586197502,0.16657476927924508,0.16656362388146106,0.16655247966845413,0.1665413366400555,0.1665301947960965,0.16651905413640852,0.16650791466082293,0.166496776369171,0.1664856392612844,0.1664745033369944,0.1664633685961325,0.16645223503853043,0.16644110266401954,0.1664299714724315,0.1664188414635979,0.16640771263735044,0.1663965849935208,0.16638545853194076,0.16637433325244197,0.1663632091548563,0.16635208623901543,0.16634096450475147,0.16632984395189604,0.1663187245802812,0.16630760638973888,0.166296489380101,0.16628537355119968,0.16627425890286684,0.16626314543493464,0.16625203314723516,0.16624092203960053,0.166229812111863,0.1662187033638546,0.16620759579540773,0.16619648940635465,0.16618538419652754,0.16617428016575886,0.16616317731388086,0.1661520756407261,0.1661409751461268,0.1661298758299155,0.16611877769192485,0.16610768073198712
774,0.1669944755966743,0.16698616010720974,0.16697784527545628,0.16696953110134402,0.1669612175848035,0.16695290472576482,0.1669445925241584,0.16693628097991445,0.16692797009296328,0.16691965986323537,0.16691135029066087,0.16690304137517026,0.1668947331166939,0.16688642551516214,0.16687811857050538,0.1668698122826539,0.1668615066515383,0.16685320167708886,0.16684489735923586,0.16683659369791004,0.16682829069304164,0.16681998834456124,0.16681168665239915,0.16680338561648597,0.166795085236752,0.166786785513128,0.16677848644554424,0.16677018803393137,0.16676189027821978,0.16675359317834015,0.16674529673422295,0.16673700094579874,0.16672870581299806,0.16672041133575138,0.16671211751398943,0.16670382434764283,0.1666955318366421,0.16668723998091778,0.16667894878040063,0.16667065823502114,0.16666236834471004,0.16665407910939797,0.16664579052901554,0.16663750260349355,0.16662921533276245,0.16662092871675316,0.16661264275539628,0.16660435744862245,0.16659607279636246,0.16658778879854705,0.16657950545510694,0.1665712227659729,0.1665629407310756,0.1665546593503459,0.16654637862371455,0.16653809855111235,0.16652981913246998,0.16652154036771843,0.16651326225678842,0.1665049847996107,0.16649670799611627,0.16648843184623588,0.16648015634990038,0.1664718815070407,0.16646360731758755,0.16645533378147206,0.166447060898625,0.16643878866897718,0.16643051709245962,0.16642224616900322,0.16641397589853898,0.16640570628099777,0.16639743731631054,0.16638916900440837,0.1663809013452219,0.16637263433868255,0.16636436798472107,0.1663561022832685,0.1663478372342558,0.1663395728376141,0.16633130909327434
775,0.167002868349897,0.16699702824524862,0.16699118846500072,0.1669853490091289,0.16697950987760932,0.1669736710704176,0.16696783258752976,0.16696199442892154,0.16695615659456875,0.16695031908444743,0.1669444818985333,0.16693864503680228,0.16693280849923037,0.16692697228579315,0.1669211363964666,0.16691530083122683,0.16690946559004943,0.16690363067291034,0.1668977960797855,0.1668919618106508,0.16688612786548213,0.16688029424425538,0.16687446094694638,0.1668686279735311,0.16686279532398535,0.16685696299828517,0.1668511309964063,0.16684529931832476,0.16683946796401636,0.16683363693345715,0.16682780622662288,0.16682197584348957,0.16681614578403317,0.16681031604822955,0.16680448663605446,0.16679865754748413,0.16679282878249435,0.16678700034106098,0.16678117222316002,0.16677534442876749,0.1667695169578591,0.16676368981041093,0.166757862986399,0.16675203648579917,0.1667462103085873,0.16674038445473946,0.16673455892423156,0.1667287337170395,0.16672290883313934,0.16671708427250698,0.16671126003511835,0.1667054361209495,0.16669961252997634,0.16669378926217476,0.16668796631752092,0.16668214369599066,0.16667632139755992,0.16667049942220474,0.1666646777699011,0.16665885644062495,0.16665303543435234,0.16664721475105923,0.16664139439072154,0.16663557435331533,0.1666297546388166,0.16662393524720134,0.16661811617844546,0.1666122974325251,0.1666064790094162,0.16660066090909467,0.16659484313153675,0.16658902567671816,0.16658320854461517,0.1665773917352036,0.16657157524845964,0.16656575908435925,0.16655994324287834,0.16655412772399303,0.16654831252767943,0.16654249765391335,0.166536683102671
776,0.1670104987069799,0.16700671915403398,0.16700293973695163,0.16699916045572633,0.1669953813103514,0.16699160230082058,0.16698782342712712,0.1669840446892646,0.1669802660872263,0.16697648762100578,0.16697270929059652,0.16696893109599195,0.1669651530371855,0.1669613751141707,0.16695759732694096,0.16695381967548967,0.1669500421598104,0.1669462647798966,0.16694248753574162,0.16693871042733915,0.1669349334546824,0.16693115661776495,0.1669273799165802,0.16692360335112172,0.16691982692138285,0.16691605062735718,0.1669122744690381,0.166908498446419,0.16690472255949354,0.1669009468082549,0.16689717119269687,0.16689339571281264,0.16688962036859592,0.16688584516003993,0.16688207008713835,0.1668782951498845,0.1668745203482719,0.16687074568229404,0.16686697115194435,0.16686319675721636,0.1668594224981034,0.1668556483745991,0.1668518743866969,0.1668481005343902,0.16684432681767242,0.1668405532365372,0.166836779790978,0.16683300648098806,0.16682923330656113,0.16682546026769052,0.1668216873643698,0.16681791459659234,0.16681414196435165,0.16681036946764138,0.16680659710645465,0.16680282488078524,0.16679905279062654,0.16679528083597195,0.16679150901681494,0.16678773733314914,0.16678396578496799,0.16678019437226477,0.16677642309503324,0.16677265195326665,0.16676888094695866,0.16676511007610256,0.16676133934069196,0.1667575687407204,0.16675379827618117,0.16675002794706792,0.16674625775337404,0.16674248769509306,0.16673871777221838,0.16673494798474356,0.16673117833266218,0.1667274088159676,0.1667236394346532,0.16671987018871268,0.16671610107813933,0.16671233210292677,0.16670856326306846
777,0.16701736650184745,0.16701521696100585,0.16701306746410804,0.1670109180111527,0.16700876860213879,0.16700661923706503,0.16700446991593013,0.16700232063873302,0.16700017140547252,0.1669980222161472,0.16699587307075608,0.1669937239692979,0.1669915749117714,0.16698942589817545,0.16698727692850884,0.1669851280027703,0.1669829791209586,0.16698083028307273,0.16697868148911127,0.16697653273907315,0.1669743840329571,0.16697223537076195,0.16697008675248645,0.16696793817812938,0.1669657896476897,0.1669636411611661,0.16696149271855723,0.16695934431986226,0.16695719596507952,0.16695504765420818,0.1669528993872469,0.16695075116419442,0.16694860298504954,0.16694645484981127,0.16694430675847813,0.166942158711049,0.16694001070752285,0.16693786274789824,0.16693571483217412,0.1669335669603492,0.1669314191324223,0.16692927134839222,0.16692712360825784,0.16692497591201777,0.16692282825967106,0.1669206806512162,0.1669185330866523,0.166916385565978,0.16691423808919206,0.16691209065629337,0.16690994326728067,0.16690779592215274,0.16690564862090854,0.16690350136354662,0.16690135415006593,0.16689920698046526,0.16689705985474337,0.16689491277289908,0.16689276573493114,0.16689061874083852,0.1668884717906198,0.1668863248842738,0.16688417802179945,0.1668820312031955,0.16687988442846072,0.16687773769759393,0.16687559101059396,0.16687344436745946,0.16687129776818943,0.16686915121278253,0.16686700470123764,0.16686485823355351,0.16686271180972898,0.16686056542976274,0.1668584190936538,0.16685627280140072,0.16685412655300244,0.1668519803484577,0.1668498341877654,0.1668476880709242,0.166845541997933
778,0.16701342806253572,0.1670124622763439,0.16701149649902236,0.16701053073057087,0.16700956497098948,0.167008599220278,0.16700763347843633,0.16700666774546438,0.16700570202136208,0.16700473630612914,0.16700377059976565,0.1670028049022714,0.1670018392136464,0.16700087353389031,0.16699990786300326,0.16699894220098496,0.16699797654783552,0.16699701090355465,0.1669960452681422,0.1669950796415982,0.16699411402392253,0.16699314841511495,0.16699218281517555,0.16699121722410404,0.16699025164190043,0.16698928606856442,0.1669883205040962,0.1669873549484954,0.16698638940176208,0.1669854238638961,0.1669844583348972,0.16698349281476546,0.16698252730350066,0.1669815618011027,0.16698059630757153,0.16697963082290712,0.16697866534710912,0.16697769988017758,0.16697673442211233,0.16697576897291339,0.16697480353258046,0.1669738381011136,0.16697287267851257,0.16697190726477731,0.16697094185990774,0.1669699764639037,0.1669690110767652,0.16696804569849205,0.16696708032908397,0.16696611496854113,0.16696514961686326,0.1669641842740503,0.16696321894010216,0.16696225361501865,0.16696128829879978,0.16696032299144536,0.16695935769295525,0.16695839240332944,0.16695742712256778,0.16695646185067006,0.16695549658763634,0.16695453133346644,0.16695356608816023,0.16695260085171768,0.16695163562413848,0.16695067040542275,0.16694970519557029,0.16694873999458096,0.16694777480245465,0.16694680961919126,0.16694584444479083,0.16694487927925308,0.16694391412257775,0.1669429489747652,0.1669419838358149,0.1669410187057269,0.16694005358450104,0.16693908847213731,0.16693812336863548,0.16693715827399552,0.16693619318821734
779,0.16702487580156442,0.16702463172938106,0.16702438765776415,0.16702414358671372,0.1670238995162297,0.16702365544631217,0.16702341137696114,0.16702316730817654,0.16702292323995838,0.1670226791723067,0.16702243510522158,0.16702219103870272,0.1670219469727504,0.1670217029073646,0.1670214588425453,0.16702121477829235,0.16702097071460584,0.16702072665148582,0.16702048258893223,0.16702023852694511,0.16701999446552443,0.1670197504046702,0.1670195063443823,0.16701926228466105,0.16701901822550602,0.16701877416691752,0.16701853010889542,0.16701828605143984,0.1670180419945506,0.1670177979382277,0.16701755388247141,0.1670173098272814,0.16701706577265796,0.1670168217186008,0.1670165776651102,0.16701633361218587,0.16701608955982805,0.16701584550803664,0.1670156014568116,0.167015357406153,0.16701511335606078,0.16701486930653495,0.1670146252575756,0.1670143812091826,0.1670141371613559,0.1670138931140958,0.16701364906740196,0.1670134050212746,0.16701316097571356,0.1670129169307189,0.1670126728862907,0.16701242884242884,0.1670121847991334,0.1670119407564043,0.16701169671424168,0.16701145267264528,0.16701120863161542,0.16701096459115186,0.16701072055125463,0.1670104765119239,0.16701023247315944,0.1670099884349614,0.16700974439732966,0.16700950036026435,0.1670092563237654,0.16700901228783288,0.16700876825246658,0.16700852421766674,0.16700828018343322,0.16700803614976606,0.1670077921166653,0.16700754808413085,0.16700730405216271,0.16700706002076093,0.16700681598992556,0.1670065719596565,0.16700632792995385,0.16700608390081736,0.16700583987224743,0.1670055958442438,0.16700535181680637
780,0.1670370880969254,0.1670370880968718,0.1670370880968183,0.16703708809676476,0.1670370880967111,0.16703708809665757,0.16703708809660403,0.16703708809655046,0.1670370880964969,0.16703708809644338,0.1670370880963898,0.16703708809633622,0.16703708809628268,0.1670370880962291,0.16703708809617557,0.16703708809612197,0.1670370880960685,0.16703708809601495,0.1670370880959613,0.16703708809590778,0.1670370880958542,0.16703708809580067,0.1670370880957471,0.16703708809569354,0.16703708809563997,0.16703708809558637,0.16703708809553286,0.16703708809547932,0.16703708809542572,0.16703708809537218,0.16703708809531864,0.16703708809526507,0.16703708809521148,0.16703708809515797,0.16703708809510442,0.16703708809505077,0.1670370880949973,0.16703708809494372,0.16703708809489015,0.16703708809483658,0.16703708809478307,0.16703708809472947,0.1670370880946759,0.1670370880946224,0.16703708809456877,0.16703708809451526,0.16703708809446172,0.16703708809440812,0.1670370880943546,0.16703708809430104,0.16703708809424742,0.1670370880941939,0.1670370880941403,0.16703708809408677,0.16703708809403325,0.16703708809397969,0.16703708809392612,0.16703708809387255,0.16703708809381904,0.16703708809376544,0.1670370880937119,0.16703708809365833,0.16703708809360474,0.16703708809355122,0.16703708809349763,0.16703708809344406,0.1670370880933905,0.16703708809333698,0.16703708809328338,0.1670370880932298,0.16703708809317627,0.1670370880931227,0.1670370880930692,0.16703708809301565,0.16703708809296205,0.16703708809290851,0.16703708809285492,0.16703708809280138,0.16703708809274784,0.16703708809269427,0.16703708809264067
781,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532,0.16704777501877532
782,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828,0.16705693610186828
783,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285,0.16706380743785285
784,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978,0.16707220634700978
785,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502,0.16708747880917502
