Wavelength	MAC_ARB_098_xx4_310321_L00001.asd
1417	 0.167413719058333 
1418	 0.165202917051803 
1419	 0.163197358273146 
1420	 0.161270493248566 
1421	 0.159688995802729 
1422	 0.158495409894165 
1423	 0.157191486236096 
1424	 0.156047330680483 
1425	 0.154806201521218 
1426	 0.153614999644633 
1427	 0.152318908655934 
1428	 0.150879359025909 
1429	 0.14981602536069 
1430	 0.148725143235392 
1431	 0.14775536436055 
1432	 0.147086800726718 
1433	 0.146385426269681 
1434	 0.145731054489283 
1435	 0.145213309605603 
1436	 0.145046433514878 
1437	 0.144855805918942 
1438	 0.144373168118811 
1439	 0.144116005489838 
1440	 0.143731820952214 
1441	 0.143457769058594 
1442	 0.143532663369471 
1443	 0.143610149168682 
1444	 0.143471658875671 
1445	 0.143175408090251 
1446	 0.143052741221352 
1447	 0.142743469219551 
1448	 0.142661956885972 
1449	 0.142943265907504 
1450	 0.142955803194526 
1451	 0.142840104937692 
1452	 0.142927128243726 
1453	 0.143017043441718 
1454	 0.143170723907383 
1455	 0.143529064681256 
1456	 0.143729154743937 
1457	 0.143955324775178 
1458	 0.143879661190634 
1459	 0.144030725457299 
1460	 0.144141772403482 
1461	 0.144254845135391 
1462	 0.144401866043349 
1463	 0.144723108890845 
1464	 0.145126706212653 
1465	 0.14529170914414 
1466	 0.145980611638696 
1467	 0.146379973630932 
1468	 0.146644804659264 
1469	 0.147520357876512 
1470	 0.148074299715041 
1471	 0.148655854306373 
1472	 0.149284141759525 
1473	 0.149927474850531 
1474	 0.150367354649193 
1475	 0.15118753194717 
1476	 0.152373222574303 
1477	 0.153247126219656 
1478	 0.154082151877399 
1479	 0.154973194880634 
1480	 0.15569787349097 
1481	 0.156624254831214 
1482	 0.157843109964442 
1483	 0.158974779605949 
1484	 0.160031127183067 
1485	 0.161025810882454 
1486	 0.162065857641874 
1487	 0.162944133362869 
1488	 0.163791966994216 
1489	 0.165069202961063 
1490	 0.166250154492961 
1491	 0.167263951773949 
1492	 0.168349229679062 
1493	 0.169728557333611 
1494	 0.171003269771225 
1495	 0.172395134863693 
1496	 0.173756006099153 
1497	 0.174498515358235 
1498	 0.175504503644466 
1499	 0.176590411147892 
1500	 0.177398480191424 
1501	 0.178686346083904 
1502	 0.179933552484107 
1503	 0.181218956280706 
1504	 0.182390587549359 
1505	 0.183581463569144 
1506	 0.184864656252703 
1507	 0.186186753630165 
1508	 0.18731869106059 
1509	 0.188627443922746 
1510	 0.189670207561134 
1511	 0.190218440900351 
1512	 0.191197397230292 
1513	 0.192243013998055 
1514	 0.193356144648747 
1515	 0.19459747462027 
1516	 0.195859026137845 
1517	 0.197445575172812 
1518	 0.198733918287381 
1519	 0.199855446182703 
1520	 0.201049401827943 
1521	 0.202292833886123 
1522	 0.203297052082535 
1523	 0.204675945896854 
1524	 0.205914407706674 
1525	 0.206810985997798 
1526	 0.207588724173028 
1527	 0.208122405800484 
1528	 0.209236069267721 
1529	 0.210611940526188 
1530	 0.211813149312493 
1531	 0.213263075311708 
1532	 0.214528925117542 
1533	 0.215428539100035 
1534	 0.2166534106718 
1535	 0.217796534206826 
1536	 0.218923939125237 
1537	 0.219826140726571 
1538	 0.220607266184207 
1539	 0.221665851846823 
1540	 0.222808391770959 
1541	 0.22385405434403 
1542	 0.225114040611091 
1543	 0.225957731409978 
1544	 0.22623305270721 
1545	 0.227036862727046 
1546	 0.228043790714262 
1547	 0.229077368869667 
1548	 0.230499306781319 
1549	 0.231459892010859 
1550	 0.232071647323878 
1551	 0.232831487160001 
1552	 0.233383382853501 
1553	 0.234175428232786 
1554	 0.235239695059968 
1555	 0.236237696945153 
1556	 0.237189941552613 
1557	 0.238316594977691 
1558	 0.239589707735559 
1559	 0.240385673044277 
1560	 0.241028155266183 
1561	 0.241720518254341 
1562	 0.242307587142067 
1563	 0.243090086923896 
1564	 0.244238311076827 
1565	 0.24521206750465 
1566	 0.245867773090944 
1567	 0.246577896417243 
1568	 0.247286122189383 
1569	 0.247867325057556 
1570	 0.248831549183084 
1571	 0.249894626836792 
1572	 0.250387267254721 
1573	 0.250965693997976 
1574	 0.251552831052295 
1575	 0.251724025600508 
1576	 0.252290920480591 
1577	 0.253224672698504 
1578	 0.253922550808332 
1579	 0.254574363802714 
1580	 0.255346610017339 
1581	 0.25620703751256 
1582	 0.2568909178722 
1583	 0.257606108154612 
1584	 0.258221358248698 
1585	 0.258443131995578 
1586	 0.25910218489814 
1587	 0.260061793258164 
1588	 0.260773177009967 
1589	 0.261724730937663 
1590	 0.262359785706637 
1591	 0.262693180172329 
1592	 0.263064139793415 
1593	 0.263031155846376 
1594	 0.263625601521984 
1595	 0.264492821052503 
1596	 0.265295138263849 
1597	 0.26670746070422 
1598	 0.267597821535816 
1599	 0.268074357955301 
1600	 0.268721642602086 
1601	 0.269279664478583 
1602	 0.269880071277602 
1603	 0.270563588912368 
1604	 0.27119162353515 
1605	 0.27171810333713 
1606	 0.272259301972701 
1607	 0.272991694972796 
1608	 0.273390156100193 
1609	 0.273469972984535 
1610	 0.273806478444885 
1611	 0.273907827271161 
1612	 0.274166251071246 
1613	 0.274913703191123 
1614	 0.275423239182578 
1615	 0.276098481968914 
1616	 0.276784970312411 
1617	 0.276685237633669 
1618	 0.276808975625858 
1619	 0.276765485187361 
1620	 0.276558531352546 
1621	 0.277492373493842 
1622	 0.278601521870632 
1623	 0.279644829851564 
1624	 0.280710407922966 
1625	 0.281519781777042 
1626	 0.281893699613604 
1627	 0.28199184286375 
1628	 0.281618215068797 
1629	 0.281827257740771 
1630	 0.281885713736939 
1631	 0.282158797356325 
1632	 0.283002966740243 
1633	 0.283390573501112 
1634	 0.283334444436764 
1635	 0.283843663627223 
1636	 0.284715853329324 
1637	 0.285236018734075 
1638	 0.28588867679434 
1639	 0.286250009350864 
1640	 0.286399427600271 
1641	 0.286279188612759 
1642	 0.285753693879768 
1643	 0.285702996579173 
1644	 0.285477134311245 
1645	 0.285617066924132 
1646	 0.286470328553519 
1647	 0.286749749679399 
1648	 0.2868591938282 
1649	 0.286837338215538 
1650	 0.28663138095657 
1651	 0.286339716778317 
1652	 0.285807105037861 
1653	 0.285403504536592 
1654	 0.284682741115345 
1655	 0.284597933979017 
1656	 0.285000301107343 
1657	 0.285231665517264 
1658	 0.285870577485615 
1659	 0.286135851484562 
1660	 0.286215893138517 
1661	 0.28612910806745 
1662	 0.285912086124686 
1663	 0.285601436759656 
1664	 0.284799204004605 
1665	 0.284537883941665 
1666	 0.284588783809377 
1667	 0.284481183866567 
1668	 0.284471649085357 
1669	 0.284564292104537 
1670	 0.284516039086801 
1671	 0.284669474907716 
1672	 0.285305118232724 
1673	 0.285592168209062 
1674	 0.286053677057934 
1675	 0.285883465296509 
1676	 0.285103747484531 
1677	 0.284557599834735 
1678	 0.283390834662032 
1679	 0.282818518826143 
1680	 0.282778904403746 
1681	 0.282618159494681 
1682	 0.282866654936352 
1683	 0.282634691166104 
1684	 0.281847242334032 
1685	 0.281586947569486 
1686	 0.281401296633327 
1687	 0.281184370993882 
1688	 0.281545754667212 
1689	 0.281444356557045 
1690	 0.280711574221846 
1691	 0.280399469648149 
1692	 0.280459725737389 
1693	 0.280047404091874 
1694	 0.279380256827087 
1695	 0.278956336399188 
1696	 0.278484866414813 
1697	 0.277761073803021 
1698	 0.277044677689412 
1699	 0.276454313715188 
1700	 0.275338677440477 
1701	 0.27473598011356 
1702	 0.275176768273882 
1703	 0.274733496195994 
1704	 0.273572468858702 
1705	 0.273019166337801 
1706	 0.272042648118222 
1707	 0.27166818347818 
1708	 0.272924121241211 
1709	 0.27276916959422 
1710	 0.271486862377089 
1711	 0.271024211149395 
1712	 0.270232982785304 
1713	 0.269612003460687 
1714	 0.270109322556415 
1715	 0.269842506079159 
1716	 0.268567218812089 
1717	 0.267921536496056 
1718	 0.267230719945456 
1719	 0.266912874587944 
1720	 0.267123901640395 
1721	 0.267369558339018 
1722	 0.268389177700509 
1723	 0.26853467771966 
1724	 0.268326702087764 
1725	 0.267893617066497 
1726	 0.266346587694142 
1727	 0.265499685180631 
1728	 0.26475346420543 
1729	 0.264455532197946 
1730	 0.264999023377399 
1731	 0.265054675494703 
1732	 0.265145902359098 
1733	 0.265226819822305 
1734	 0.265363065827035 
1735	 0.264949228388727 
1736	 0.264024421323411 
1737	 0.263502139772104 
1738	 0.262200206440496 
1739	 0.261882466945592 
1740	 0.263146934409285 
1741	 0.263343627968371 
1742	 0.263720176305462 
1743	 0.263349406205259 
1744	 0.261499631657068 
1745	 0.26045234969411 
1746	 0.259299387928427 
1747	 0.258647824224367 
1748	 0.258846317052047 
1749	 0.258630672281722 
1750	 0.258612129623746 
1751	 0.258071522978045 
1752	 0.256796523517687 
1753	 0.256161306162159 
1754	 0.255942212928246 
1755	 0.25522862383446 
1756	 0.254380039401739 
1757	 0.253750468263853 
1758	 0.252517947996322 
1759	 0.251931971459988 
1760	 0.252297931976627 
1761	 0.25209795831278 
1762	 0.251819917758182 
1763	 0.251512280295181 
1764	 0.250972122977847 
1765	 0.250538547881607 
1766	 0.249955305498388 
1767	 0.249662978347978 
1768	 0.249651383924083 
1769	 0.249604258799987 
1770	 0.249907292630172 
1771	 0.249875379372374 
1772	 0.249702189442786 
1773	 0.24912541817507 
1774	 0.247797283589878 
1775	 0.247365195259405 
1776	 0.246927670058004 
1777	 0.247184822524015 
1778	 0.248962111364521 
1779	 0.249249884201758 
1780	 0.249307559442763 
1781	 0.248855463321617 
1782	 0.246639309133356 
1783	 0.246159836070607 
1784	 0.246418713325281 
1785	 0.246399317205846 
1786	 0.247409723030543 
1787	 0.247783453878267 
1788	 0.247459959267375 
1789	 0.247294303952126 
1790	 0.247569419152254 
1791	 0.246910256003855 
1792	 0.245145086137667 
1793	 0.2448268277296 
1794	 0.244524545338265 
1795	 0.24444159119561 
1796	 0.245819917949853 
1797	 0.246033172931423 
1798	 0.245217160161453 
1799	 0.245554256089349 
1800	 0.24598099532196 
1801	 0.248994672777363 
1802	 0.248653176896634 
1803	 0.247840996599694 
1804	 0.244922336256745 
1805	 0.244617703665556 
1806	 0.24498877519855 
1807	 0.244971938820031 
1808	 0.245430824254015 
1809	 0.247351235156228 
1810	 0.246047454612974 
1811	 0.246421856807807 
1812	 0.247133499816509 
1813	 0.245882162604733 
1814	 0.245781443304393 
1815	 0.24572552359256 
1816	 0.246577701385878 
1817	 0.249023115318691 
1818	 0.249686629076988 
1819	 0.250797612717443 
1820	 0.250754092122949 
1821	 0.247462436323607 
1822	 0.246990584921195 
1823	 0.246736884324711 
1824	 0.246655887291887 
1825	 0.247573894047698 
1826	 0.250119317870606 
1827	 0.250973066255819 
1828	 0.252273362543912 
1829	 0.251849514320884 
1830	 0.251134464788641 
1831	 0.251992392826759 
1832	 0.251775101422669 
1833	 0.251133628944251 
1834	 0.250122923464283 
1835	 0.247554154919169 
1836	 0.247173588409637 
1837	 0.246760249160324 
1838	 0.248343535092364 
1839	 0.251025312252862 
1840	 0.2518345775633 
1841	 0.25121465144133 
1842	 0.248746468654669 
1843	 0.246302846568679 
1844	 0.243415838207732 
1845	 0.241777807281704 
1846	 0.24166117064573 
1847	 0.240357076724155 
1848	 0.238760017247169 
1849	 0.23826221852905 
1850	 0.236730492659116 
1851	 0.23405732237421 
1852	 0.232413345732576 
1853	 0.231398485670915 
1854	 0.230178168747312 
1855	 0.228101496445387 
1856	 0.227112352283074 
1857	 0.227183339878545 
1858	 0.226289114611346 
1859	 0.226348005525698 
1860	 0.226478232667931 
1861	 0.22525271089589 
1862	 0.223456123567107 
1863	 0.218076033593131 
1864	 0.215007625841857 
1865	 0.21322839697535 
1866	 0.209524853480323 
1867	 0.206423661344127 
1868	 0.204695004142642 
1869	 0.201049439226888 
1870	 0.195508425236344 
1871	 0.191775021577243 
1872	 0.187530030832899 
1873	 0.182673236142191 
1874	 0.179346595140104 
1875	 0.175110638911555 
1876	 0.171082556578332 
1877	 0.167504405052877 
1878	 0.162870152688198 
1879	 0.157141715625242 
1880	 0.152214854654045 
1881	 0.14790243069187 
1882	 0.142944428220241 
1883	 0.139382344071488 
1884	 0.135630428365436 
1885	 0.131086152847272 
1886	 0.127510653821453 
1887	 0.12313927365223 
1888	 0.118192261429108 
1889	 0.113671848427653 
1890	 0.109061039173198 
1891	 0.103710192313867 
1892	 0.100253607019211 
1893	 9.83949069196443E-02 
1894	 9.56349895520481E-02 
1895	 9.46159141477484E-02 
1896	 9.35921976059196E-02 
1897	 9.02858926672527E-02 
1898	 0.086978653269157 
1899	 8.46153942077453E-02 
1900	 8.15348297769443E-02 
1901	 7.99380120277525E-02 
1902	 7.96379212406945E-02 
1903	 8.05173185432787E-02 
1904	 8.05095389401574E-02 
1905	 7.82999578997896E-02 
1906	 0.07563072418704 
1907	 7.27461170632786E-02 
1908	 7.11307843728583E-02 
1909	 0.071265540854515 
1910	 7.14761512928598E-02 
1911	 0.073833047984716 
1912	 7.42178533397011E-02 
1913	 7.38260779270923E-02 
1914	 7.35282316263107E-02 
1915	 0.073948683996209 
1916	 7.35380885225062E-02 
1917	 0.073561195844216 
1918	 7.27725691829216E-02 
1919	 7.06170946411345E-02 
1920	 0.069319797243333 
1921	 6.88376762716826E-02 
1922	 6.97405043917759E-02 
1923	 6.98874785978772E-02 
1924	 7.01964870586483E-02 
1925	 7.05476665444269E-02 
1926	 7.05002463924226E-02 
1927	 6.94064553830894E-02 
1928	 7.00462125171744E-02 
1929	 0.070876070671495 
1930	 7.11225105622781E-02 
1931	 7.28739066913878E-02 
1932	 7.29297187343511E-02 
1933	 7.08556813474593E-02 
1934	 6.97164286229375E-02 
1935	 6.72874254769474E-02 
1936	 6.64232049564651E-02 
1937	 6.58270887477893E-02 
1938	 6.75481991630217E-02 
1939	 6.92609356052551E-02 
1940	 7.10952054027182E-02 
1941	 7.13531949203731E-02 
1942	 7.04829549735632E-02 
1943	 6.93061140429281E-02 
1944	 6.78841649524564E-02 
1945	 0.067595735740465 
1946	 0.06837112549224 
1947	 6.88355674861832E-02 
1948	 6.96899145393562E-02 
1949	 7.08662694733409E-02 
1950	 7.12569220209324E-02 
1951	 7.17226714195559E-02 
1952	 7.05670592671097E-02 
1953	 6.91424756804769E-02 
1954	 7.01734601024488E-02 
1955	 7.01269285133863E-02 
1956	 7.03369058680233E-02 
1957	 7.21370720839064E-02 
1958	 7.26907591655261E-02 
1959	 7.20622651412013E-02 
1960	 7.21683549355175E-02 
1961	 7.25815066544239E-02 
1962	 7.26453905485692E-02 
1963	 7.35938949964714E-02 
1964	 7.22296219433919E-02 
1965	 7.20637958934588E-02 
1966	 7.38709759954118E-02 
1967	 7.39821436310656E-02 
1968	 7.57373183286832E-02 
1969	 0.07621993156741 
1970	 7.54821792807988E-02 
1971	 7.54745010411987E-02 
1972	 7.49441887556586E-02 
1973	 0.07531942857591 
1974	 7.66535385754572E-02 
1975	 0.078036045323474 
1976	 7.88658944107366E-02 
1977	 8.03343631679429E-02 
1978	 8.14126380363162E-02 
1979	 8.14069136408326E-02 
1980	 0.081891504440621 
1981	 8.24217089896058E-02 
1982	 8.29843546873997E-02 
1983	 8.41376324291993E-02 
1984	 8.45667478086154E-02 
1985	 8.51233573572429E-02 
1986	 8.44578195540433E-02 
1987	 8.27852790438656E-02 
1988	 0.080008259929219 
1989	 7.74918918591056E-02 
1990	 7.69474773517916E-02 
1991	 7.80063827782543E-02 
1992	 8.01701682876943E-02 
1993	 8.20544690945584E-02 
1994	 8.57168829398497E-02 
1995	 8.71203014487937E-02 
1996	 8.77916967212856E-02 
1997	 8.81160447984074E-02 
1998	 8.69663956299943E-02 
1999	 8.61026166358427E-02 
2000	 8.46730416083861E-02 
2001	 8.38059390635171E-02 
2002	 8.31977644689475E-02 
2003	 0.083260973069815 
2004	 8.46093687219682E-02 
2005	 8.47798028922926E-02 
2006	 8.58768382482322E-02 
2007	 8.75908249678544E-02 
2008	 8.93084685939244E-02 
2009	 9.20389299410594E-02 
2010	 9.32717618843046E-02 
2011	 9.29600226670371E-02 
2012	 9.33730204465932E-02 
2013	 9.18860348139336E-02 
2014	 9.41043166528241E-02 
2015	 9.74068670113116E-02 
2016	 0.101849504798526 
2017	 0.103672740481212 
2018	 0.103251560659248 
2019	 0.102717618257839 
2020	 9.80046089738418E-02 
2021	 9.68537631458258E-02 
2022	 9.79366938147389E-02 
2023	 9.76306306964482E-02 
2024	 9.73618143776826E-02 
2025	 9.77669130855411E-02 
2026	 0.097812518050286 
2027	 9.82622246839072E-02 
2028	 0.100245801775514 
2029	 0.100539067875537 
2030	 0.100342832603316 
2031	 0.102183386267003 
2032	 0.104305641896749 
2033	 0.108141460525586 
2034	 0.109763768767026 
2035	 0.111595972468116 
2036	 0.111682105328525 
2037	 0.108805500433337 
2038	 0.107978054724364 
2039	 0.106882462222635 
2040	 0.10714854064807 
2041	 0.109865666347596 
2042	 0.110444029379022 
2043	 0.109934752634848 
2044	 0.110520656800868 
2045	 0.110809115345033 
2046	 0.109834347831177 
2047	 0.11021668003548 
2048	 0.112204468572992 
2049	 0.112754811959879 
2050	 0.112737164031721 
2051	 0.112479214386422 
2052	 0.111212203306123 
2053	 0.111207229457834 
2054	 0.111395804098075 
2055	 0.112528940981737 
2056	 0.116026604113991 
2057	 0.117161379425781 
2058	 0.118965559770709 
2059	 0.118313202972638 
2060	 0.118234444949895 
2061	 0.117093800591369 
2062	 0.116558030211869 
2063	 0.115677392726675 
2064	 0.115936687640967 
2065	 0.116558805186282 
2066	 0.116859265802696 
2067	 0.117704658993637 
2068	 0.118639104975318 
2069	 0.119977625361015 
2070	 0.120941693469199 
2071	 0.121482738259559 
2072	 0.123267672724139 
2073	 0.125162578802157 
2074	 0.123842756898006 
2075	 0.123283531211633 
2076	 0.122663191571012 
2077	 0.121526448532206 
2078	 0.118698833134172 
2079	 0.117852606708502 
2080	 0.117877498887737 
2081	 0.117755793798661 
2082	 0.118972284348325 
2083	 0.118772578773141 
2084	 0.11681579694272 
2085	 0.116785457531256 
2086	 0.115267223093435 
2087	 0.117609713865128 
2088	 0.124283607794276 
2089	 0.126701776133579 
2090	 0.129034717500491 
2091	 0.132054566087423 
2092	 0.132856604032348 
2093	 0.13073069174907 
2094	 0.130242360587957 
2095	 0.129738137151522 
2096	 0.128862404089199 
2097	 0.126007706489689 
2098	 0.126143715935405 
2099	 0.127384806619565 
2100	 0.129256232088219 
2101	 0.136706028487602 
2102	 0.139250758448 
2103	 0.138459525721276 
2104	 0.138549466380135 
2105	 0.137889106614201 
2106	 0.134217391201278 
2107	 0.132208831778247 
2108	 0.129595433962411 
2109	 0.130629492476479 
2110	 0.133502909656145 
2111	 0.135584511254207 
2112	 0.143732670306519 
2113	 0.144857982687758 
2114	 0.139216094732458 
2115	 0.137087637486901 
2116	 0.132707904155342 
2117	 0.130775407067095 
2118	 0.130160175124355 
2119	 0.132484197890936 
2120	 0.135993748160849 
2121	 0.136729964936926 
2122	 0.138646626097314 
2123	 0.14225616339163 
2124	 0.143027855534775 
2125	 0.141895425041958 
2126	 0.141584243013667 
2127	 0.139688890192126 
2128	 0.139556969275653 
2129	 0.141119555465402 
2130	 0.141785285924719 
2131	 0.141666036078525 
2132	 0.142887682735895 
2133	 0.145360391039316 
2134	 0.146101512560687 
2135	 0.148068896811505 
2136	 0.148180777830018 
2137	 0.144411332206411 
2138	 0.142950742731196 
2139	 0.142278743838335 
2140	 0.14261905009026 
2141	 0.141187916065568 
2142	 0.13874661406203 
2143	 0.139673839118336 
2144	 0.140347719027198 
2145	 0.142676363075172 
2146	 0.151140585971414 
2147	 0.153297265189865 
2148	 0.152315576439339 
2149	 0.151558270574536 
2150	 0.146653936063878 
2151	 0.145864247861121 
2152	 0.147616351416008 
2153	 0.148256500792059 
2154	 0.15103242087329 
2155	 0.151791078550442 
2156	 0.15207739022672 
2157	 0.151942704489133 
2158	 0.152521052331187 
2159	 0.153697833516183 
2160	 0.154332172546932 
2161	 0.155825642903256 
2162	 0.154512613275516 
2163	 0.15098441210461 
2164	 0.149987457284914 
2165	 0.147115956065478 
2166	 0.147619298444536 
2167	 0.152446672650406 
2168	 0.154262218370516 
2169	 0.156533978531749 
2170	 0.157091408272864 
2171	 0.155684020817276 
2172	 0.155073124501618 
2173	 0.154216935110225 
2174	 0.152948940210851 
2175	 0.151176815728297 
2176	 0.149683433727546 
2177	 0.150092360656183 
2178	 0.151905152727962 
2179	 0.15148397865517 
2180	 0.151115235815188 
2181	 0.151731535708007 
2182	 0.15076483970151 
2183	 0.151208430996655 
2184	 0.154550076426991 
2185	 0.155672586957352 
2186	 0.156578168583745 
2187	 0.155412988418809 
2188	 0.15087165123241 
2189	 0.150549748224296 
2190	 0.150249944993897 
2191	 0.15093580467427 
2192	 0.155801702560579 
2193	 0.158936111329166 
2194	 0.162635960129146 
2195	 0.162524507005812 
2196	 0.164666789469216 
2197	 0.166545655604088 
2198	 0.167099058096684 
2199	 0.166580770238381 
2200	 0.166811376542211 
2201	 0.16698774769246 
2202	 0.166441794569971 
2203	 0.166261769479343 
2204	 0.164513988262548 
2205	 0.159289410775855 
2206	 0.158111144194274 
2207	 0.158505957037828 
2208	 0.158309567532111 
2209	 0.160928938183677 
2210	 0.161534405346179 
2211	 0.159718267632054 
2212	 0.159449187721099 
2213	 0.159935807566975 
2214	 0.160268323221566 
2215	 0.161944638511503 
2216	 0.161993750021162 
2217	 0.161690183152552 
2218	 0.159007374936063 
2219	 0.157761903215772 
2220	 0.157161455381172 
2221	 0.157270920663131 
2222	 0.159524600703352 
2223	 0.160012534145275 
2224	 0.160154431659892 
2225	 0.159446383611328 
2226	 0.157772069759942 
2227	 0.156638398862935 
2228	 0.153593348807861 
2229	 0.154032951328884 
2230	 0.15746484337318 
2231	 0.158502756992605 
2232	 0.16048445087131 
2233	 0.161974582464278 
2234	 0.162029713366018 
2235	 0.162317792808084 
2236	 0.165884579660245 
2237	 0.164204052930952 
2238	 0.155384955165943 
2239	 0.151866544457726 
2240	 0.147473807534372 
2241	 0.144866084438615 
2242	 0.148552854742684 
2243	 0.152235449234882 
2244	 0.153591656277833 
2245	 0.155440791667275 
2246	 0.154221523293418 
2247	 0.153532003241672 
2248	 0.15156343764458 
2249	 0.146556935578287 
2250	 0.145483433854927 
2251	 0.146120543078129 
2252	 0.14520986596149 
2253	 0.147030179986786 
2254	 0.146191720427007 
2255	 0.141916978854818 
2256	 0.140345869540046 
2257	 0.139369759143375 
2258	 0.137528869503139 
2259	 0.135346140696196 
2260	 0.134134193017449 
2261	 0.132192672892734 
2262	 0.132826203236445 
2263	 0.137122106310282 
2264	 0.138786503677709 
2265	 0.140157040451107 
2266	 0.14247102336505 
2267	 0.143904915229338 
2268	 0.1455649557802 
2269	 0.151485183960059 
2270	 0.149558411909346 
2271	 0.142263332237443 
2272	 0.137192537128237 
2273	 0.133232662571541 
2274	 0.134232650947451 
2275	 0.13699405724395 
2276	 0.139668921718122 
2277	 0.139723158833033 
2278	 0.134912495325482 
2279	 0.133612196165343 
2280	 0.132478180505098 
2281	 0.133850593213014 
2282	 0.138799477276529 
2283	 0.142558287890178 
2284	 0.150292495688932 
2285	 0.15057335478732 
2286	 0.147042554439465 
2287	 0.140360289326365 
2288	 0.124256185656051 
2289	 0.11683296971335 
2290	 0.109720054552425 
2291	 0.10770702081587 
2292	 0.113063391734437 
2293	 0.116672875649595 
2294	 0.125840290120299 
2295	 0.127923320075065 
2296	 0.126151962340799 
2297	 0.125694189150005 
2298	 0.117512945521131 
2299	 0.115679619592647 
2300	 0.120394287319438 
2301	 0.122864398029414 
2302	 0.121765727780994 
2303	 0.127732275548514 
2304	 0.125872495580709 
2305	 0.123710159447476 
2306	 0.125473526604418 
2307	 0.127205925004259 
2308	 0.133852458391643 
2309	 0.135698353146135 
2310	 0.135848487959877 
2311	 0.133780805364811 
2312	 0.12509566140815 
2313	 0.121958243318841 
2314	 0.120791198492205 
2315	 0.118176204211321 
2316	 0.115528216945019 
2317	 0.114620310335841 
2318	 0.110780481183697 
2319	 0.103415518269118 
2320	 9.92415210997724E-02 
2321	 9.59296960808058E-02 
2322	 9.41462796461788E-02 
2323	 9.18624446018194E-02 
2324	 9.54467871494739E-02 
2325	 0.10280109871267 
2326	 0.10978946980201 
2327	 0.125729105653742 
2328	 0.130509333698699 
2329	 0.129949725461619 
2330	 0.129809194118737 
2331	 0.1236746568794 
2332	 0.119797457794117 
2333	 0.114238420686782 
2334	 0.11098705967967 
2335	 0.104732056139361 
2336	 0.105540229645213 
2337	 0.117830579765753 
2338	 0.121790655255821 
2339	 0.127376582272975 
2340	 0.128264028798144 
2341	 0.122527310123376 
2342	 0.114455799692708 
2343	 0.105882424954283 
2344	 0.101834715535557 
2345	 9.45046216942123E-02 
2346	 9.07992406991359E-02 
2347	 9.51010401101491E-02 
2348	 9.63708486271039E-02 
2349	 0.100106718955562 
2350	 0.101008574435149 
2351	 0.100342975999349 
2352	 9.91655144232978E-02 
2353	 0.102188491164632 
2354	 0.108032585661034 
2355	 0.106539403273507 
2356	 0.10497641518586 
2357	 0.097595034120295 
2358	 8.83873116784885E-02 
2359	 8.52990445492718E-02 
2360	 8.08800837464567E-02 
2361	 8.22979827305601E-02 
2362	 8.47139661096713E-02 
2363	 8.67463050665645E-02 
2364	 9.90376424320438E-02 
2365	 0.103125705476216 
2366	 0.102816375778661 
2367	 0.100732872490298 
2368	 8.67024998104449E-02 
2369	 0.070737517568798 
2370	 6.44138559969078E-02 
2371	 6.90461715898271E-02 
2372	 7.67034883788339E-02 
2373	 0.093981225196903 
2374	 0.103859570894869 
2375	 0.106448607943716 
2376	 0.10937598971683 
2377	 0.102412106596717 
2378	 0.104872965494376 
2379	 0.107384566731534 
2380	 0.107739934632491 
2381	 0.112245709629165 
2382	 0.10988857027929 
2383	 0.105222835011011 
2384	 9.28463669759888E-02 
2385	 8.48052127131304E-02 
2386	 7.95397483981317E-02 
2387	 6.86627025472451E-02 
2388	 5.27472943924212E-02 
2389	 5.31203611884362E-02 
2390	 0.049787929271749 
2391	 0.060003423190738 
2392	 0.099403095620428 
2393	 0.110102220460291 
2394	 0.115534822729195 
2395	 0.113628280885496 
2396	 0.087682460952649 
2397	 8.22256070978863E-02 
2398	 8.12804151530041E-02 
2399	 8.73935635440644E-02 
2400	 0.112172843042312 
2401	 0.111700344306475 
2402	 0.100490747865648 
2403	 9.80076808753774E-02 
2404	 8.46088936284936E-02 
2405	 0.087597418948586 
2406	 0.106963228122788 
2407	 0.110483194014865 
2408	 0.111966118166004 
2409	 0.10930949972273 
2410	 9.76062563258473E-02 
2411	 9.11035669434073E-02 
2412	 8.96409398266922E-02 
2413	 8.14581566653785E-02 
2414	 6.24131312883844E-02 
2415	 6.39081577881471E-02 
2416	 7.23333042795642E-02 
2417	 6.98751231650633E-02 
2418	 7.99760365292033E-02 
2419	 8.59690916398661E-02 
2420	 0.083208035872378 
2421	 8.39442905963487E-02 
2422	 9.01098344022274E-02 
2423	 8.49002016195141E-02 
2424	 6.09717658292491E-02 
2425	 5.67855370551736E-02 
2426	 5.59044240585199E-02 
2427	 5.34285866016814E-02 
2428	 0.068879954113604 
2429	 7.63970984609773E-02 
2430	 8.62027712346379E-02 
2431	 0.094620083560426 
2432	 9.91792276819424E-02 
2433	 9.71462324697439E-02 
2434	 7.67073294206678E-02 
2435	 7.11053940693791E-02 
2436	 6.73494174474224E-02 
2437	 0.065657255874119 
2438	 8.59154491182265E-02 
2439	 9.50771156298068E-02 
2440	 0.100265692071203 
2441	 0.10974894906273 
2442	 0.105556475327764 
2443	 9.54221083579422E-02 
2444	 9.54308925073987E-02 
2445	 8.95335624004117E-02 
2446	 9.05104668739469E-02 
2447	 7.43945912459472E-02 
2448	 3.59583727917269E-02 
2449	 2.74767730188407E-03 
