Wavelength	MAC_ARB_098_044_210422_L00001.asd
680	 5.98434805013794E-02 
681	 6.01038269565343E-02 
682	 0.060470519337139 
683	 6.04574768233263E-02 
684	 6.08716281748702E-02 
685	 6.13631571212161E-02 
686	 6.17197639784159E-02 
687	 6.19226391068849E-02 
688	 6.24387897417042E-02 
689	 6.29878088886747E-02 
690	 6.36322960045694E-02 
691	 6.56335015114273E-02 
692	 6.68183413812591E-02 
693	 6.81887971561738E-02 
694	 7.12999429611218E-02 
695	 0.073437055841687 
696	 7.61646659622091E-02 
697	 8.01691951683693E-02 
698	 8.49303151650125E-02 
699	 8.95481684994119E-02 
700	 9.43843171157615E-02 
701	 0.099761820298209 
702	 0.105104821427082 
703	 0.111330439888033 
704	 0.118138460776919 
705	 0.124862540346907 
706	 0.132380521895443 
707	 0.140130711413305 
708	 0.147848932918356 
709	 0.155718634277759 
710	 0.163396748327142 
711	 0.171419429775524 
712	 0.180053489223879 
713	 0.1881728842219 
714	 0.196336414731377 
715	 0.205105264076136 
716	 0.214733317741372 
717	 0.223837279920994 
718	 0.232859089683508 
719	 0.241962213758391 
720	 0.25088112361649 
721	 0.259588047855797 
722	 0.268085326583945 
723	 0.276485933015208 
724	 0.285144280800836 
725	 0.293638148078041 
726	 0.301820615889305 
727	 0.309688659451108 
728	 0.317179461790265 
729	 0.323872087182615 
730	 0.330063628791553 
731	 0.3368582622018 
732	 0.343493205920454 
733	 0.349425154055444 
734	 0.354612535509064 
735	 0.3603365371709 
736	 0.365237321551994 
737	 0.369482619826316 
738	 0.373832034293813 
739	 0.377471620045096 
740	 0.38084821690488 
741	 0.384283384710866 
742	 0.387811536105124 
743	 0.390508846434746 
744	 0.393128879384078 
745	 0.39615723895623 
746	 0.398385820369219 
747	 0.400149497713962 
748	 0.401736417126096 
749	 0.403360212119177 
750	 0.404751889990743 
751	 0.405947401066595 
752	 0.407088956808527 
753	 0.408364563776996 
754	 0.409055732393671 
755	 0.409786365343653 
756	 0.410937514614838 
757	 0.41177465469775 
758	 0.412646807102573 
759	 0.41327199291021 
760	 0.41340241713039 
761	 0.414006925952045 
762	 0.414654272041422 
763	 0.415118894412312 
764	 0.415402984015083 
765	 0.415408531491956 
766	 0.415254230481836 
767	 0.415193608047526 
768	 0.415669682734974 
769	 0.415798993851231 
770	 0.41570658697394 
771	 0.415757204657909 
772	 0.415948256657201 
773	 0.416385043528573 
774	 0.416644562881605 
775	 0.416193535275779 
776	 0.416301584385307 
777	 0.416401703183893 
778	 0.416247928985028 
779	 0.416249779861125 
780	 0.416792720187762 
781	 0.417119607090694 
782	 0.416790672663021 
783	 0.416906867268908 
784	 0.416694539502485 
785	 0.416695592871483 
786	 0.417500837458788 
787	 0.417032380474912 
788	 0.416959641491397 
789	 0.417445885537668 
790	 0.417317667960918 
791	 0.417697076901083 
792	 0.417954935474776 
793	 0.417783267951203 
794	 0.417819633233603 
795	 0.417972214519488 
796	 0.418121702820116 
797	 0.418148017763955 
798	 0.417963165275226 
799	 0.418142596323915 
800	 0.418277829206333 
801	 0.417743158882985 
802	 0.417966488501622 
803	 0.418309723861014 
804	 0.418447142548133 
805	 0.418537137924521 
806	 0.41875389343068 
807	 0.418912415695372 
808	 0.418890787145724 
809	 0.418802297640802 
810	 0.418591413487879 
811	 0.418457035004161 
812	 0.418575476245521 
813	 0.418789592527801 
814	 0.419238628499505 
815	 0.419651281971033 
816	 0.419629813301323 
817	 0.419331255825681 
818	 0.419522983060059 
819	 0.419982071834378 
820	 0.419631632798802 
821	 0.419654504890115 
822	 0.419789090177972 
823	 0.419825387593625 
824	 0.420031068992667 
825	 0.420146330271188 
826	 0.420090905660921 
827	 0.419902833238598 
828	 0.419786416458702 
829	 0.419765411323577 
830	 0.419745299460261 
831	 0.41969396432435 
832	 0.42020945190019 
833	 0.420612248033677 
834	 0.420751400189161 
835	 0.420949562897836 
836	 0.421439697658709 
837	 0.421743189357453 
838	 0.421612926546894 
839	 0.421240892792592 
840	 0.421343600791184 
841	 0.421534986273122 
842	 0.421495399193221 
843	 0.421564420782074 
844	 0.421663227999699 
845	 0.421710592232833 
846	 0.421675800567696 
847	 0.421683690722548 
848	 0.422019094636849 
849	 0.422411568494808 
850	 0.422426994046817 
851	 0.422324081377784 
852	 0.422604388544281 
853	 0.422853936953785 
854	 0.42217886095664 
855	 0.422031596703429 
856	 0.422852048842048 
857	 0.423778266631701 
858	 0.422809074060364 
859	 0.422739159864965 
860	 0.423222593712553 
861	 0.423512396918807 
862	 0.423279380014311 
863	 0.424147066065594 
864	 0.424524788384277 
865	 0.423333200763626 
866	 0.423435455205726 
867	 0.423525380366265 
868	 0.423735626464069 
869	 0.424243671331166 
870	 0.423234049301439 
871	 0.42285985818876 
872	 0.42343819461678 
873	 0.424133922793267 
874	 0.424661371252541 
875	 0.424491336175944 
876	 0.424201956235726 
877	 0.42491059892287 
878	 0.424166441166047 
879	 0.424437493970315 
880	 0.425672463163758 
881	 0.424652101139836 
882	 0.424050050411583 
883	 0.42458380914889 
884	 0.425626760837286 
885	 0.425152521387948 
886	 0.42478166597 
887	 0.424868701923052 
888	 0.425229991199563 
889	 0.42517557012732 
890	 0.425661247635655 
891	 0.4255715975531 
892	 0.424318691971275 
893	 0.424417388535425 
894	 0.426116615510617 
895	 0.42733215274091 
896	 0.426342345612588 
897	 0.426443319240341 
898	 0.425905618329314 
899	 0.42534094860654 
900	 0.425885925088166 
901	 0.425417606986954 
902	 0.425330836356643 
903	 0.425857081676505 
904	 0.426231420359465 
905	 0.424866110574724 
906	 0.425287298072581 
907	 0.426850258595259 
908	 0.426073545554444 
909	 0.425970752086013 
910	 0.425638598492396 
911	 0.425175441437741 
912	 0.425722442615665 
913	 0.425914403740761 
914	 0.425920032431493 
915	 0.426210532469595 
916	 0.427204736105546 
917	 0.427481222139477 
918	 0.427244181225182 
919	 0.4266569172747 
920	 0.425582134170324 
921	 0.426284225431583 
922	 0.42686582254958 
923	 0.426057195460625 
924	 0.42482684594054 
925	 0.425109374042805 
926	 0.424861593150887 
927	 0.424153719528395 
928	 0.427721827010296 
929	 0.427784165076821 
930	 0.426885474981615 
931	 0.427419355120799 
932	 0.42684618367167 
933	 0.426599290923922 
934	 0.426387317126792 
935	 0.425921975870832 
936	 0.425742959212238 
937	 0.425843648633883 
938	 0.426213411579866 
939	 0.426523413003731 
940	 0.425844371379356 
941	 0.42584849097097 
942	 0.426376763719274 
943	 0.426563013306223 
944	 0.425292832792999 
945	 0.423470756989085 
946	 0.422867288651531 
947	 0.424099853151135 
948	 0.42484119254196 
949	 0.423304499473081 
950	 0.423495944892128 
951	 0.426939400399176 
952	 0.425839056623021 
953	 0.423397583765527 
954	 0.422587552096136 
955	 0.423755709663 
956	 0.421530283639629 
957	 0.422019036112163 
958	 0.423291636738161 
959	 0.42247819297156 
960	 0.419764416990817 
961	 0.419755060696274 
962	 0.421748665920722 
963	 0.422845237884777 
964	 0.419431174034641 
965	 0.420339845279063 
966	 0.421833422094501 
967	 0.420682008187668 
968	 0.420586127179431 
969	 0.420560877804294 
970	 0.420967829225966 
971	 0.421780343278636 
972	 0.421990759787811 
973	 0.420975592670309 
974	 0.419384338056188 
975	 0.418663678713809 
976	 0.420482295299755 
977	 0.419051558045225 
978	 0.419143674241321 
979	 0.421871383881645 
980	 0.421793908124919 
981	 0.420911397488728 
982	 0.419983160239184 
983	 0.419340099727268 
984	 0.41901358871976 
985	 0.419822548383227 
986	 0.421048397744396 
987	 0.42131725340035 
988	 0.419656792427272 
989	 0.419625645644021 
990	 0.418823798387721 
991	 0.41927873304082 
992	 0.424527037010193 
993	 0.427298838489457 
994	 0.424579431275595 
995	 0.421002696091713 
996	 0.422666977028369 
997	 0.422992280971285 
998	 0.42282527729062 
999	 0.423674159645714 
1000	 0.42605707693268 
1001	 0.422587688073097 
1002	 0.422603307161166 
1003	 0.421939285411019 
1004	 0.421286663185582 
1005	 0.422111303809218 
1006	 0.423130090366244 
1007	 0.423722568425784 
1008	 0.425269701210276 
1009	 0.427860755287606 
1010	 0.427995265849053 
1011	 0.427234686458219 
1012	 0.427363374074846 
1013	 0.427541889543238 
1014	 0.426262378160955 
1015	 0.426015832200529 
1016	 0.427286716504395 
1017	 0.427537890397081 
1018	 0.427931266244525 
1019	 0.429352410711017 
1020	 0.429787637022543 
1021	 0.429749434160424 
1022	 0.43004819231007 
1023	 0.429438712754646 
1024	 0.429033231899915 
1025	 0.42848124675906 
1026	 0.428617488364131 
1027	 0.429011314607394 
1028	 0.428688194714361 
1029	 0.4282680776659 
1030	 0.428280854668315 
1031	 0.427118131249128 
1032	 0.427361771293067 
1033	 0.429561465958919 
1034	 0.430527359889363 
1035	 0.430927155659442 
1036	 0.430983533622685 
1037	 0.431425892199744 
1038	 0.431331900770511 
1039	 0.431332834386075 
1040	 0.431830240683855 
1041	 0.432032779876628 
1042	 0.431548636795545 
1043	 0.431257109843207 
1044	 0.432003932252626 
1045	 0.433110247442868 
1046	 0.433294973384104 
1047	 0.432644818670857 
1048	 0.432421546108722 
1049	 0.431791567054902 
1050	 0.431342011751135 
1051	 0.430929101752639 
1052	 0.43140397732041 
1053	 0.43122100852059 
1054	 0.429452048299161 
1055	 0.429719814481418 
1056	 0.43042667310877 
1057	 0.430000398651574 
1058	 0.43172077989991 
1059	 0.432508643632742 
1060	 0.431902806339907 
1061	 0.432295459833748 
1062	 0.43354709422863 
1063	 0.433667185105596 
1064	 0.433178474315153 
1065	 0.433877528523858 
1066	 0.433228555776807 
1067	 0.433210116171194 
1068	 0.433945995728624 
1069	 0.434005802480466 
1070	 0.435136851839184 
1071	 0.436322077251696 
1072	 0.436477756532046 
1073	 0.435987658282157 
1074	 0.436034484585401 
1075	 0.435426935961805 
1076	 0.435270923718028 
1077	 0.435666793016955 
1078	 0.436051654017546 
1079	 0.436238081934348 
1080	 0.435736478314344 
1081	 0.435561858796295 
1082	 0.435729670313778 
1083	 0.435263817437535 
1084	 0.434996088018258 
1085	 0.434947280849596 
1086	 0.43512617807068 
1087	 0.435127655851363 
1088	 0.43502847265055 
1089	 0.43508577014549 
1090	 0.435065606923564 
1091	 0.435191306275294 
1092	 0.435471857121084 
1093	 0.436200669285897 
1094	 0.436577767955529 
1095	 0.436435892832609 
1096	 0.435764846138384 
1097	 0.435644076502342 
1098	 0.435603354400706 
1099	 0.435684372210374 
1100	 0.435536452039358 
1101	 0.435359928411027 
1102	 0.435457446073498 
1103	 0.435595001890178 
1104	 0.43574439155855 
1105	 0.436304279090231 
1106	 0.436501618181902 
1107	 0.436493074778294 
1108	 0.436531074755264 
1109	 0.436489774615913 
1110	 0.436264750032987 
1111	 0.436329611525733 
1112	 0.436583330213177 
1113	 0.436543420594724 
1114	 0.436617040169217 
1115	 0.436516748535134 
1116	 0.435878257664874 
1117	 0.435617128179121 
1118	 0.435489378398436 
1119	 0.435593956353229 
1120	 0.436264991006573 
1121	 0.436203089518876 
1122	 0.436690577926344 
1123	 0.436531096300377 
1124	 0.436366051215831 
1125	 0.435987768728411 
1126	 0.435723779618495 
1127	 0.435433447493823 
1128	 0.434960585619 
1129	 0.434245213267555 
1130	 0.433735658728429 
1131	 0.433224958091807 
1132	 0.432633034570908 
1133	 0.432212794536019 
1134	 0.431752293016354 
1135	 0.43044369182918 
1136	 0.429352772069818 
1137	 0.42858550856816 
1138	 0.42787092927494 
1139	 0.426993671193485 
1140	 0.42638501186428 
1141	 0.425739451950291 
1142	 0.424843830383308 
1143	 0.424038874991876 
1144	 0.423667174667793 
1145	 0.422832856781989 
1146	 0.421739661418858 
1147	 0.420537249374486 
1148	 0.418881474617848 
1149	 0.417572145465924 
1150	 0.416405628842682 
1151	 0.415098923802955 
1152	 0.414097832914884 
1153	 0.413477739194697 
1154	 0.412786872234497 
1155	 0.412190666348124 
1156	 0.411577190082493 
1157	 0.410989962184833 
1158	 0.410509002515362 
1159	 0.410168408536865 
1160	 0.409662749686663 
1161	 0.409193314744143 
1162	 0.40871832673827 
1163	 0.408190858540771 
1164	 0.407287765465969 
1165	 0.407005645757934 
1166	 0.407143888451333 
1167	 0.40689874576357 
1168	 0.406704831823766 
1169	 0.406552766741717 
1170	 0.406226144256715 
1171	 0.405978967626975 
1172	 0.405932364150322 
1173	 0.405804830039977 
1174	 0.405649827218003 
1175	 0.405368335829297 
1176	 0.405043192798982 
1177	 0.404729397540416 
1178	 0.404361487318639 
1179	 0.40381592841374 
1180	 0.403392467432295 
1181	 0.402887654183136 
1182	 0.402795831321659 
1183	 0.403046121324428 
1184	 0.402873004415827 
1185	 0.402797026341736 
1186	 0.402675717148689 
1187	 0.402080278492867 
1188	 0.401852388838732 
1189	 0.402141445934893 
1190	 0.402060790730666 
1191	 0.401661491580254 
1192	 0.401525046690325 
1193	 0.401441538681005 
1194	 0.401292487980037 
1195	 0.401287473018975 
1196	 0.401523526349158 
1197	 0.401623675991695 
1198	 0.401710227135861 
1199	 0.40174296097369 
1200	 0.401870574792668 
1201	 0.401791621195176 
1202	 0.401384588129871 
1203	 0.401273309727149 
1204	 0.400960257147206 
1205	 0.401093696126093 
1206	 0.401792000469438 
1207	 0.402260182173477 
1208	 0.402939437289525 
1209	 0.403611494698326 
1210	 0.403770713697127 
1211	 0.403504437165764 
1212	 0.403452149846577 
1213	 0.402964409038286 
1214	 0.403102264896786 
1215	 0.403530322997951 
1216	 0.404036760915431 
1217	 0.404972844761004 
1218	 0.405630838169601 
1219	 0.406599965324606 
1220	 0.406967957709035 
1221	 0.406588423742172 
1222	 0.406731543211223 
1223	 0.406698843217715 
1224	 0.406883921601449 
1225	 0.407241217540696 
1226	 0.40823165445427 
1227	 0.408583349811863 
1228	 0.40865219334693 
1229	 0.408837895343942 
1230	 0.408853813466135 
1231	 0.409007006053592 
1232	 0.409184960995544 
1233	 0.409480551115124 
1234	 0.409938329882713 
1235	 0.410276119468987 
1236	 0.410631739476406 
1237	 0.411000922728494 
1238	 0.411236122226666 
1239	 0.411570584901499 
1240	 0.412186739097632 
1241	 0.412736452645466 
1242	 0.413178222841722 
1243	 0.41368124039333 
1244	 0.413980340588478 
1245	 0.414127645561728 
1246	 0.414154624696137 
1247	 0.413849725953933 
1248	 0.414001770038465 
1249	 0.414212534754244 
1250	 0.414507130856722 
1251	 0.415201001425841 
1252	 0.415683286231069 
1253	 0.4162568893564 
1254	 0.416486713200942 
1255	 0.41652604872048 
1256	 0.416502374586845 
1257	 0.416380147292677 
1258	 0.416011297417124 
1259	 0.415808072483611 
1260	 0.415606893601365 
1261	 0.415712086696174 
1262	 0.416069768941686 
1263	 0.416048912742711 
1264	 0.416080473421066 
1265	 0.416146135669901 
1266	 0.415782737201252 
1267	 0.415784555292536 
1268	 0.416287553738095 
1269	 0.416525915891204 
1270	 0.41680686145753 
1271	 0.416906439087645 
1272	 0.416868318281579 
1273	 0.416737598961371 
1274	 0.416671426979357 
1275	 0.416190770051536 
1276	 0.41617776672856 
1277	 0.416486179578897 
1278	 0.416505359592839 
1279	 0.416645424208711 
1280	 0.416518729405228 
1281	 0.415800101416527 
1282	 0.415821621072891 
1283	 0.416284834633534 
1284	 0.416438241219397 
1285	 0.4171242341313 
1286	 0.417226732647184 
1287	 0.416516976378026 
1288	 0.416246844862476 
1289	 0.416139709569656 
1290	 0.415769942441106 
1291	 0.415484133510188 
1292	 0.415514310964058 
1293	 0.415552067944664 
1294	 0.415462917996511 
1295	 0.415377602161697 
1296	 0.415577396955749 
1297	 0.415251837234123 
1298	 0.414569537106413 
1299	 0.413963969281915 
1300	 0.413064358131375 
1301	 0.412358548749066 
1302	 0.411623705670154 
1303	 0.411089172672974 
1304	 0.410617050344927 
1305	 0.41028675350905 
1306	 0.410147186224801 
1307	 0.410146159624573 
1308	 0.410037212127214 
1309	 0.409801465949228 
1310	 0.409199697672651 
1311	 0.408618175368407 
1312	 0.408055991127655 
1313	 0.407202616337081 
1314	 0.406547498693607 
1315	 0.406106487709541 
1316	 0.405252536500671 
1317	 0.404134562045691 
1318	 0.403322938500598 
1319	 0.402444280572813 
1320	 0.401576389687693 
1321	 0.401009738217383 
1322	 0.400231552043596 
1323	 0.399272431716801 
1324	 0.398267937710466 
1325	 0.397283917591888 
1326	 0.395995265656334 
1327	 0.395065083379833 
1328	 0.394081847382756 
1329	 0.393130877948624 
1330	 0.392611928303847 
1331	 0.391633920822027 
1332	 0.390795315900724 
1333	 0.389850704042899 
1334	 0.388882880533091 
1335	 0.387774630774535 
1336	 0.386563907286897 
1337	 0.385270138569661 
1338	 0.38381339339913 
1339	 0.382506905146333 
1340	 0.381149231166572 
1341	 0.379941156689948 
1342	 0.378921821729282 
1343	 0.377786311666814 
1344	 0.376597590417837 
1345	 0.375521344721959 
1346	 0.374382520124299 
1347	 0.373117218390884 
1348	 0.372176862966577 
1349	 0.371046909282217 
1350	 0.370004650093982 
1351	 0.36927490518922 
1352	 0.368204794651219 
1353	 0.366983848816802 
1354	 0.365854111343312 
1355	 0.364515598623482 
1356	 0.363387455167463 
1357	 0.362428259393317 
1358	 0.361494147390224 
1359	 0.360777411337858 
1360	 0.359775568431337 
1361	 0.358800238469878 
1362	 0.357554053253722 
1363	 0.356138517855457 
1364	 0.354320955710441 
1365	 0.352751885840238 
1366	 0.35148174962256 
1367	 0.349765448450281 
1368	 0.348440206077139 
1369	 0.347022394143853 
1370	 0.344804931667916 
1371	 0.342756788642206 
1372	 0.340632778368202 
1373	 0.338352183729106 
1374	 0.336228818362378 
1375	 0.333883273965249 
1376	 0.331688302892169 
1377	 0.32893392043064 
1378	 0.325685720364791 
1379	 0.322578316062432 
1380	 0.319320759087945 
1381	 0.315739954549165 
1382	 0.312223772706743 
1383	 0.308191736058482 
1384	 0.303568536510125 
1385	 0.299046074374159 
1386	 0.294543824477762 
1387	 0.289602364284582 
1388	 0.284764772306615 
1389	 0.279696070067176 
1390	 0.274294496985082 
1391	 0.269111964003489 
1392	 0.263893940235388 
1393	 0.258462440947563 
1394	 0.25280365482832 
1395	 0.246985818517934 
