Wavelength	MCL_ARB_055_nnn_210407_L00000.asd
1434	 0.133674795459933 
1435	 0.132750123078907 
1436	 0.13201830007436 
1437	 0.131692301504919 
1438	 0.131305888605958 
1439	 0.130853317280254 
1440	 0.130581172050881 
1441	 0.130337218652881 
1442	 0.130298278839762 
1443	 0.130349081514021 
1444	 0.129982882688195 
1445	 0.129193082584753 
1446	 0.128857941217394 
1447	 0.128399288223505 
1448	 0.128209553175077 
1449	 0.128596353333654 
1450	 0.128538800042071 
1451	 0.128266888376856 
1452	 0.128064222539248 
1453	 0.127588011611829 
1454	 0.127509630371785 
1455	 0.127767628161243 
1456	 0.127869855939251 
1457	 0.128025434438071 
1458	 0.128270250488632 
1459	 0.128742828765219 
1460	 0.128854563404477 
1461	 0.128893276769347 
1462	 0.129329599353057 
1463	 0.129393099062261 
1464	 0.129379816633649 
1465	 0.129897811079178 
1466	 0.130460044412535 
1467	 0.131032466656788 
1468	 0.131622794567092 
1469	 0.132003597565571 
1470	 0.132132478629956 
1471	 0.132515508643338 
1472	 0.132920995428226 
1473	 0.133373085364467 
1474	 0.134029308821274 
1475	 0.134644415502213 
1476	 0.135135384539007 
1477	 0.135797259032479 
1478	 0.136587411087493 
1479	 0.137330071744073 
1480	 0.138170129398217 
1481	 0.138960760739051 
1482	 0.139730357205276 
1483	 0.14050606078927 
1484	 0.141156317454699 
1485	 0.142038978625795 
1486	 0.143153828977315 
1487	 0.144049479099789 
1488	 0.144990807308588 
1489	 0.14571842383607 
1490	 0.146233882656028 
1491	 0.147080007448071 
1492	 0.148204375077995 
1493	 0.149680109237905 
1494	 0.1509621939381 
1495	 0.151798304786262 
1496	 0.152696251988864 
1497	 0.153450636850295 
1498	 0.153972693996273 
1499	 0.154846912218909 
1500	 0.155951685525531 
1501	 0.156850459173898 
1502	 0.157903213290988 
1503	 0.159318940646097 
1504	 0.160460193553834 
1505	 0.161471249544067 
1506	 0.162439905479804 
1507	 0.163369065631265 
1508	 0.164341472550895 
1509	 0.165060159845234 
1510	 0.166121412615455 
1511	 0.1674689551783 
1512	 0.168718008862479 
1513	 0.170238649308817 
1514	 0.171407439622481 
1515	 0.17236914375195 
1516	 0.173340395986544 
1517	 0.174099348814922 
1518	 0.174914536378604 
1519	 0.17574960542261 
1520	 0.176505019715844 
1521	 0.177358743267082 
1522	 0.17840910411608 
1523	 0.180025783037955 
1524	 0.181396255522578 
1525	 0.182248054781152 
1526	 0.183301628086363 
1527	 0.184164686681965 
1528	 0.184944057147357 
1529	 0.186381172227054 
1530	 0.187768605542997 
1531	 0.188913851361525 
1532	 0.190200328554955 
1533	 0.190880996366082 
1534	 0.191509638509932 
1535	 0.19224922227987 
1536	 0.192742385768817 
1537	 0.193490637316718 
1538	 0.19445523646774 
1539	 0.195410726148071 
1540	 0.196444248231262 
1541	 0.197476691880919 
1542	 0.198654720893593 
1543	 0.19973995336174 
1544	 0.200789149334611 
1545	 0.20168748668037 
1546	 0.202448490108239 
1547	 0.203310863197222 
1548	 0.204076794045023 
1549	 0.205017806019756 
1550	 0.206256845760289 
1551	 0.207093719851857 
1552	 0.207765467255026 
1553	 0.208456969223855 
1554	 0.208779130691942 
1555	 0.209496636384346 
1556	 0.210520498732812 
1557	 0.211433799545923 
1558	 0.212146943641642 
1559	 0.213102341446515 
1560	 0.213836120530412 
1561	 0.214294845248796 
1562	 0.215173102052742 
1563	 0.21604440095304 
1564	 0.216780559419815 
1565	 0.217675724228226 
1566	 0.218628210478886 
1567	 0.219526681262572 
1568	 0.220650476132585 
1569	 0.221921623636206 
1570	 0.222716865621365 
1571	 0.223242091886897 
1572	 0.22366653115792 
1573	 0.223846825179256 
1574	 0.224337996706793 
1575	 0.225151110049744 
1576	 0.225836450553237 
1577	 0.226698846517725 
1578	 0.227277350083851 
1579	 0.227775694555612 
1580	 0.228113661141541 
1581	 0.228005605795148 
1582	 0.228539569204507 
1583	 0.229246480475247 
1584	 0.229946308890576 
1585	 0.231082903071406 
1586	 0.232015254828683 
1587	 0.232823661050361 
1588	 0.233651648653268 
1589	 0.234801377490036 
1590	 0.235269660129595 
1591	 0.235060758429689 
1592	 0.235416504546014 
1593	 0.235497172127042 
1594	 0.236025810664027 
1595	 0.237295671761563 
1596	 0.23815684803854 
1597	 0.238949248437843 
1598	 0.239729912908884 
1599	 0.240465763651394 
1600	 0.241059197611654 
1601	 0.241581078683405 
1602	 0.242054330600684 
1603	 0.242318127921876 
1604	 0.242762241361987 
1605	 0.243436278662411 
1606	 0.243814363897344 
1607	 0.243691756773228 
1608	 0.244263545452789 
1609	 0.245042695179074 
1610	 0.245866596899139 
1611	 0.247569488911626 
1612	 0.248760397648151 
1613	 0.248937070713152 
1614	 0.249356198987547 
1615	 0.249809396018751 
1616	 0.250317718382093 
1617	 0.251291549849773 
1618	 0.251909400466764 
1619	 0.251949414253722 
1620	 0.251700558640939 
1621	 0.251568105841262 
1622	 0.251664071175381 
1623	 0.251724865543352 
1624	 0.252342118411009 
1625	 0.252874679921241 
1626	 0.253180359828295 
1627	 0.253886414011783 
1628	 0.254962991557927 
1629	 0.255552104279772 
1630	 0.256216370533634 
1631	 0.256628942346802 
1632	 0.25650201526428 
1633	 0.256898771530845 
1634	 0.257647150624726 
1635	 0.257884349217963 
1636	 0.257984970467503 
1637	 0.258299231402274 
1638	 0.258373370464266 
1639	 0.258530344791043 
1640	 0.259118279480737 
1641	 0.259238742198971 
1642	 0.258734336066296 
1643	 0.258932255087834 
1644	 0.259347618269682 
1645	 0.259807473650904 
1646	 0.260993345500332 
1647	 0.261162882327554 
1648	 0.260686242613289 
1649	 0.260601289602187 
1650	 0.260091445668583 
1651	 0.259926994035308 
1652	 0.260252748640702 
1653	 0.260280498673082 
1654	 0.260015244473463 
1655	 0.260065847690635 
1656	 0.260428890045129 
1657	 0.260470533657798 
1658	 0.26028511117162 
1659	 0.26048837847535 
1660	 0.260784315709764 
1661	 0.260974824992514 
1662	 0.261741120399867 
1663	 0.261783507412601 
1664	 0.260955463499756 
1665	 0.260750526204778 
1666	 0.260873090098752 
1667	 0.260433476498103 
1668	 0.259804500984033 
1669	 0.259449395403275 
1670	 0.258520146526368 
1671	 0.258133310812134 
1672	 0.258577473967536 
1673	 0.258616713247677 
1674	 0.258809564225544 
1675	 0.258538620273166 
1676	 0.257894274108503 
1677	 0.25732238384244 
1678	 0.256328588842837 
1679	 0.255550357857972 
1680	 0.254875093547343 
1681	 0.254328505399149 
1682	 0.253956994826153 
1683	 0.253449924588752 
1684	 0.252989887342127 
1685	 0.252548578649513 
1686	 0.251697901102496 
1687	 0.251424159036704 
1688	 0.25209862152411 
1689	 0.251820148966183 
1690	 0.251444784564901 
1691	 0.25077235694903 
1692	 0.248889746400292 
1693	 0.247791582268569 
1694	 0.247078758173709 
1695	 0.246361731959854 
1696	 0.245933487069774 
1697	 0.245485895836566 
1698	 0.244907026304144 
1699	 0.244640684848473 
1700	 0.245012436550597 
1701	 0.244728272668914 
1702	 0.244080565562828 
1703	 0.243699017405113 
1704	 0.242996316837518 
1705	 0.242417991141345 
1706	 0.242107716329659 
1707	 0.24190482958462 
1708	 0.241760326434202 
1709	 0.241484827639136 
1710	 0.24137585166857 
1711	 0.241212901819054 
1712	 0.240691471190834 
1713	 0.240442845528596 
1714	 0.240923355365766 
1715	 0.240561604146473 
1716	 0.239472905407393 
1717	 0.238843859299286 
1718	 0.237798665550346 
1719	 0.237076114072458 
1720	 0.23721980345613 
1721	 0.236815547178962 
1722	 0.235637055132031 
1723	 0.235215153689182 
1724	 0.235015704725562 
1725	 0.234978915944555 
1726	 0.235787798462535 
1727	 0.236178626605564 
1728	 0.236738599639529 
1729	 0.23656589824606 
1730	 0.235671045217055 
1731	 0.235050004817324 
1732	 0.233970787131043 
1733	 0.233042812780463 
1734	 0.23236778947455 
1735	 0.231671698259685 
1736	 0.230665602312649 
1737	 0.230028592832705 
1738	 0.229403324355667 
1739	 0.22944865321095 
1740	 0.230774223414402 
1741	 0.230952676474624 
1742	 0.231122436340169 
1743	 0.230856523635321 
1744	 0.228997874577584 
1745	 0.22813502267756 
1746	 0.228104138010951 
1747	 0.22756779319856 
1748	 0.227167939424056 
1749	 0.226486200202901 
1750	 0.225230385209121 
1751	 0.22420776215376 
1752	 0.22290385070666 
1753	 0.222333089532754 
1754	 0.222352727984845 
1755	 0.222186733578766 
1756	 0.222477920494905 
1757	 0.222487502657152 
1758	 0.222036834654623 
1759	 0.221929134264347 
1760	 0.22253880931662 
1761	 0.222305246890589 
1762	 0.221135093379715 
1763	 0.22080433013541 
1764	 0.220497979438959 
1765	 0.22012101834968 
1766	 0.220691806044359 
1767	 0.220794710061969 
1768	 0.220465413128044 
1769	 0.219710188000088 
1770	 0.21849248064643 
1771	 0.217749549192423 
1772	 0.21654968246178 
1773	 0.215808193757607 
1774	 0.215947459767347 
1775	 0.215436340779344 
1776	 0.213856498890615 
1777	 0.214050793674123 
1778	 0.215460495375732 
1779	 0.216140401563474 
1780	 0.218095391472699 
1781	 0.218587331635129 
1782	 0.217455743736617 
1783	 0.217090911297075 
1784	 0.216588338654897 
1785	 0.216232692558565 
1786	 0.216171674815537 
1787	 0.21579814954917 
1788	 0.215395118567806 
1789	 0.214722697196892 
1790	 0.213331025529397 
1791	 0.21311708600358 
1792	 0.213274496288526 
1793	 0.213304755842785 
1794	 0.214342803866844 
1795	 0.214782378439273 
1796	 0.214882031025182 
1797	 0.214968231905689 
1798	 0.215142852124304 
1799	 0.214503634965581 
1800	 0.212492536025708 
1801	 0.219904347817361 
1802	 0.218471827422136 
1803	 0.217999066733313 
1804	 0.217634667652156 
1805	 0.217742874128128 
1806	 0.217622970229632 
1807	 0.218902170686347 
1808	 0.222244762867559 
1809	 0.224524038398183 
1810	 0.224953139422495 
1811	 0.22531975095397 
1812	 0.222305972505537 
1813	 0.219877443030218 
1814	 0.218707681676569 
1815	 0.217945012605119 
1816	 0.217350938977393 
1817	 0.217281821782142 
1818	 0.217708457264443 
1819	 0.21791117210443 
1820	 0.220490874692361 
1821	 0.222038664663954 
1822	 0.224194331295694 
1823	 0.225007958460431 
1824	 0.223818824014239 
1825	 0.224149668723192 
1826	 0.225245817507535 
1827	 0.225030078988907 
1828	 0.224223234599932 
1829	 0.224747347281266 
1830	 0.224556737340212 
1831	 0.223598823655586 
1832	 0.222581257666163 
1833	 0.220642710290425 
1834	 0.219296208918039 
1835	 0.216179614334907 
1836	 0.216003476670606 
1837	 0.217927847022502 
1838	 0.21970778826132 
1839	 0.220436563405791 
1840	 0.219614783368193 
1841	 0.218535368148904 
1842	 0.217727393023045 
1843	 0.217093659284043 
1844	 0.21736354083238 
1845	 0.216428508675021 
1846	 0.213359393167844 
1847	 0.212264751438677 
1848	 0.211466535671687 
1849	 0.211634202274195 
1850	 0.212419486695889 
1851	 0.213005990425489 
1852	 0.213604619294234 
1853	 0.213366934640005 
1854	 0.212308524253269 
1855	 0.211543438932268 
1856	 0.21051850110501 
1857	 0.209009570535895 
1858	 0.207667394239517 
1859	 0.206667628083026 
1860	 0.203630916051246 
1861	 0.199394973527086 
1862	 0.19603381322038 
1863	 0.193547650818972 
1864	 0.191418430909616 
1865	 0.191086266119282 
1866	 0.190292838492257 
1867	 0.188166380568587 
1868	 0.184444236723906 
1869	 0.181686783346163 
1870	 0.177573758392334 
1871	 0.172751000326492 
1872	 0.167396820089801 
1873	 0.162767635933087 
1874	 0.159168499194562 
1875	 0.155241759373117 
1876	 0.152195289669553 
1877	 0.148734184714533 
1878	 0.145148186608685 
1879	 0.141868407680808 
1880	 0.137314295257061 
1881	 0.132112150573089 
1882	 0.127680918851426 
1883	 0.122769609959025 
1884	 0.118641000317162 
1885	 0.115417759068284 
1886	 0.111752987752907 
1887	 0.108696339134707 
1888	 0.106930151643384 
1889	 0.104647933424568 
1890	 0.102578712679265 
1891	 0.101164936998346 
1892	 9.90116916398415E-02 
1893	 9.59059548650589E-02 
1894	 0.094683291025461 
1895	 9.28405531121791E-02 
1896	 8.87775989398315E-02 
1897	 8.46022329733472E-02 
1898	 8.06462774194295E-02 
1899	 7.77605158313522E-02 
1900	 7.48332658583531E-02 
1901	 7.39024814567471E-02 
1902	 7.54705316934771E-02 
1903	 7.57758896222888E-02 
1904	 7.50727119646271E-02 
1905	 7.43282907276996E-02 
1906	 7.16618339958299E-02 
1907	 6.96451847386814E-02 
1908	 0.067922034929937 
1909	 6.54876208147107E-02 
1910	 6.45356659016986E-02 
1911	 6.47964979245122E-02 
1912	 6.44107246079969E-02 
1913	 6.45503534894443E-02 
1914	 6.48824657663012E-02 
1915	 6.43901974885436E-02 
1916	 6.20843879807115E-02 
1917	 0.060344727210226 
1918	 0.060561623405925 
1919	 0.060623364975781 
1920	 6.18863584789817E-02 
1921	 6.29405263403611E-02 
1922	 6.52032664669375E-02 
1923	 6.55185931974801E-02 
1924	 6.54889267663563E-02 
1925	 6.39454685646181E-02 
1926	 6.23330357110318E-02 
1927	 6.01490869859918E-02 
1928	 5.92576685569061E-02 
1929	 6.04885139236032E-02 
1930	 6.25778932062804E-02 
1931	 6.35590448437819E-02 
1932	 0.063067402031563 
1933	 6.35272447747621E-02 
1934	 6.31607404698078E-02 
1935	 6.06330321827776E-02 
1936	 6.02698575177474E-02 
1937	 6.10465323390173E-02 
1938	 6.15570287518531E-02 
1939	 6.20186031069218E-02 
1940	 6.32245454771542E-02 
1941	 0.065809797014902 
1942	 6.62018435502715E-02 
1943	 6.68774491418531E-02 
1944	 6.77430592256641E-02 
1945	 6.70677505110002E-02 
1946	 6.38763936007913E-02 
1947	 6.29309816985434E-02 
1948	 6.21107258977903E-02 
1949	 6.12152490743941E-02 
1950	 6.25855061715834E-02 
1951	 6.36231332322916E-02 
1952	 6.33990508364356E-02 
1953	 6.45412600815773E-02 
1954	 6.40328708223759E-02 
1955	 6.24108061404437E-02 
1956	 6.13550193245929E-02 
1957	 5.95062556818234E-02 
1958	 0.05895472803964 
1959	 0.058977571155049 
1960	 0.05922687188066 
1961	 6.03899074452836E-02 
1962	 6.14159716024655E-02 
1963	 6.21150982194586E-02 
1964	 6.28910991032183E-02 
1965	 6.45556276470632E-02 
1966	 6.63993770565051E-02 
1967	 6.74206901721234E-02 
1968	 6.74775501605835E-02 
1969	 6.75227105901816E-02 
1970	 6.53255831108293E-02 
1971	 6.58185511633797E-02 
1972	 6.92190318240636E-02 
1973	 7.01303637524429E-02 
1974	 7.12619694927878E-02 
1975	 7.16501639748882E-02 
1976	 6.93050787008516E-02 
1977	 6.63627523348325E-02 
1978	 6.59969991453374E-02 
1979	 6.57404743416202E-02 
1980	 6.60489951127066E-02 
1981	 6.79242805104532E-02 
1982	 6.87963362896413E-02 
1983	 6.93816809104294E-02 
1984	 7.05661354756565E-02 
1985	 0.072331518386078 
1986	 7.30260050067296E-02 
1987	 7.36642208136661E-02 
1988	 7.34826242134472E-02 
1989	 7.37000222198129E-02 
1990	 7.38100671768625E-02 
1991	 7.54570753031798E-02 
1992	 7.77026481310547E-02 
1993	 7.86630798008487E-02 
1994	 0.078936316689517 
1995	 7.98174887128901E-02 
1996	 8.05093060880551E-02 
1997	 8.09420482248422E-02 
1998	 8.16127513803344E-02 
1999	 8.20004043030973E-02 
2000	 8.21118630405692E-02 
2001	 8.11764686937127E-02 
2002	 8.06275266153036E-02 
2003	 8.23777160250087E-02 
2004	 8.30599575495139E-02 
2005	 8.24156093596976E-02 
2006	 8.24156396592956E-02 
2007	 8.20489636459322E-02 
2008	 8.16488174419314E-02 
2009	 8.15505261138692E-02 
2010	 8.14747547860244E-02 
2011	 8.06920028071007E-02 
2012	 8.08992699840195E-02 
2013	 8.16240457241501E-02 
2014	 8.25916807613216E-02 
2015	 8.46141739357706E-02 
2016	 8.55717480953674E-02 
2017	 8.59464339538122E-02 
2018	 8.61737088089813E-02 
2019	 8.56606890454267E-02 
2020	 8.41580876617065E-02 
2021	 0.083478329990278 
2022	 8.26686056827232E-02 
2023	 8.17779860363713E-02 
2024	 7.98483885164658E-02 
2025	 7.97907928233914E-02 
2026	 8.07494355732716E-02 
2027	 8.13503014853904E-02 
2028	 8.31548323001429E-02 
2029	 8.55733525147063E-02 
2030	 8.58449127443643E-02 
2031	 8.78826261425283E-02 
2032	 0.087899397891923 
2033	 8.63721732753985E-02 
2034	 8.68255897147125E-02 
2035	 8.67123045144714E-02 
2036	 8.69604440368712E-02 
2037	 0.089781452865249 
2038	 9.07600956246835E-02 
2039	 8.95520375930596E-02 
2040	 9.01997805589682E-02 
2041	 9.26957683038799E-02 
2042	 9.23226597145324E-02 
2043	 9.25649213591558E-02 
2044	 9.59295031266635E-02 
2045	 9.66003262611048E-02 
2046	 9.64462475365845E-02 
2047	 9.57251329430044E-02 
2048	 9.28106733433947E-02 
2049	 0.092476629491644 
2050	 9.35153804049535E-02 
2051	 9.34469919167496E-02 
2052	 9.33327977856357E-02 
2053	 0.094280792887242 
2054	 9.46592701992283E-02 
2055	 0.095668286885751 
2056	 9.75677997715582E-02 
2057	 0.102137895976993 
2058	 0.104405948569553 
2059	 0.10516415192431 
2060	 0.105104090890992 
2061	 0.103491839686375 
2062	 0.102897869864212 
2063	 0.101620008723031 
2064	 0.100377740109434 
2065	 9.97192655600367E-02 
2066	 9.90380468836834E-02 
2067	 9.67998318850653E-02 
2068	 9.64206800161712E-02 
2069	 9.70009552532935E-02 
2070	 9.82411036662216E-02 
2071	 0.100500686140346 
2072	 0.103830095608654 
2073	 0.106674247975238 
2074	 0.109917914811476 
2075	 0.110473799533153 
2076	 0.109736094345983 
2077	 0.107638440460977 
2078	 0.101375209615854 
2079	 9.92414597010106E-02 
2080	 9.75959292207772E-02 
2081	 9.70361852336355E-02 
2082	 9.94760789065798E-02 
2083	 0.100992930546882 
2084	 0.102227143419767 
2085	 0.103550189442294 
2086	 0.106008238317291 
2087	 0.107149477216967 
2088	 0.107338665153104 
2089	 0.10839047254511 
2090	 0.109027841435289 
2091	 0.109634311458252 
2092	 0.109014773821599 
2093	 0.106694936198623 
2094	 0.107035753829133 
2095	 0.10890426232086 
2096	 0.108465629027991 
2097	 0.108279216967687 
2098	 0.108718008879276 
2099	 0.10649990818893 
2100	 0.105879518381725 
2101	 0.107575560555451 
2102	 0.109319148161902 
2103	 0.110665211661454 
2104	 0.113366525513379 
2105	 0.114750720814287 
2106	 0.11736970650423 
2107	 0.117526248185161 
2108	 0.114581414698151 
2109	 0.114472622538606 
2110	 0.115341011922092 
2111	 0.115440277669828 
2112	 0.115711979045833 
2113	 0.116568546264605 
2114	 0.118020352131002 
2115	 0.117561579245221 
2116	 0.117165170153318 
2117	 0.116424683354113 
2118	 0.111764702945839 
2119	 0.110668693999756 
2120	 0.11114754281245 
2121	 0.114898296726354 
2122	 0.115844583488753 
2123	 0.118524059496718 
2124	 0.117624090743334 
2125	 0.112083113340028 
2126	 0.110747693909189 
2127	 0.10871191728511 
2128	 0.110108350804448 
2129	 0.11560421717038 
2130	 0.119804771011703 
2131	 0.126780575701914 
2132	 0.13045359533626 
2133	 0.132984213833805 
2134	 0.134653127091598 
2135	 0.135198741343986 
2136	 0.1341703137166 
2137	 0.132142707054789 
2138	 0.127640147141405 
2139	 0.124618359115421 
2140	 0.119267006265363 
2141	 0.117640116152699 
2142	 0.118217154213289 
2143	 0.118567400414415 
2144	 0.121173653975831 
2145	 0.122015407266442 
2146	 0.121943973582626 
2147	 0.122512416498956 
2148	 0.122889451197962 
2149	 0.122758346014534 
2150	 0.121385847328419 
2151	 0.122864536767588 
2152	 0.126795860529477 
2153	 0.12870870143596 
2154	 0.131172045508035 
2155	 0.134814173634335 
2156	 0.135120805843179 
2157	 0.131437127361436 
2158	 0.12764047355258 
2159	 0.120507173528996 
2160	 0.118933187428555 
2161	 0.117952076077286 
2162	 0.117409556354168 
2163	 0.12122377028908 
2164	 0.121709339122803 
2165	 0.118613015363171 
2166	 0.119569459341395 
2167	 0.123403727008484 
2168	 0.124844780149878 
2169	 0.127335579614426 
2170	 0.127956808694432 
2171	 0.12564333385231 
2172	 0.124857435328513 
2173	 0.123577679274204 
2174	 0.12380403512719 
2175	 0.123443165064971 
2176	 0.1251987008888 
2177	 0.127910645684635 
2178	 0.133273173854987 
2179	 0.134644411945746 
2180	 0.137398150323428 
2181	 0.134096211839526 
2182	 0.124070230011415 
2183	 0.119665028292926 
2184	 0.112819387393787 
2185	 0.111401152925067 
2186	 0.115469140057099 
2187	 0.11748782960652 
2188	 0.121150780015398 
2189	 0.123664634016881 
2190	 0.126620728387762 
2191	 0.127725881763119 
2192	 0.128495555966915 
2193	 0.128009339887966 
2194	 0.124801947139244 
2195	 0.121965955997736 
2196	 0.121230497499297 
2197	 0.122391581807525 
2198	 0.122666262445294 
2199	 0.125354954219043 
2200	 0.125390806011801 
2201	 0.122932922238101 
2202	 0.122416809296414 
2203	 0.122314473170371 
2204	 0.121974630394307 
2205	 0.122473786872116 
2206	 0.12192346367649 
2207	 0.120701959445447 
2208	 0.119757165176229 
2209	 0.117025246720299 
2210	 0.117159749275609 
2211	 0.119573827108556 
2212	 0.120693977612381 
2213	 0.1234864517883 
2214	 0.125284140151869 
2215	 0.124276627288429 
2216	 0.125511727667431 
2217	 0.129842603700994 
2218	 0.130737033554062 
2219	 0.13248711834022 
2220	 0.134826666614741 
2221	 0.134986185159872 
2222	 0.133287744266679 
2223	 0.131996420822203 
2224	 0.129916602607037 
2225	 0.127906197947566 
2226	 0.12337314853548 
2227	 0.124021680377271 
2228	 0.1281121013003 
2229	 0.129809281804181 
2230	 0.135397687693585 
2231	 0.136554659648364 
2232	 0.133455163887156 
2233	 0.131366252026658 
2234	 0.127020305174615 
2235	 0.124996817080155 
2236	 0.123614236692596 
2237	 0.12225903450909 
2238	 0.12229177115398 
2239	 0.122633443720738 
2240	 0.122605417360169 
2241	 0.124029548206445 
2242	 0.124123503058602 
2243	 0.125364136691332 
2244	 0.124955096388399 
2245	 0.123829817631179 
2246	 0.124503941692905 
2247	 0.126719273737413 
2248	 0.128456154359415 
2249	 0.131462559450165 
2250	 0.131478214675637 
2251	 0.1301417062261 
2252	 0.129240795423029 
2253	 0.126341056003743 
2254	 0.126105364592227 
2255	 0.128350563312799 
2256	 0.12799816300374 
2257	 0.128477837247931 
2258	 0.125853568636459 
2259	 0.117923999872486 
2260	 0.11496128341616 
2261	 0.111602338878336 
2262	 0.11075092775187 
2263	 0.116880103298201 
2264	 0.118483499115746 
2265	 0.117695693755782 
2266	 0.117854754610392 
2267	 0.118812088908404 
2268	 0.11536300620621 
2269	 0.112112151959209 
2270	 0.111441490558303 
2271	 0.10836413970015 
2272	 0.107047720970118 
2273	 0.109244245246995 
2274	 0.110447992753638 
2275	 0.113649267435736 
2276	 0.114925462230857 
2277	 0.114521291390373 
2278	 0.112120352969119 
2279	 0.112161980130321 
2280	 0.111849540839482 
2281	 0.11103158843968 
2282	 0.113196340361424 
2283	 0.109048933991827 
2284	 9.88009387702607E-02 
2285	 9.39336420694113E-02 
2286	 8.61692397593396E-02 
2287	 8.46110954434368E-02 
2288	 9.03449518146613E-02 
2289	 9.20773835744344E-02 
2290	 9.73613758413422E-02 
2291	 9.80072819936991E-02 
2292	 9.19428666624794E-02 
2293	 9.14175998359612E-02 
2294	 9.25195925832171E-02 
2295	 9.09041768520525E-02 
2296	 9.07240652297969E-02 
2297	 9.17672121677773E-02 
2298	 9.18550668837325E-02 
2299	 9.15507151547879E-02 
2300	 9.31958157363792E-02 
2301	 9.28881335434578E-02 
2302	 9.40323408233264E-02 
2303	 9.26487897375108E-02 
2304	 9.34636666875239E-02 
2305	 9.97988138348972E-02 
2306	 0.102360986185294 
2307	 0.100738778962717 
2308	 0.102855442074693 
2309	 0.096879957929284 
2310	 8.96463496548734E-02 
2311	 9.16921132524288E-02 
2312	 9.33477713018405E-02 
2313	 9.56753229658477E-02 
2314	 9.76930780039919E-02 
2315	 9.68142052766588E-02 
2316	 9.63078153415626E-02 
2317	 9.12351401246089E-02 
2318	 9.47854989216761E-02 
2319	 0.10427367649994 
2320	 0.106022982689633 
2321	 0.108405785587061 
2322	 0.108556675304662 
2323	 0.103369823025654 
2324	 0.101371240732126 
2325	 0.101500419491993 
2326	 0.10101022402866 
2327	 9.74184247527741E-02 
2328	 9.74419414344441E-02 
2329	 0.10271805217116 
2330	 0.102012463516678 
2331	 0.101679147014307 
2332	 9.76055213224827E-02 
2333	 8.48972176692254E-02 
2334	 7.90044626994466E-02 
2335	 7.23277719673561E-02 
2336	 6.99286466255852E-02 
2337	 7.41558043395644E-02 
2338	 0.077583034943358 
2339	 8.32439135692143E-02 
2340	 8.68872496227883E-02 
2341	 9.28929514611744E-02 
2342	 9.39551139847922E-02 
2343	 9.06618279097751E-02 
2344	 9.78057663341795E-02 
2345	 9.70752730322405E-02 
2346	 0.101579669047589 
2347	 0.107098750023741 
2348	 0.101606528852407 
2349	 0.100759703517018 
2350	 9.62811750377999E-02 
2351	 9.27410815298279E-02 
2352	 9.17376178549209E-02 
2353	 9.01433644726515E-02 
2354	 0.087284821592556 
2355	 7.69293355218671E-02 
2356	 0.076728817544497 
2357	 8.41657089524454E-02 
2358	 0.077636033971368 
2359	 7.62946572088623E-02 
2360	 7.43528369534585E-02 
2361	 6.76479647430178E-02 
2362	 7.17397776902049E-02 
2363	 7.02095209568116E-02 
2364	 6.48605507428887E-02 
2365	 6.13817870131441E-02 
2366	 5.29232204129408E-02 
2367	 5.61617164603995E-02 
2368	 6.68933492974155E-02 
2369	 6.58108685416677E-02 
2370	 7.10804011913801E-02 
2371	 7.53700613466504E-02 
2372	 0.074104457870259 
2373	 7.20834097315201E-02 
2374	 6.83840462911696E-02 
2375	 7.19367924848818E-02 
2376	 6.96462590931003E-02 
2377	 7.57562009481017E-02 
2378	 8.82239206576338E-02 
2379	 9.22464829799229E-02 
2380	 9.23740921630904E-02 
2381	 8.32727916206153E-02 
2382	 6.88389728827039E-02 
2383	 5.52981765458057E-02 
2384	 5.81978086512525E-02 
2385	 5.95693750325565E-02 
2386	 7.10952011614111E-02 
2387	 7.28609893656224E-02 
2388	 6.82749656958015E-02 
2389	 6.46813257114378E-02 
2390	 6.09738970994184E-02 
2391	 5.77285601925998E-02 
2392	 5.36215245187153E-02 
2393	 5.02912256162179E-02 
2394	 4.75890342881353E-02 
2395	 4.72939685752284E-02 
2396	 5.33807985807698E-02 
2397	 6.07727956078966E-02 
2398	 6.46904703660693E-02 
2399	 6.54170041430804E-02 
2400	 6.05811271885566E-02 
2401	 5.07351367504479E-02 
2402	 3.84726596187392E-02 
2403	 4.18485428021709E-02 
2404	 0.057386536722973 
2405	 7.33734695929981E-02 
2406	 0.100660467746563 
2407	 0.107940205320137 
2408	 9.60271910978098E-02 
2409	 0.095586512550796 
2410	 0.092290772716877 
2411	 9.54582669192626E-02 
2412	 0.11365696438816 
2413	 0.112530678320231 
2414	 0.099853091755166 
2415	 9.11562259824753E-02 
2416	 8.17768111988355E-02 
2417	 7.42264327534633E-02 
2418	 6.44430878787114E-02 
2419	 6.15499372682115E-02 
2420	 5.28972630093823E-02 
2421	 4.16478148323823E-02 
2422	 3.79397740303751E-02 
2423	 4.21356191996749E-02 
2424	 5.66906164803225E-02 
2425	 5.58803886489098E-02 
2426	 4.97810235131004E-02 
2427	 5.00220240968807E-02 
2428	 4.03469174284917E-02 
2429	 0.042590185089015 
2430	 0.056030804251907 
2431	 5.67162491385327E-02 
2432	 5.06889048815499E-02 
2433	 3.65390946454031E-02 
2434	 2.37220698056401E-02 
2435	 3.05625028561294E-02 
2436	 4.11748479148453E-02 
2437	 4.22278844235557E-02 
2438	 4.47463455411033E-02 
2439	 4.16553499991393E-02 
2440	 2.01584116701666E-02 
2441	 2.17926691758892E-02 
2442	 0.047128147295082 
