Wavelength	MAC_ARB_099_339_210422_L00003.asd
645	 7.69725573644052E-02 
646	 7.64560698734882E-02 
647	 7.56436215708532E-02 
648	 7.52351163321639E-02 
649	 7.44576527926841E-02 
650	 7.32884530205499E-02 
651	 0.073727236538477 
652	 7.36818476963579E-02 
653	 7.29350767585186E-02 
654	 7.20767636545692E-02 
655	 0.071996230053785 
656	 7.22892113268312E-02 
657	 7.21194615260594E-02 
658	 7.04452014573184E-02 
659	 7.02560755491085E-02 
660	 7.05733922608394E-02 
661	 7.00795745495189E-02 
662	 0.068814554901625 
663	 6.80168633313729E-02 
664	 6.79394777559125E-02 
665	 6.81369926850098E-02 
666	 6.72221648494562E-02 
667	 6.68644456932234E-02 
668	 6.73465305462604E-02 
669	 6.66658898529972E-02 
670	 0.066973997329733 
671	 6.72915303305396E-02 
672	 6.65410796179928E-02 
673	 0.066279900737579 
674	 6.63449896451118E-02 
675	 6.64759250667622E-02 
676	 6.64537326143117E-02 
677	 6.73014814899686E-02 
678	 6.81134845371778E-02 
679	 6.82909838948266E-02 
680	 6.82010499923595E-02 
681	 6.82496927912939E-02 
682	 0.068491190684804 
683	 6.89914987225006E-02 
684	 7.06634489820682E-02 
685	 0.071701510257721 
686	 7.20466827872996E-02 
687	 7.31648284802704E-02 
688	 7.44598133024774E-02 
689	 7.59400928670943E-02 
690	 7.79425679073253E-02 
691	 8.13908346155539E-02 
692	 8.54154368141516E-02 
693	 8.99423018000383E-02 
694	 9.51302455212711E-02 
695	 0.100798122102713 
696	 0.106687515666931 
697	 0.113443783654987 
698	 0.122461209820906 
699	 0.131273683661493 
700	 0.140287788104164 
701	 0.149994787285699 
702	 0.159497386175623 
703	 0.169755963438326 
704	 0.180228727313873 
705	 0.190004626651447 
706	 0.200451163858339 
707	 0.210981428457495 
708	 0.221291118225102 
709	 0.231539386324187 
710	 0.240635292294664 
711	 0.249974385375566 
712	 0.260505965097872 
713	 0.270299471798967 
714	 0.280027950462659 
715	 0.289376376390968 
716	 0.297763243165764 
717	 0.306580514682928 
718	 0.315033937801432 
719	 0.32293646023505 
720	 0.331154220714678 
721	 0.338775905030685 
722	 0.346045348064593 
723	 0.353255098715716 
724	 0.360043037518469 
725	 0.366184320504027 
726	 0.371850692499252 
727	 0.377408393351942 
728	 0.382908496280169 
729	 0.387978584980689 
730	 0.39251077183223 
731	 0.396732655043391 
732	 0.400978883716994 
733	 0.404816989754387 
734	 0.408091513437657 
735	 0.412047346781375 
736	 0.415243223060286 
737	 0.417716063853675 
738	 0.420157835933343 
739	 0.4221845706838 
740	 0.424310830744495 
741	 0.426581032165335 
742	 0.428451725230121 
743	 0.430451815639176 
744	 0.432180382375516 
745	 0.433350041627701 
746	 0.434389866755228 
747	 0.43573229369669 
748	 0.437200346269845 
749	 0.43836190328569 
750	 0.439203532646258 
751	 0.439829926701968 
752	 0.440460297764353 
753	 0.441361258040489 
754	 0.441722116119664 
755	 0.441921626675562 
756	 0.442355344447638 
757	 0.442944151093822 
758	 0.443560628593559 
759	 0.443966869932012 
760	 0.444005343504768 
761	 0.444008496940977 
762	 0.444258109673693 
763	 0.444764900377936 
764	 0.445277169299895 
765	 0.44521235043694 
766	 0.445255319776054 
767	 0.445710608766317 
768	 0.445901539189734 
769	 0.445600765128677 
770	 0.445301542208443 
771	 0.445539865293108 
772	 0.446170444060886 
773	 0.44638322812337 
774	 0.446178382853942 
775	 0.446077195516676 
776	 0.446258688604345 
777	 0.446166197005714 
778	 0.445710234702373 
779	 0.44548720113449 
780	 0.445876752591274 
781	 0.44637507298171 
782	 0.446551507582989 
783	 0.44678738365695 
784	 0.446523036800346 
785	 0.446414186131005 
786	 0.447206239505205 
787	 0.447390914792393 
788	 0.447197741760995 
789	 0.447000687078465 
790	 0.447131219393597 
791	 0.446753563127505 
792	 0.446945482602579 
793	 0.447713509469952 
794	 0.446833837480119 
795	 0.447157679880418 
796	 0.447883650273781 
797	 0.447796123706183 
798	 0.447793705935703 
799	 0.448059945019876 
800	 0.44826616224932 
801	 0.447982127126847 
802	 0.448020581104072 
803	 0.447940750579667 
804	 0.447853520203177 
805	 0.44839157406959 
806	 0.448223793667657 
807	 0.447848293517438 
808	 0.447759430824074 
809	 0.447844806847005 
810	 0.447777240134867 
811	 0.44782757650272 
812	 0.448214309742968 
813	 0.448286085459718 
814	 0.448913000883372 
815	 0.449420723799512 
816	 0.448739099464518 
817	 0.448655008410323 
818	 0.449026615585953 
819	 0.449305341879802 
820	 0.448807453811089 
821	 0.448316194854566 
822	 0.44826665270282 
823	 0.448650816344983 
824	 0.448860545163403 
825	 0.448469068036575 
826	 0.448347299178364 
827	 0.449062328825374 
828	 0.449177576483489 
829	 0.449418616027654 
830	 0.449454201492165 
831	 0.448907325460583 
832	 0.449544616135975 
833	 0.449624987117564 
834	 0.449230082528127 
835	 0.44972481016031 
836	 0.449531178098943 
837	 0.449218554115224 
838	 0.449246226964728 
839	 0.449580221825269 
840	 0.45005126517418 
841	 0.450016244922515 
842	 0.449507053084539 
843	 0.45012892965894 
844	 0.450160863369293 
845	 0.449918060796594 
846	 0.450095571645889 
847	 0.450406039802742 
848	 0.45065052746473 
849	 0.450823489302309 
850	 0.450937517239331 
851	 0.450447171057146 
852	 0.45026532004255 
853	 0.450525321189256 
854	 0.450646827825062 
855	 0.4500798976261 
856	 0.45035720580778 
857	 0.451316204897844 
858	 0.450647450123363 
859	 0.450032415894755 
860	 0.450189727077147 
861	 0.450845540019514 
862	 0.450310509411322 
863	 0.450201361927578 
864	 0.450292292764734 
865	 0.450337982601524 
866	 0.451668929343236 
867	 0.4514375709922 
868	 0.45069865504513 
869	 0.451237769358759 
870	 0.45113263117201 
871	 0.450886185755742 
872	 0.450966112776396 
873	 0.451542819738336 
874	 0.451416062656954 
875	 0.451092936756197 
876	 0.451082543213631 
877	 0.451595221945688 
878	 0.451267778916497 
879	 0.451129808172865 
880	 0.451408907423273 
881	 0.451138352494322 
882	 0.450307508036144 
883	 0.450301891234601 
884	 0.451402956035974 
885	 0.451869664423908 
886	 0.451806419277378 
887	 0.451033924281995 
888	 0.450108499938339 
889	 0.451139968578353 
890	 0.451158852942334 
891	 0.450775915253073 
892	 0.451074197470899 
893	 0.451206402093047 
894	 0.451947197857277 
895	 0.452396516382518 
896	 0.451662785575747 
897	 0.451227287129369 
898	 0.45104142132803 
899	 0.451059281497161 
900	 0.4511142047878 
901	 0.450536042934155 
902	 0.450738935703868 
903	 0.450839112926516 
904	 0.449248024071639 
905	 0.449259457609442 
906	 0.45012902670883 
907	 0.451002810864835 
908	 0.451286719519439 
909	 0.451211710388085 
910	 0.450718286120749 
911	 0.450151556072355 
912	 0.450168077175971 
913	 0.450810512530929 
914	 0.450438742784366 
915	 0.449271973635587 
916	 0.449585979410155 
917	 0.450112685682182 
918	 0.449935815815253 
919	 0.449395619747066 
920	 0.450193613195409 
921	 0.450421402044933 
922	 0.450950375145905 
923	 0.451640309365433 
924	 0.450314877068492 
925	 0.44940386272304 
926	 0.449032030633353 
927	 0.449210022841421 
928	 0.450518130200172 
929	 0.450811078015588 
930	 0.449933256264743 
931	 0.44891090606008 
932	 0.449824944406834 
933	 0.449211335640122 
934	 0.448298447613277 
935	 0.448336691615438 
936	 0.448097827527056 
937	 0.44893321764622 
938	 0.450572809183857 
939	 0.451514663508449 
940	 0.448711858762371 
941	 0.449465334208818 
942	 0.450036000072328 
943	 0.447261638033542 
944	 0.446369999106899 
945	 0.447202211427341 
946	 0.448576825871481 
947	 0.449089013123512 
948	 0.447956043904227 
949	 0.445656997661616 
950	 0.444371074623222 
951	 0.445140750675611 
952	 0.445536359459901 
953	 0.444880434943941 
954	 0.444828159719725 
955	 0.445995547785365 
956	 0.445145356618106 
957	 0.444034552949342 
958	 0.442839197848336 
959	 0.441957292496161 
960	 0.442977744217093 
961	 0.442728532184032 
962	 0.440482514518104 
963	 0.438053331055657 
964	 0.440324092990812 
965	 0.44015093929614 
966	 0.440247845209846 
967	 0.441611939887808 
968	 0.437961855460337 
969	 0.440716107770975 
970	 0.443036010895787 
971	 0.441105984323574 
972	 0.442730046535779 
973	 0.4418637835648 
974	 0.440039967964147 
975	 0.439275149543139 
976	 0.439817673810962 
977	 0.439342213363009 
978	 0.439095506348966 
979	 0.439144151046367 
980	 0.437713278350898 
981	 0.439261435202164 
982	 0.439823104381088 
983	 0.438340513819709 
984	 0.437949057512691 
985	 0.437453388280739 
986	 0.436915047392286 
987	 0.436953531767275 
988	 0.438231449756739 
989	 0.439501365701384 
990	 0.439852034179466 
991	 0.440465082365924 
992	 0.442463242307918 
993	 0.43837805131737 
994	 0.436621047355845 
995	 0.438214994124446 
996	 0.439627927979384 
997	 0.440508487956538 
998	 0.442920981272794 
999	 0.44276467494912 
1000	 0.437162535791971 
1001	 0.442447247278735 
1002	 0.443180238769406 
1003	 0.4427487917751 
1004	 0.441826954296527 
1005	 0.441161786110468 
1006	 0.439634452700332 
1007	 0.439135747175055 
1008	 0.440000419917508 
1009	 0.44121445159368 
1010	 0.443096907940676 
1011	 0.44405493823958 
1012	 0.444802281670932 
1013	 0.445292975720037 
1014	 0.445645407716497 
1015	 0.444905448383573 
1016	 0.444982424975239 
1017	 0.445163444450694 
1018	 0.444498376529288 
1019	 0.445097626449746 
1020	 0.445737037002258 
1021	 0.445298042977438 
1022	 0.445768864636501 
1023	 0.446269484796075 
1024	 0.446160938759371 
1025	 0.445394482465405 
1026	 0.445053515827036 
1027	 0.445035302817766 
1028	 0.4445040126283 
1029	 0.444747864302845 
1030	 0.446075005066845 
1031	 0.446918327116441 
1032	 0.447373644277789 
1033	 0.447814494498305 
1034	 0.44779434559316 
1035	 0.4475975599904 
1036	 0.446741857792182 
1037	 0.446608314213097 
1038	 0.446486852713156 
1039	 0.44696619997815 
1040	 0.447545778613264 
1041	 0.44804742671241 
1042	 0.448795845162821 
1043	 0.448618117502655 
1044	 0.448375728461518 
1045	 0.44800078309289 
1046	 0.44739227459894 
1047	 0.447256679961488 
1048	 0.446936688081768 
1049	 0.446322895821295 
1050	 0.446514736973942 
1051	 0.447289765062035 
1052	 0.447423767468915 
1053	 0.448022363476347 
1054	 0.448655685743613 
1055	 0.448370618388341 
1056	 0.44852441054564 
1057	 0.449322299452228 
1058	 0.449197344394161 
1059	 0.449292353751995 
1060	 0.44923437111944 
1061	 0.448970352689165 
1062	 0.447776210596622 
1063	 0.447627357444339 
1064	 0.447789588270383 
1065	 0.448454368041208 
1066	 0.44903916125994 
1067	 0.450020907680567 
1068	 0.450512718416063 
1069	 0.450208559487199 
1070	 0.450447816666366 
1071	 0.450609362424155 
1072	 0.450999013586343 
1073	 0.452053025796047 
1074	 0.452487290395331 
1075	 0.452816334919466 
1076	 0.452932095459397 
1077	 0.452870690909969 
1078	 0.452245492117507 
1079	 0.451996257353758 
1080	 0.451726285203182 
1081	 0.451532584502621 
1082	 0.451286404209506 
1083	 0.451383230560321 
1084	 0.451611431423111 
1085	 0.451713974771557 
1086	 0.451933300847222 
1087	 0.452269843150573 
1088	 0.452823583887947 
1089	 0.452884235297828 
1090	 0.452639815721547 
1091	 0.452709039378363 
1092	 0.452918559535733 
1093	 0.45240808130893 
1094	 0.452357440483065 
1095	 0.452217654189424 
1096	 0.451440115110277 
1097	 0.450841494703027 
1098	 0.450795977062162 
1099	 0.451580564258994 
1100	 0.451580090972896 
1101	 0.451426107797901 
1102	 0.451380019244376 
1103	 0.450579016238629 
1104	 0.45039400635456 
1105	 0.450573142554792 
1106	 0.45149559809076 
1107	 0.451568875401144 
1108	 0.451650069200204 
1109	 0.451737029966529 
1110	 0.451320863234788 
1111	 0.450835455318641 
1112	 0.450033581567459 
1113	 0.449755045717706 
1114	 0.449321081864101 
1115	 0.44922537602221 
1116	 0.450076944406672 
1117	 0.450148849474761 
1118	 0.449712394437287 
1119	 0.449500607223244 
1120	 0.449394953876357 
1121	 0.448756929551329 
1122	 0.447931184146905 
1123	 0.447585883988548 
1124	 0.447465271279483 
1125	 0.44743118085356 
1126	 0.447302842043533 
1127	 0.447682501369079 
1128	 0.447590948347218 
1129	 0.447218088037581 
1130	 0.44668690260446 
1131	 0.446089203455414 
1132	 0.445359282076822 
1133	 0.444367730710132 
1134	 0.443160171942074 
1135	 0.442026170960417 
1136	 0.441141601691882 
1137	 0.439901427961523 
1138	 0.43810750004445 
1139	 0.437228286735526 
1140	 0.43678009837278 
1141	 0.436010883653916 
1142	 0.43587369704685 
1143	 0.435112764906862 
1144	 0.433581350802909 
1145	 0.432429852636024 
1146	 0.431288104860929 
1147	 0.430242930323922 
1148	 0.42913312978651 
1149	 0.428469230255299 
1150	 0.427540341559784 
1151	 0.426717897097211 
1152	 0.425619073824731 
1153	 0.424185742538909 
1154	 0.423148618235922 
1155	 0.422277271799423 
1156	 0.421205998135089 
1157	 0.42008153567317 
1158	 0.419228157827295 
1159	 0.418117112503162 
1160	 0.417427590041455 
1161	 0.417455549608178 
1162	 0.417162198471223 
1163	 0.417038703957641 
1164	 0.416517128151196 
1165	 0.416055674066759 
1166	 0.415501529613456 
1167	 0.414825920275104 
1168	 0.413742198511837 
1169	 0.413361164199499 
1170	 0.413311026639202 
1171	 0.413013881731714 
1172	 0.413253416225293 
1173	 0.412983697452109 
1174	 0.412024563735149 
1175	 0.411453765329803 
1176	 0.410872696359252 
1177	 0.410453267927603 
1178	 0.410159944216997 
1179	 0.410056646401447 
1180	 0.409882362179366 
1181	 0.409791457081243 
1182	 0.409694319223144 
1183	 0.409710135778103 
1184	 0.409497798582251 
1185	 0.40912578945314 
1186	 0.408937599347746 
1187	 0.408664220920134 
1188	 0.40845798504539 
1189	 0.408576864564514 
1190	 0.408413295765411 
1191	 0.407925108941452 
1192	 0.407654861079043 
1193	 0.407424837452901 
1194	 0.407126769257974 
1195	 0.407025658313499 
1196	 0.407155977229646 
1197	 0.407128508303303 
1198	 0.407023686630845 
1199	 0.407111489344559 
1200	 0.407295763598589 
1201	 0.407430660563551 
1202	 0.407694197241309 
1203	 0.407885905394399 
1204	 0.407979960911693 
1205	 0.408113009452176 
1206	 0.408270851526039 
1207	 0.408447041947301 
1208	 0.408593953707988 
1209	 0.408761871931657 
1210	 0.409048802421162 
1211	 0.409438495189253 
1212	 0.409817845754509 
1213	 0.410349642161914 
1214	 0.410653435311307 
1215	 0.41088952052786 
1216	 0.411064786674939 
1217	 0.41089165169422 
1218	 0.411171379945108 
1219	 0.411595416154567 
1220	 0.41210460489522 
1221	 0.413293785697437 
1222	 0.413816608921042 
1223	 0.41396822471225 
1224	 0.414149812336379 
1225	 0.414233532245249 
1226	 0.413799747647288 
1227	 0.414018619528437 
1228	 0.414609936225195 
1229	 0.414970325361472 
1230	 0.415604093164623 
1231	 0.415817028143941 
1232	 0.415619087185274 
1233	 0.415758034037422 
1234	 0.415822456001656 
1235	 0.415986634646796 
1236	 0.416416021855566 
1237	 0.416731626766349 
1238	 0.416859861788613 
1239	 0.417271247985312 
1240	 0.417729050553807 
1241	 0.417944551046797 
1242	 0.418286747801 
1243	 0.418713221950671 
1244	 0.418949156682811 
1245	 0.419154634218303 
1246	 0.419289852870517 
1247	 0.419044657153142 
1248	 0.419312705144824 
1249	 0.42004092391376 
1250	 0.420290952065704 
1251	 0.420516785101317 
1252	 0.420775230079064 
1253	 0.420637357304754 
1254	 0.420724815612415 
1255	 0.421221483139232 
1256	 0.421529874322458 
1257	 0.421445386709094 
1258	 0.421255732867444 
1259	 0.421048526407016 
1260	 0.420481643764734 
1261	 0.420396210253293 
1262	 0.420590581039717 
1263	 0.420499053746837 
1264	 0.420533653546484 
1265	 0.420424715098354 
1266	 0.419900873553641 
1267	 0.419879388682842 
1268	 0.420248663406743 
1269	 0.420300855586891 
1270	 0.420367534475252 
1271	 0.420457079376498 
1272	 0.420312143667207 
1273	 0.420334322350725 
1274	 0.420621063368743 
1275	 0.420762847177773 
1276	 0.420730571607365 
1277	 0.420485801499129 
1278	 0.420436669927996 
1279	 0.420360213319726 
1280	 0.420297036262259 
1281	 0.420400562983183 
1282	 0.42028824098586 
1283	 0.419925124820034 
1284	 0.419708150549831 
1285	 0.419467209398888 
1286	 0.419350264859916 
1287	 0.419385981091353 
1288	 0.419358682712004 
1289	 0.41949063739628 
1290	 0.419450483149188 
1291	 0.418831351006405 
1292	 0.418393970295961 
1293	 0.41831773191214 
1294	 0.418055676367501 
1295	 0.41783927745842 
1296	 0.418092838609986 
1297	 0.417844629901894 
1298	 0.417082123398478 
1299	 0.416672971680495 
1300	 0.416233045916919 
1301	 0.415902855410972 
1302	 0.415831973865846 
1303	 0.415518018217001 
1304	 0.415322160993949 
1305	 0.414933861502692 
1306	 0.414303588214511 
1307	 0.413616876422519 
1308	 0.412942969009542 
1309	 0.412059028228366 
1310	 0.411487630130028 
1311	 0.410913921580955 
1312	 0.410368372657653 
1313	 0.409545162432589 
1314	 0.409008655559374 
1315	 0.408587867769714 
1316	 0.407951020162583 
1317	 0.407577942271701 
1318	 0.406938091466841 
1319	 0.405795037797836 
1320	 0.404913030358967 
1321	 0.40413590218426 
1322	 0.403184354697245 
1323	 0.402295605292999 
1324	 0.401305532406257 
1325	 0.40020731552608 
1326	 0.39901393145874 
1327	 0.397700846957961 
1328	 0.396581934046862 
1329	 0.395625117317185 
1330	 0.394631363719953 
1331	 0.393725614688912 
1332	 0.392721377592126 
1333	 0.391753202343545 
1334	 0.390734889864937 
1335	 0.389689067762899 
1336	 0.38876627767725 
1337	 0.38769663401113 
1338	 0.386514536084689 
1339	 0.38524907564843 
1340	 0.383835432795204 
1341	 0.382437095859594 
1342	 0.380887126149517 
1343	 0.379491464997312 
1344	 0.37811528393147 
1345	 0.376887708536328 
1346	 0.375695221362911 
1347	 0.374603371483307 
1348	 0.373734004982061 
1349	 0.372905700327558 
1350	 0.372012286574822 
1351	 0.371016986570689 
1352	 0.370127754563323 
1353	 0.369337495577865 
1354	 0.368166199688716 
1355	 0.366832396834189 
1356	 0.365713584246669 
1357	 0.364272760481608 
1358	 0.363106580048125 
1359	 0.362618678809594 
1360	 0.361447821474256 
1361	 0.359801485696232 
1362	 0.358351239609232 
1363	 0.356805748022618 
1364	 0.355080617627597 
1365	 0.353693415891425 
1366	 0.352441272781667 
1367	 0.350895108448482 
1368	 0.349250151157866 
1369	 0.347247794822018 
1370	 0.345612150495834 
1371	 0.344226724753047 
1372	 0.342592941155206 
1373	 0.341016163941528 
1374	 0.338899569802868 
1375	 0.336745767107891 
1376	 0.334402475179679 
1377	 0.331670416358836 
1378	 0.328807158067083 
1379	 0.325607273241653 
1380	 0.32175553493666 
1381	 0.317988069949901 
1382	 0.314069312543337 
1383	 0.310067098027299 
1384	 0.30592393597287 
1385	 0.301838184544479 
1386	 0.297804237247184 
1387	 0.293067620694291 
1388	 0.287765303845826 
1389	 0.282399716311042 
1390	 0.276849376161582 
1391	 0.271436339233992 
1392	 0.266494941425875 
1393	 0.261493158763136 
1394	 0.25618220285073 
1395	 0.250906905620527 
1396	 0.245547204131666 
1397	 0.239991045320596 
1398	 0.234486745766376 
1399	 0.228962668614747 
1400	 0.223522605787784 
1401	 0.217863277851041 
1402	 0.212792524098956 
1403	 0.208098719977913 
1404	 0.203359557128178 
1405	 0.198787939400497 
1406	 0.194495953144998 
1407	 0.190341343526302 
1408	 0.18630456805814 
1409	 0.182435147421027 
1410	 0.179236539900653 
1411	 0.176027953445746 
1412	 0.172839140040893 
1413	 0.170406278051725 
1414	 0.1679705576008 
