Wavelength	MCL_ARB_055_234_210422_L00002.asd
1412	 0.184056495435874 
1413	 0.18100438644678 
1414	 0.177930344084786 
1415	 0.17476494704035 
1416	 0.171907563235304 
1417	 0.169213387546011 
1418	 0.167000380748191 
1419	 0.164908767338912 
1420	 0.163153258298212 
1421	 0.161250740038151 
1422	 0.159550151100311 
1423	 0.15772647033229 
1424	 0.155653938173893 
1425	 0.154054164364948 
1426	 0.152487896415474 
1427	 0.151259218433899 
1428	 0.150532604565882 
1429	 0.149747546019861 
1430	 0.149203228090056 
1431	 0.148535219113744 
1432	 0.147834495228874 
1433	 0.147151542060067 
1434	 0.146566625092406 
1435	 0.146188859180025 
1436	 0.145632396474088 
1437	 0.145107382283964 
1438	 0.144504649102132 
1439	 0.143782791982937 
1440	 0.143403237646657 
1441	 0.143159469816656 
1442	 0.142844796556207 
1443	 0.142502130985775 
1444	 0.142310032591038 
1445	 0.142133618019523 
1446	 0.142060823405741 
1447	 0.142244014824619 
1448	 0.142257276959458 
1449	 0.142209751332225 
1450	 0.142092098386832 
1451	 0.141859655481594 
1452	 0.141759211936687 
1453	 0.141671469846646 
1454	 0.141687619536628 
1455	 0.141879071063997 
1456	 0.141869089254679 
1457	 0.14182489664696 
1458	 0.141691318637514 
1459	 0.141479863662244 
1460	 0.141553784726817 
1461	 0.141785217808445 
1462	 0.14220657568493 
1463	 0.142826989901821 
1464	 0.143354246017631 
1465	 0.143684398421165 
1466	 0.143890917502538 
1467	 0.144197545643704 
1468	 0.144441547014364 
1469	 0.144794103650171 
1470	 0.145335209525506 
1471	 0.145866792065487 
1472	 0.146309381730497 
1473	 0.146969212424522 
1474	 0.147935545292713 
1475	 0.148709231284527 
1476	 0.149365988729516 
1477	 0.150235768865581 
1478	 0.151185963079599 
1479	 0.15204736845893 
1480	 0.152861989976154 
1481	 0.153894100201847 
1482	 0.15508006369855 
1483	 0.156110469854235 
1484	 0.157291361161925 
1485	 0.158500061102444 
1486	 0.159632645323362 
1487	 0.160604783476899 
1488	 0.161748564528961 
1489	 0.163011157275387 
1490	 0.164139459452637 
1491	 0.165150142778933 
1492	 0.166022519858839 
1493	 0.166771877315698 
1494	 0.167532292116385 
1495	 0.168636686614134 
1496	 0.169987633065942 
1497	 0.171524030752375 
1498	 0.173241060473523 
1499	 0.174461918059243 
1500	 0.175741632224844 
1501	 0.17697717535028 
1502	 0.178074204306305 
1503	 0.178884771847141 
1504	 0.180077013754539 
1505	 0.181515818200009 
1506	 0.182635745002823 
1507	 0.183782713117255 
1508	 0.184882722337169 
1509	 0.185584597145979 
1510	 0.186591074770478 
1511	 0.187863254193494 
1512	 0.189134982027765 
1513	 0.1904392454237 
1514	 0.191710092734812 
1515	 0.193000264248011 
1516	 0.194258824347833 
1517	 0.195524565510993 
1518	 0.196851991628149 
1519	 0.198278161330649 
1520	 0.199705904393274 
1521	 0.20067765462403 
1522	 0.201534779776133 
1523	 0.202518492731876 
1524	 0.203457041366473 
1525	 0.204680140955766 
1526	 0.20619400958346 
1527	 0.207420614470597 
1528	 0.208483231205126 
1529	 0.209674716549457 
1530	 0.210786022520123 
1531	 0.212021144530165 
1532	 0.213258835416801 
1533	 0.214472029094262 
1534	 0.2158548655511 
1535	 0.216838506523622 
1536	 0.217408528868396 
1537	 0.218411458905871 
1538	 0.219385152071162 
1539	 0.22029778723578 
1540	 0.22155939110775 
1541	 0.222529469529015 
1542	 0.223066968172262 
1543	 0.223932695814948 
1544	 0.224976821715848 
1545	 0.225962365259722 
1546	 0.227015243038514 
1547	 0.228068353564765 
1548	 0.229173648021207 
1549	 0.230066999047554 
1550	 0.230833245033297 
1551	 0.231732335348556 
1552	 0.232613012258155 
1553	 0.233395947097651 
1554	 0.234186159807271 
1555	 0.234923149698362 
1556	 0.235435609121151 
1557	 0.236216380415575 
1558	 0.236943068537154 
1559	 0.237729841043422 
1560	 0.238730765126951 
1561	 0.23970938720725 
1562	 0.240842913288064 
1563	 0.242234798430921 
1564	 0.243649574308411 
1565	 0.244750520085979 
1566	 0.245604465394173 
1567	 0.246408574167929 
1568	 0.247076277385509 
1569	 0.247920869860381 
1570	 0.248495976725447 
1571	 0.249085314769201 
1572	 0.249783571707389 
1573	 0.250308023292876 
1574	 0.25133758755995 
1575	 0.252444307982414 
1576	 0.253348828765974 
1577	 0.254238103052604 
1578	 0.254971251582169 
1579	 0.255519408530141 
1580	 0.256052475277322 
1581	 0.256574257459373 
1582	 0.257052554026444 
1583	 0.257264321740908 
1584	 0.257945354888881 
1585	 0.258806285719336 
1586	 0.259587671782893 
1587	 0.260710806563954 
1588	 0.261529310377383 
1589	 0.26200090652722 
1590	 0.262830382248919 
1591	 0.263763680605725 
1592	 0.264672182763139 
1593	 0.265987319372956 
1594	 0.266801245739498 
1595	 0.267559220682271 
1596	 0.267833031243486 
1597	 0.267188553010896 
1598	 0.267327034273758 
1599	 0.2674855976209 
1600	 0.26776595715442 
1601	 0.268532558333013 
1602	 0.269249265331741 
1603	 0.26994743136284 
1604	 0.270694777560519 
1605	 0.271890694405004 
1606	 0.272644106675887 
1607	 0.27293957650952 
1608	 0.273364367851421 
1609	 0.273689804877123 
1610	 0.2738481516329 
1611	 0.274728244461988 
1612	 0.275408256457452 
1613	 0.275966004474778 
1614	 0.276909334733335 
1615	 0.27753454379022 
1616	 0.278211799424692 
1617	 0.278871057752058 
1618	 0.279439529746302 
1619	 0.279925200696063 
1620	 0.280141702332439 
1621	 0.280294574223281 
1622	 0.280644348262547 
1623	 0.281194322402356 
1624	 0.281780360526151 
1625	 0.281943167728545 
1626	 0.282089919552694 
1627	 0.282319329532481 
1628	 0.282088665371292 
1629	 0.282523904926582 
1630	 0.283503869928139 
1631	 0.284155218694295 
1632	 0.284958281517488 
1633	 0.285365909605441 
1634	 0.285583483713374 
1635	 0.285872399947059 
1636	 0.28593160741474 
1637	 0.286002854110986 
1638	 0.285930876756669 
1639	 0.286341275238875 
1640	 0.286983756537279 
1641	 0.28761814806341 
1642	 0.288710606881869 
1643	 0.289373661863721 
1644	 0.289896232597293 
1645	 0.289914080130318 
1646	 0.289617015945843 
1647	 0.289355670399446 
1648	 0.28837848693512 
1649	 0.288321178869263 
1650	 0.288895229951955 
1651	 0.289091765556559 
1652	 0.289526376834006 
1653	 0.289639862975062 
1654	 0.289369089896401 
1655	 0.289363087325997 
1656	 0.289579166538303 
1657	 0.289536189510554 
1658	 0.289262632848815 
1659	 0.289263073324704 
1660	 0.289281638264946 
1661	 0.289256819113021 
1662	 0.289463203290812 
1663	 0.289451024820731 
1664	 0.289104648518997 
1665	 0.289101646909782 
1666	 0.289372173400885 
1667	 0.289394588876248 
1668	 0.289594541801665 
1669	 0.289362154739992 
1670	 0.288492606345676 
1671	 0.288147980452112 
1672	 0.287764682684277 
1673	 0.28761908270406 
1674	 0.288259389331562 
1675	 0.288116123589909 
1676	 0.287754253012535 
1677	 0.287129454691728 
1678	 0.285605265885087 
1679	 0.284775253300149 
1680	 0.283949326713241 
1681	 0.283498700321536 
1682	 0.283870525748045 
1683	 0.2836967240554 
1684	 0.283588078505047 
1685	 0.283224538550858 
1686	 0.282332933079062 
1687	 0.281688865633092 
1688	 0.281090741809349 
1689	 0.280436934262433 
1690	 0.279637256098638 
1691	 0.279126429327164 
1692	 0.278940630908094 
1693	 0.278406643776582 
1694	 0.277909967722985 
1695	 0.277371647564838 
1696	 0.276284917743361 
1697	 0.275660388494517 
1698	 0.27548010494023 
1699	 0.275142408324027 
1700	 0.274903089337462 
1701	 0.274653906476872 
1702	 0.274174083056279 
1703	 0.274026545754053 
1704	 0.274367969745602 
1705	 0.274293523771933 
1706	 0.274779015889985 
1707	 0.274142771936317 
1708	 0.272154621746564 
1709	 0.270791138607675 
1710	 0.268376216779574 
1711	 0.267291110124602 
1712	 0.2676988205585 
1713	 0.267557222878736 
1714	 0.26799423571373 
1715	 0.26801189045889 
1716	 0.267600142841248 
1717	 0.2671471253998 
1718	 0.266333420022492 
1719	 0.265939532329866 
1720	 0.265733272727289 
1721	 0.265373114092239 
1722	 0.265594988355563 
1723	 0.265099537968516 
1724	 0.263769735122038 
1725	 0.262833763549516 
1726	 0.261478819941316 
1727	 0.260725364717102 
1728	 0.260671881770495 
1729	 0.260273877720743 
1730	 0.259896870333304 
1731	 0.259656635487557 
1732	 0.259492867781166 
1733	 0.259179987431568 
1734	 0.258568937758267 
1735	 0.258601478515817 
1736	 0.259171855420521 
1737	 0.259163227399157 
1738	 0.259329970189692 
1739	 0.259527440675094 
1740	 0.259208932388545 
1741	 0.258960749316303 
1742	 0.259184106135278 
1743	 0.259019115296675 
1744	 0.258544427664617 
1745	 0.257830562898766 
1746	 0.256779997973339 
1747	 0.255932104811453 
1748	 0.254497104560301 
1749	 0.253798670197673 
1750	 0.253906616293973 
1751	 0.253688182540163 
1752	 0.254001672430134 
1753	 0.253644189392034 
1754	 0.252763486365975 
1755	 0.251831080566221 
1756	 0.250165324224062 
1757	 0.249157066723018 
1758	 0.248105035503872 
1759	 0.24778288033425 
1760	 0.248377294850989 
1761	 0.248679682530577 
1762	 0.249708217462186 
1763	 0.249826202473838 
1764	 0.249144177241761 
1765	 0.248752217473603 
1766	 0.248265099735959 
1767	 0.247537734472085 
1768	 0.246367250794939 
1769	 0.246238924288209 
1770	 0.246636059421986 
1771	 0.246371467964633 
1772	 0.246730657521684 
1773	 0.24645441544047 
1774	 0.244634016312393 
1775	 0.244234751597105 
1776	 0.244885402510006 
1777	 0.244797510155382 
1778	 0.245252454060608 
1779	 0.244901810204716 
1780	 0.243636328027641 
1781	 0.242974253220588 
1782	 0.241881637331298 
1783	 0.241423345513067 
1784	 0.241475536992602 
1785	 0.241231410207865 
1786	 0.241451772565048 
1787	 0.241163454166258 
1788	 0.24021793731974 
1789	 0.240190261507737 
1790	 0.240149698893803 
1791	 0.240770744573936 
1792	 0.242969256378377 
1793	 0.243416244632047 
1794	 0.243154074891649 
1795	 0.243128394850722 
1796	 0.242049585186405 
1797	 0.24171248197107 
1798	 0.242273190763022 
1799	 0.242291030633689 
1800	 0.241905948447621 
1801	 0.247750797416864 
1802	 0.248096689191597 
1803	 0.24819964812308 
1804	 0.24652501424881 
1805	 0.247312139376445 
1806	 0.249577454909176 
1807	 0.251130754658984 
1808	 0.253930674057534 
1809	 0.255422128377984 
1810	 0.255727332954646 
1811	 0.257179837053337 
1812	 0.257814848363216 
1813	 0.25772791011469 
1814	 0.257647581651114 
1815	 0.256760187868235 
1816	 0.256354097385877 
1817	 0.256156985563377 
1818	 0.255924237890933 
1819	 0.255716531848105 
1820	 0.255830320987804 
1821	 0.255482632949577 
1822	 0.25527060159364 
1823	 0.254778254038578 
1824	 0.253480641540986 
1825	 0.253131235533224 
1826	 0.253058706474486 
1827	 0.253193923849555 
1828	 0.25353733066728 
1829	 0.255291698959311 
1830	 0.256607920365152 
1831	 0.255451926731543 
1832	 0.255391032214533 
1833	 0.256975191946272 
1834	 0.256692791639656 
1835	 0.255768545813005 
1836	 0.255449492819854 
1837	 0.255185939710127 
1838	 0.252726707128273 
1839	 0.250972285872012 
1840	 0.252299604117064 
1841	 0.252991151257881 
1842	 0.25036056397449 
1843	 0.249461532716893 
1844	 0.247089538657246 
1845	 0.245444813551006 
1846	 0.243816702837995 
1847	 0.243099756119767 
1848	 0.242943051325578 
1849	 0.243170273717894 
1850	 0.242752770342872 
1851	 0.241602970983534 
1852	 0.241222545104355 
1853	 0.240950956700582 
1854	 0.241634101329658 
1855	 0.241563693029029 
1856	 0.240709899797154 
1857	 0.239553718884521 
1858	 0.238223669226654 
1859	 0.234312939870018 
1860	 0.230022824621224 
1861	 0.226844534659688 
1862	 0.22125999917631 
1863	 0.21676126321446 
1864	 0.215163081048453 
1865	 0.212452352532857 
1866	 0.210348607814962 
1867	 0.208590913439568 
1868	 0.207657372846576 
1869	 0.205869561238888 
1870	 0.202645438287985 
1871	 0.198476587698572 
1872	 0.193099507921939 
1873	 0.18529981042477 
1874	 0.179314709467447 
1875	 0.174417329202144 
1876	 0.170522995560793 
1877	 0.168278449753638 
1878	 0.164402266979822 
1879	 0.160372479386736 
1880	 0.155539225552554 
1881	 0.150224366775571 
1882	 0.14455563988921 
1883	 0.138695425684405 
1884	 0.135354968518642 
1885	 0.132106849533193 
1886	 0.128153663052088 
1887	 0.125448699476336 
1888	 0.120434790615542 
1889	 0.115885402020121 
1890	 0.110714593739697 
1891	 0.10596247375881 
1892	 0.101756393821132 
1893	 9.93113752640813E-02 
1894	 9.68722170118864E-02 
1895	 9.43452848568257E-02 
1896	 9.07413649295886E-02 
1897	 8.72470171512852E-02 
1898	 8.45057247586791E-02 
1899	 8.17333773484079E-02 
1900	 7.92599300171394E-02 
1901	 0.07781791086488 
1902	 7.72514687113934E-02 
1903	 7.53711637789253E-02 
1904	 0.074684740999313 
1905	 7.25453776285821E-02 
1906	 7.08772711498255E-02 
1907	 7.05064314940108E-02 
1908	 6.96544843003413E-02 
1909	 6.93454232573972E-02 
1910	 6.88231123887616E-02 
1911	 6.75891145682706E-02 
1912	 6.69124705396033E-02 
1913	 6.65618925809805E-02 
1914	 6.69593299434732E-02 
1915	 0.06578348171728 
1916	 6.41127893798353E-02 
1917	 6.38965375072806E-02 
1918	 6.21151522082775E-02 
1919	 6.27582401370921E-02 
1920	 6.51792478991194E-02 
1921	 6.58766817992634E-02 
1922	 6.71738235406821E-02 
1923	 6.71246159449601E-02 
1924	 6.58167505301253E-02 
1925	 6.33287593420467E-02 
1926	 6.32611500066675E-02 
1927	 0.062737696109719 
1928	 6.23807853568638E-02 
1929	 6.30092154385222E-02 
1930	 6.24283317797406E-02 
1931	 0.061502474990038 
1932	 6.22514735625921E-02 
1933	 6.36715448167671E-02 
1934	 6.41564961870078E-02 
1935	 6.47562843545433E-02 
1936	 6.45268050215113E-02 
1937	 6.33607183543062E-02 
1938	 6.18460443764678E-02 
1939	 0.060867107211363 
1940	 6.15690148136874E-02 
1941	 6.20525088842963E-02 
1942	 6.22610414086951E-02 
1943	 0.063279567095587 
1944	 0.062502197838959 
1945	 6.18454987082951E-02 
1946	 6.02444031207883E-02 
1947	 6.05162829920713E-02 
1948	 6.12789060906132E-02 
1949	 6.21637652337013E-02 
1950	 6.33052754287414E-02 
1951	 6.48512109615024E-02 
1952	 6.47137782931021E-02 
1953	 0.063755169545393 
1954	 0.063228979761191 
1955	 6.23196475383208E-02 
1956	 6.28834407674989E-02 
1957	 6.48775774224154E-02 
1958	 0.065384380756822 
1959	 6.68751236418336E-02 
1960	 6.71419020482892E-02 
1961	 6.58126616181398E-02 
1962	 0.063633275501453 
1963	 6.31818889257721E-02 
1964	 6.48781930568065E-02 
1965	 6.81619027690197E-02 
1966	 6.99461995161754E-02 
1967	 0.071326421968455 
1968	 7.18653950658999E-02 
1969	 7.15237099034723E-02 
1970	 6.83282819226654E-02 
1971	 6.85006051250664E-02 
1972	 0.070166547546421 
1973	 7.04856472021678E-02 
1974	 7.19012717864907E-02 
1975	 7.23789708844256E-02 
1976	 7.12163596663226E-02 
1977	 7.10977437446599E-02 
1978	 7.03398020265058E-02 
1979	 7.08567692449255E-02 
1980	 7.08387005803233E-02 
1981	 0.07010578900085 
1982	 7.04403534757151E-02 
1983	 7.09328953721372E-02 
1984	 7.20166827023946E-02 
1985	 7.46094279823687E-02 
1986	 7.61722663330342E-02 
1987	 7.75696236879276E-02 
1988	 7.94402040066696E-02 
1989	 8.10230440217412E-02 
1990	 8.16632816413637E-02 
1991	 8.07344773445114E-02 
1992	 8.00920971348904E-02 
1993	 8.07083782434542E-02 
1994	 8.05438895085683E-02 
1995	 0.081918065211905 
1996	 8.71777494695701E-02 
1997	 0.088788698976183 
1998	 8.90563810061237E-02 
1999	 8.93257331257381E-02 
2000	 8.80692106033784E-02 
2001	 8.66505091444901E-02 
2002	 8.59838475813418E-02 
2003	 8.46740949220576E-02 
2004	 8.29258413620365E-02 
2005	 8.14769440665632E-02 
2006	 8.07923405249147E-02 
2007	 0.080732869258027 
2008	 8.02787871618894E-02 
2009	 7.82850588187397E-02 
2010	 8.02280819779389E-02 
2011	 0.085258433942606 
2012	 8.84382215601088E-02 
2013	 9.37023725619059E-02 
2014	 9.93561682169194E-02 
2015	 0.100050844643503 
2016	 9.90244882632019E-02 
2017	 9.86322222266468E-02 
2018	 9.70437699119078E-02 
2019	 0.096795706440301 
2020	 0.096460508718398 
2021	 9.70400339226046E-02 
2022	 9.94959546507293E-02 
2023	 0.100465700050149 
2024	 0.101351616263548 
2025	 0.101715817058507 
2026	 0.100829235831372 
2027	 0.100481767461224 
2028	 9.98293756475891E-02 
2029	 9.96781818099261E-02 
2030	 0.100511840011409 
2031	 0.101443281065578 
2032	 0.10237093498753 
2033	 0.104009511284342 
2034	 0.105225046163836 
2035	 0.106091292954987 
2036	 0.106616630181505 
2037	 0.108114814977979 
2038	 0.108027621707365 
2039	 0.105483685284193 
2040	 0.105257019606562 
2041	 0.106993824302895 
2042	 0.105354670197633 
2043	 0.104601527548833 
2044	 0.103345912771729 
2045	 0.102415306135247 
2046	 9.87870772565725E-02 
2047	 9.94958524680974E-02 
2048	 0.103854358120816 
2049	 0.105986279750984 
2050	 0.109517150208607 
2051	 0.11111548787479 
2052	 0.111131553827627 
2053	 0.111519567870951 
2054	 0.111706455547634 
2055	 0.111237190192792 
2056	 0.111942704663861 
2057	 0.108278918329121 
2058	 0.104912400245697 
2059	 0.103649177652717 
2060	 0.102839638853276 
2061	 0.1036629308571 
2062	 0.103083324619321 
2063	 0.100702562403371 
2064	 0.102142425818351 
2065	 0.105317496622853 
2066	 0.107587771392017 
2067	 0.113991051550544 
2068	 0.117228495088811 
2069	 0.117207748519869 
2070	 0.117816168005988 
2071	 0.118349954743597 
2072	 0.118745418727062 
2073	 0.116587938852439 
2074	 0.114150801401652 
2075	 0.113727590145708 
2076	 0.112819653257892 
2077	 0.113690799600642 
2078	 0.117803869364343 
2079	 0.119501431387377 
2080	 0.121474419730192 
2081	 0.121624555153836 
2082	 0.119268412648933 
2083	 0.119352438587515 
2084	 0.120092533977938 
2085	 0.119584635121357 
2086	 0.119797914871951 
2087	 0.119828778937142 
2088	 0.116691288889847 
2089	 0.115357233885022 
2090	 0.116246058466189 
2091	 0.119831319224494 
2092	 0.121121266199861 
2093	 0.124648691530799 
2094	 0.124447451423484 
2095	 0.119230161163081 
2096	 0.118697875129231 
2097	 0.118944514404206 
2098	 0.119634814383926 
2099	 0.123660446999888 
2100	 0.126429435424772 
2101	 0.129739661697084 
2102	 0.130329900012368 
2103	 0.13050012318934 
2104	 0.128261426152179 
2105	 0.125665786356566 
2106	 0.118659728121578 
2107	 0.118419580019527 
2108	 0.120426708031053 
2109	 0.122847796876829 
2110	 0.130121174772446 
2111	 0.132984585627766 
2112	 0.135382490891344 
2113	 0.135608379588187 
2114	 0.133114901521358 
2115	 0.131124170567017 
2116	 0.125914799151007 
2117	 0.123716963902196 
2118	 0.124099968057184 
2119	 0.121712782304754 
2120	 0.123914531986014 
2121	 0.125873427150682 
2122	 0.128540482644436 
2123	 0.13327440282855 
2124	 0.135621595319039 
2125	 0.138119813892864 
2126	 0.138628787305591 
2127	 0.137560882963637 
2128	 0.135020901788092 
2129	 0.130033413537451 
2130	 0.126713425951214 
2131	 0.120976170303919 
2132	 0.118575104564211 
2133	 0.116700089549785 
2134	 0.117925683716055 
2135	 0.123913524814301 
2136	 0.128226034098336 
2137	 0.134348139038879 
2138	 0.141029832629103 
2139	 0.144928782583799 
2140	 0.147204169539251 
2141	 0.1481692514602 
2142	 0.146295653565519 
2143	 0.147310596478732 
2144	 0.149166690419394 
2145	 0.148351645121781 
2146	 0.147537710735244 
2147	 0.147122113505418 
2148	 0.144951040368948 
2149	 0.142712282830273 
2150	 0.139736763150666 
2151	 0.139433873269111 
2152	 0.139445873888651 
2153	 0.139235903159812 
2154	 0.140816709903443 
2155	 0.143733487593419 
2156	 0.145414796700935 
2157	 0.149027911300551 
2158	 0.151345232678581 
2159	 0.157301756020355 
2160	 0.156798182265791 
2161	 0.151540021284074 
2162	 0.148441068180009 
2163	 0.142765443244807 
2164	 0.139519172170881 
2165	 0.137677364763346 
2166	 0.135939460335287 
2167	 0.135607976373824 
2168	 0.133287792547107 
2169	 0.128680994555484 
2170	 0.127539194094179 
2171	 0.12725176001173 
2172	 0.127217881465531 
2173	 0.130087578095543 
2174	 0.13186070076528 
2175	 0.133236431132015 
2176	 0.134804123601504 
2177	 0.136357992619558 
2178	 0.13893189086466 
2179	 0.140658965009041 
2180	 0.142161018838354 
2181	 0.142486521724729 
2182	 0.141544326786058 
2183	 0.142105306653661 
2184	 0.142150251996525 
2185	 0.142656491813843 
2186	 0.145326986089869 
2187	 0.146272488710632 
2188	 0.146405906610196 
2189	 0.14590260958962 
2190	 0.143622743535365 
2191	 0.143054891927994 
2192	 0.141235928192304 
2193	 0.142021808988307 
2194	 0.146082998076783 
2195	 0.149552545658063 
2196	 0.152184421359515 
2197	 0.154323873189839 
2198	 0.153200744672702 
2199	 0.147924998134353 
2200	 0.146743397644235 
2201	 0.144542603948576 
2202	 0.14429920891527 
2203	 0.147216629416193 
2204	 0.148032317922677 
2205	 0.148577659892241 
2206	 0.149381393494317 
2207	 0.150065158337716 
2208	 0.150296101942987 
2209	 0.150762001953546 
2210	 0.150073050845271 
2211	 0.147235102889299 
2212	 0.14706051872165 
2213	 0.148381257502264 
2214	 0.148467981362182 
2215	 0.149412134721522 
2216	 0.150125537373087 
2217	 0.150176929427502 
2218	 0.14921434856746 
2219	 0.148497786199773 
2220	 0.148796426712764 
2221	 0.147743977487832 
2222	 0.144515747551282 
2223	 0.144262156407905 
2224	 0.145560737827665 
2225	 0.14473441907071 
2226	 0.144828170256234 
2227	 0.143604579839906 
2228	 0.13892524528417 
2229	 0.138577094649359 
2230	 0.140170413604612 
2231	 0.140989527610801 
2232	 0.145490352207471 
2233	 0.145922425656645 
2234	 0.143020005061717 
2235	 0.141675744342096 
2236	 0.137610365317579 
2237	 0.136589885583423 
2238	 0.138384712624815 
2239	 0.139556282956448 
2240	 0.142259791268255 
2241	 0.144855522304439 
2242	 0.144771925470293 
2243	 0.144632476553057 
2244	 0.142428713858854 
2245	 0.140041404377069 
2246	 0.140595087464772 
2247	 0.143257449937522 
2248	 0.143504770202759 
2249	 0.145773119348695 
2250	 0.143794166040759 
2251	 0.137019628088978 
2252	 0.133646666963379 
2253	 0.130238012702029 
2254	 0.127769009704816 
2255	 0.126304665073546 
2256	 0.124679135939435 
2257	 0.121133350904384 
2258	 0.121940154693557 
2259	 0.126023706869414 
2260	 0.129852974330698 
2261	 0.140867176426778 
2262	 0.143466896984677 
2263	 0.140992710016325 
2264	 0.138926865348515 
2265	 0.12869924023311 
2266	 0.124669326981768 
2267	 0.125969845799426 
2268	 0.12353331207095 
2269	 0.124380969495867 
2270	 0.125311641841947 
2271	 0.122521403109643 
2272	 0.125632617281508 
2273	 0.126860810363553 
2274	 0.129998999368083 
2275	 0.135143083961949 
2276	 0.133417023538348 
2277	 0.132421400674149 
2278	 0.129594814174257 
2279	 0.128447212846835 
2280	 0.126538662710418 
2281	 0.125540716636546 
2282	 0.125906001850209 
2283	 0.125399769346614 
2284	 0.122686836487048 
2285	 0.123609375597478 
2286	 0.12823395975935 
2287	 0.129147356684755 
2288	 0.131078595947213 
2289	 0.131215839462483 
2290	 0.128435731916491 
2291	 0.125229671785031 
2292	 0.119874738367875 
2293	 0.117349407643332 
2294	 0.113650380747199 
2295	 0.112160063672867 
2296	 0.117105956517513 
2297	 0.115447309035497 
2298	 0.110437892530071 
2299	 0.106972886169214 
2300	 9.88259133888114E-02 
2301	 9.60735826088483E-02 
2302	 9.60749666468319E-02 
2303	 9.30933608610621E-02 
2304	 9.21723427813064E-02 
2305	 8.73645720433335E-02 
2306	 8.84510858465831E-02 
2307	 9.09912603303022E-02 
2308	 9.33776112049513E-02 
2309	 0.10131770107667 
2310	 0.100722851255126 
2311	 0.104840796019351 
2312	 0.112007195060916 
2313	 0.112121961864327 
2314	 0.112454163588331 
2315	 0.107099570613761 
2316	 0.105294063046283 
2317	 0.100047798403742 
2318	 0.100312291443865 
2319	 0.107528908514621 
2320	 0.109756077575725 
2321	 0.110887242426686 
2322	 0.11173649934871 
2323	 0.109807586667388 
2324	 0.109707255585407 
2325	 0.109707150295198 
2326	 0.110201509995586 
2327	 0.113434978500476 
2328	 0.114821633616727 
2329	 0.116972428522681 
2330	 0.114238257779031 
2331	 0.108650430764928 
2332	 0.10334327382058 
2333	 8.83848219975275E-02 
2334	 8.74686715292183E-02 
2335	 9.43311000529368E-02 
2336	 9.90569182323162E-02 
2337	 0.115437499915653 
2338	 0.123172160453729 
2339	 0.128189273632329 
2340	 0.127963378019295 
2341	 0.120273160031282 
2342	 0.114665187760634 
2343	 0.106635899955125 
2344	 9.66442008086627E-02 
2345	 0.102522943851963 
2346	 0.102522318925773 
2347	 0.10807068081105 
2348	 0.11649094389834 
2349	 0.10544608869694 
2350	 0.107559691784781 
2351	 0.106426882647452 
2352	 0.102900283273716 
2353	 0.10874434556848 
2354	 0.103809141048139 
2355	 0.103203968777592 
2356	 0.106367574924732 
2357	 0.104865054391132 
2358	 0.105054232750371 
2359	 0.100787992117561 
2360	 9.18581705785739E-02 
2361	 8.94883595087035E-02 
2362	 0.093889756286618 
2363	 9.70464150306985E-02 
2364	 9.63610453653516E-02 
2365	 9.48276594160623E-02 
2366	 9.35716086786813E-02 
2367	 0.100591836755501 
2368	 0.110988001170003 
2369	 0.119021636806857 
2370	 0.131320934488864 
2371	 0.135707373611625 
2372	 0.132412554861925 
2373	 0.128292721432683 
2374	 0.118147457092853 
2375	 0.105834944535934 
2376	 0.101384753219075 
2377	 0.101493200785236 
2378	 0.102275270175084 
2379	 0.102280837449245 
2380	 0.094904241251898 
2381	 9.32699039885175E-02 
2382	 9.65131231261151E-02 
2383	 0.102673855887184 
2384	 0.120054534270447 
2385	 0.129130292792896 
2386	 0.136528814043273 
2387	 0.134366296727052 
2388	 0.122176483656055 
2389	 0.11234238551902 
2390	 9.84536152532911E-02 
2391	 9.28642808652935E-02 
2392	 8.96998221914146E-02 
2393	 9.17419394503016E-02 
2394	 9.70522333273427E-02 
2395	 0.101258679961133 
2396	 0.108791483495811 
2397	 0.112128386194976 
2398	 0.121866766505975 
2399	 0.114698017882938 
2400	 9.61992859476161E-02 
2401	 8.62093220821899E-02 
2402	 0.061793928244257 
2403	 0.060217460388595 
2404	 7.77134046889974E-02 
2405	 8.31533132334918E-02 
2406	 9.60489480945539E-02 
2407	 9.98166652663058E-02 
2408	 9.32584770135433E-02 
2409	 8.49591212070925E-02 
2410	 6.93370941869541E-02 
2411	 6.37520104750638E-02 
2412	 6.23272910132976E-02 
2413	 6.17533696129472E-02 
2414	 6.95738226652441E-02 
2415	 7.17402145228735E-02 
2416	 6.42282320171041E-02 
2417	 6.26103510113832E-02 
2418	 6.98961590866433E-02 
2419	 7.04373303909323E-02 
2420	 0.071123296128367 
2421	 7.52212096454395E-02 
2422	 6.92338856504577E-02 
2423	 7.87743627511283E-02 
2424	 9.74856542978784E-02 
2425	 9.80302430979361E-02 
2426	 0.106166475396619 
2427	 0.113896658509748 
2428	 0.11446699299762 
2429	 0.110712902645614 
2430	 0.101065894117292 
2431	 9.66234006146507E-02 
2432	 8.50102813837071E-02 
2433	 7.14825410219688E-02 
2434	 7.13953263008237E-02 
2435	 6.25969502372831E-02 
2436	 3.52502905958224E-02 
2437	 2.60096916408777E-02 
2438	 2.76762487719065E-02 
2439	 1.18612667156137E-02 
2440	-1.53983140408805E-02 
2441	-1.08941214078977E-02 
2442	 7.38689131574464E-03 
2443	 5.97716369964198E-02 
2444	 8.90965405665562E-02 
