Wavelength	MAC_ARB_099_355_210514_L00004.asd
428	 0.060990958043357 
429	 6.14293896488351E-02 
430	 6.35817274471147E-02 
431	 6.59175023257837E-02 
432	 6.87412763945479E-02 
433	 7.01791465744528E-02 
434	 6.47164454097618E-02 
435	 6.30698849637129E-02 
436	 6.43515616127224E-02 
437	 6.55209197355887E-02 
438	 6.87066378298247E-02 
439	 0.069077893848776 
440	 6.73496252159331E-02 
441	 6.78661133066294E-02 
442	 6.94426218974841E-02 
443	 6.95768402343967E-02 
444	 6.83899683886724E-02 
445	 0.071305815348535 
446	 7.25140724968155E-02 
447	 7.22427731949951E-02 
448	 7.27656503276057E-02 
449	 0.076518485062962 
450	 7.47268598837221E-02 
451	 6.97745926557652E-02 
452	 7.38908058277721E-02 
453	 7.41803896526823E-02 
454	 7.41623403964796E-02 
455	 7.63401855126273E-02 
456	 7.24167333093712E-02 
457	 7.23061298243887E-02 
458	 7.50896892029528E-02 
459	 0.075725378911543 
460	 0.077439482807063 
461	 7.61288991981585E-02 
462	 7.28833296233617E-02 
463	 7.57459379686839E-02 
464	 7.84249397811867E-02 
465	 7.81557784576926E-02 
466	 7.50992714294858E-02 
467	 7.56850864827105E-02 
468	 0.077490548065987 
469	 7.85022829770299E-02 
470	 0.07730005786625 
471	 7.53149862242797E-02 
472	 7.54240399840247E-02 
473	 7.80314302949263E-02 
474	 7.92733834091139E-02 
475	 7.63711878927832E-02 
476	 7.37111905121706E-02 
477	 7.60048723045692E-02 
478	 7.75835155210429E-02 
479	 7.58076789751537E-02 
480	 7.33204071227563E-02 
481	 7.68681602398254E-02 
482	 7.83575261855203E-02 
483	 7.81721485563711E-02 
484	 7.79830522158499E-02 
485	 7.86804928214409E-02 
486	 7.78596337565305E-02 
487	 0.076090989910403 
488	 7.54385687260912E-02 
489	 7.77586460605717E-02 
490	 7.83815876937144E-02 
491	 7.63386136899229E-02 
492	 7.61701027937596E-02 
493	 7.70632682537052E-02 
494	 7.87412353894321E-02 
495	 8.05699762562435E-02 
496	 0.080508100965088 
497	 8.12265140011703E-02 
498	 8.22248630851343E-02 
499	 8.10236654757379E-02 
500	 8.02952062867165E-02 
501	 8.14005480274953E-02 
502	 8.40465873248435E-02 
503	 8.52240580084148E-02 
504	 8.59642636146106E-02 
505	 8.62204183259157E-02 
506	 8.61174229039666E-02 
507	 8.83936742008924E-02 
508	 9.07298283716783E-02 
509	 9.20437187686593E-02 
510	 9.29771299037352E-02 
511	 9.51362180276312E-02 
512	 9.68011780726664E-02 
513	 0.097053857503788 
514	 9.97010546017758E-02 
515	 0.102621664389653 
516	 0.104926307020874 
517	 0.106595419438932 
518	 0.108578181197363 
519	 0.110377852347514 
520	 0.111920793071234 
521	 0.114087100464733 
522	 0.117082684766624 
523	 0.120356069328525 
524	 0.123182870048257 
525	 0.125259353498956 
526	 0.128013401464241 
527	 0.131640149042374 
528	 0.135102774773844 
529	 0.137084264058512 
530	 0.138578205559615 
531	 0.14060385171255 
532	 0.142996096748854 
533	 0.145217538777988 
534	 0.147359263053746 
535	 0.149717897407927 
536	 0.151078670455669 
537	 0.152772006420982 
538	 0.155010796137973 
539	 0.155925848379802 
540	 0.157461629620563 
541	 0.159210983720908 
542	 0.160412724441715 
543	 0.16185200442656 
544	 0.163465077081936 
545	 0.1649601190015 
546	 0.165946247253688 
547	 0.16723608017895 
548	 0.167969135537533 
549	 0.167780987266655 
550	 0.168232417164627 
551	 0.168616941059568 
552	 0.169066587919656 
553	 0.169881193152567 
554	 0.169686550141681 
555	 0.169800671409117 
556	 0.170297125120289 
557	 0.169124574706361 
558	 0.167612649844912 
559	 0.166623892412702 
560	 0.166483650956085 
561	 0.166044171493848 
562	 0.165041832291818 
563	 0.163638332383546 
564	 0.162324496702266 
565	 0.161285290311442 
566	 0.160206260015536 
567	 0.158853800286458 
568	 0.157361261067495 
569	 0.156210376421544 
570	 0.1552786679745 
571	 0.154061401528558 
572	 0.151538495131721 
573	 0.149898159074999 
574	 0.149433888709054 
575	 0.147464937064171 
576	 0.145756030674902 
577	 0.144575030763676 
578	 0.143693205847392 
579	 0.142554236772376 
580	 0.14144259320444 
581	 0.140669793423639 
582	 0.140426056038594 
583	 0.139101556132226 
584	 0.13746134683061 
585	 0.136318913547715 
586	 0.135788522391405 
587	 0.135256214781722 
588	 0.134785929257881 
589	 0.134552296241924 
590	 0.13346202520331 
591	 0.132672485505967 
592	 0.132658214711764 
593	 0.13284530963567 
594	 0.132788519637602 
595	 0.132181273756863 
596	 0.131048386586773 
597	 0.130099108075983 
598	 0.130146778285303 
599	 0.13064785140695 
600	 0.130257896397127 
601	 0.130240124307502 
602	 0.129851372992194 
603	 0.128794181805717 
604	 0.128142544268273 
605	 0.127823152285177 
606	 0.1273576717554 
607	 0.126293475392451 
608	 0.125419605803225 
609	 0.124732191369322 
610	 0.123933177792051 
611	 0.122493237871453 
612	 0.121578263881146 
613	 0.120690975804811 
614	 0.119432177352773 
615	 0.118932097859216 
616	 0.11852491951435 
617	 0.117891775550992 
618	 0.116980124064158 
619	 0.116145346189359 
620	 0.115530416349686 
621	 0.115224041249991 
622	 0.115347930402308 
623	 0.114819577517591 
624	 0.11384506892856 
625	 0.113122882705991 
626	 0.11338424178081 
627	 0.113169723199664 
628	 0.112732400505006 
629	 0.113831203242387 
630	 0.113489594108667 
631	 0.112658593374379 
632	 0.112462535393193 
633	 0.11251057387224 
634	 0.111937065182557 
635	 0.111245392105776 
636	 0.111310420979965 
637	 0.110212482424026 
638	 0.10915459554898 
639	 0.108468717093905 
640	 0.106878096142078 
641	 0.105983636020559 
642	 0.105259044768443 
643	 0.104034450207192 
644	 0.103519282524686 
645	 0.102023599715819 
646	 0.100004219338009 
647	 9.93228075400989E-02 
648	 9.80894055183342E-02 
649	 9.72693644968573E-02 
650	 9.71791543936941E-02 
651	 9.59310186821675E-02 
652	 9.55762139296554E-02 
653	 9.56196634898242E-02 
654	 9.49715958231393E-02 
655	 9.47748455080077E-02 
656	 9.39633902619809E-02 
657	 9.24808947745803E-02 
658	 9.13951749826966E-02 
659	 9.05717834390667E-02 
660	 8.96192363724824E-02 
661	 8.83405391778922E-02 
662	 8.72251305456302E-02 
663	 8.63426222335383E-02 
664	 8.57615249834302E-02 
665	 8.54011075096466E-02 
666	 8.42797974572541E-02 
667	 8.31853896559982E-02 
668	 8.26118653670364E-02 
669	 8.24056412840468E-02 
670	 0.082227010050468 
671	 8.16577273090936E-02 
672	 8.07047274902577E-02 
673	 0.080812427816655 
674	 8.12089006714326E-02 
675	 8.15385886899394E-02 
676	 8.17411474364313E-02 
677	 8.14502470624425E-02 
678	 8.17550313367639E-02 
679	 8.27007439326821E-02 
680	 8.20913581985035E-02 
681	 8.23795807361306E-02 
682	 8.36426412618889E-02 
683	 8.51823346538888E-02 
684	 8.66416833900637E-02 
685	 8.84754404851439E-02 
686	 9.06398269761355E-02 
687	 9.27149528613907E-02 
688	 9.57986593201065E-02 
689	 9.95413472417968E-02 
690	 0.103819785014588 
691	 0.109613084385235 
692	 0.115999619498516 
693	 0.123109935969079 
694	 0.131187082278736 
695	 0.138790710047959 
696	 0.147767953547521 
697	 0.158417004317677 
698	 0.169253426265068 
699	 0.180672722454652 
700	 0.192240950067851 
701	 0.203661967616632 
702	 0.215324333951382 
703	 0.227206764435034 
704	 0.238980305287964 
705	 0.250404402308517 
706	 0.262653017889399 
707	 0.274280476726437 
708	 0.284972168010136 
709	 0.295954304755691 
710	 0.306975199888231 
711	 0.317495844440477 
712	 0.327304312031489 
713	 0.337191682502932 
714	 0.347013866504254 
715	 0.356717761824105 
716	 0.366157635667545 
717	 0.374468910196511 
718	 0.382866947098567 
719	 0.39136207201107 
720	 0.398358155991139 
721	 0.406458169339515 
722	 0.414229766782554 
723	 0.420340096183381 
724	 0.426508688378936 
725	 0.432686498914389 
726	 0.438416728039098 
727	 0.443253991814492 
728	 0.448752257016862 
729	 0.453474136175778 
730	 0.457160004637867 
731	 0.461292144393177 
732	 0.465572757180477 
733	 0.469351299680186 
734	 0.472296209956771 
735	 0.475312794610051 
736	 0.477598186156704 
737	 0.479759922889242 
738	 0.482729076954295 
739	 0.484713978372297 
740	 0.486652867167758 
741	 0.48852609907429 
742	 0.489053113026986 
743	 0.490676582430689 
744	 0.492480045662889 
745	 0.4934966784097 
746	 0.49459263009871 
747	 0.495892205759337 
748	 0.497122062449477 
749	 0.497844968474659 
750	 0.497863380737778 
751	 0.498274480132162 
752	 0.49922871042426 
753	 0.499839830947769 
754	 0.499991106133523 
755	 0.500205507291609 
756	 0.500717045652688 
757	 0.500754961178734 
758	 0.501280833615569 
759	 0.502066312624452 
760	 0.502434281355656 
761	 0.501784582098228 
762	 0.501732720132321 
763	 0.502313700370569 
764	 0.502265387394333 
765	 0.502394767527092 
766	 0.502365605868651 
767	 0.502121503349946 
768	 0.502361002729857 
769	 0.502669610725339 
770	 0.502805443836136 
771	 0.502703338810837 
772	 0.502748956140267 
773	 0.502784626656892 
774	 0.502718232223309 
775	 0.502548235544837 
776	 0.502611469339028 
777	 0.502588532120406 
778	 0.502415871851048 
779	 0.502430320792002 
780	 0.50232162042287 
781	 0.502408977716002 
782	 0.502763566720669 
783	 0.502393722652655 
784	 0.50246492544514 
785	 0.502933707828081 
786	 0.503233224833403 
787	 0.502929294504344 
788	 0.502920658668749 
789	 0.503270689167078 
790	 0.503306749608932 
791	 0.503334687972382 
792	 0.503550663465547 
793	 0.503857227575767 
794	 0.503698117837451 
795	 0.503807487161691 
796	 0.5039208029602 
797	 0.503709126418685 
798	 0.503523065867806 
799	 0.503769611463288 
800	 0.504053928391012 
801	 0.503794254159863 
802	 0.504117841673622 
803	 0.504208467586944 
804	 0.503960827500761 
805	 0.504060805389652 
806	 0.50391072485859 
807	 0.503916014918182 
808	 0.504141757457626 
809	 0.503718929350734 
810	 0.503780243848576 
811	 0.504029970478501 
812	 0.503963507598353 
813	 0.503854196874619 
814	 0.504177524928434 
815	 0.504436764627141 
816	 0.503956674609256 
817	 0.504399231961605 
818	 0.504774389071349 
819	 0.504660666123455 
820	 0.504400944830694 
821	 0.504194333551007 
822	 0.504325128166004 
823	 0.5046830819273 
824	 0.504528988668958 
825	 0.504425574217228 
826	 0.504152272594044 
827	 0.503749173984584 
828	 0.504766778287359 
829	 0.504720835132002 
830	 0.504133706832358 
831	 0.504417690522467 
832	 0.504100897756248 
833	 0.50362778436567 
834	 0.503359542377039 
835	 0.503466673739375 
836	 0.503627842167873 
837	 0.50440775427979 
838	 0.505293004817398 
839	 0.504459874046148 
840	 0.504123805152318 
841	 0.504159798700678 
842	 0.504150961622838 
843	 0.504137093724384 
844	 0.504126359950091 
845	 0.503960689978371 
846	 0.503678602886111 
847	 0.50417606486787 
848	 0.504373891693662 
849	 0.504303242232243 
850	 0.504409474360744 
851	 0.504023402234538 
852	 0.504128116283305 
853	 0.504568765468889 
854	 0.504378701926974 
855	 0.504455048930146 
856	 0.504299199599009 
857	 0.503965775775596 
858	 0.504289127794412 
859	 0.504653624499713 
860	 0.504694134924454 
861	 0.504498361181835 
862	 0.504862816359714 
863	 0.504970577055582 
864	 0.504921050199047 
865	 0.504874800693751 
866	 0.50437157189204 
867	 0.504290214916671 
868	 0.504679462506423 
869	 0.50505534942338 
870	 0.504238153674315 
871	 0.503920048228633 
872	 0.504440613512233 
873	 0.505125877254824 
874	 0.504747083515897 
875	 0.5047825694972 
876	 0.505332530310067 
877	 0.50532113997441 
878	 0.505263089358443 
879	 0.504940590402642 
880	 0.504275347045707 
881	 0.503520590370818 
882	 0.504412623448574 
883	 0.504787059959703 
884	 0.504108989121795 
885	 0.505301763017391 
886	 0.505366414390787 
887	 0.505277539845845 
888	 0.505717892206072 
889	 0.504766484656827 
890	 0.504705888975133 
891	 0.505224608731994 
892	 0.505366398022593 
893	 0.504634741823595 
894	 0.504358990856508 
895	 0.504484101312259 
896	 0.504555117675372 
897	 0.504861371681511 
898	 0.504842005826817 
899	 0.504611098460834 
900	 0.504475458751404 
901	 0.503859234235547 
902	 0.503429307219894 
903	 0.503736490085761 
904	 0.504872322514725 
905	 0.505268920280391 
906	 0.504918389548165 
907	 0.504585482459388 
908	 0.505156855882505 
909	 0.504639167966701 
910	 0.503911765468815 
911	 0.503744910171002 
912	 0.504277182424609 
913	 0.50374172319097 
914	 0.50317776269103 
915	 0.50348526355112 
916	 0.504667558101592 
917	 0.503392575067043 
918	 0.502638825094557 
919	 0.503519194602158 
920	 0.503496497573109 
921	 0.503647090683617 
922	 0.503524484785122 
923	 0.502884667526649 
924	 0.502159276122811 
925	 0.501805297441567 
926	 0.501522406784856 
927	 0.501314480101661 
928	 0.501931449556569 
929	 0.501964590205146 
930	 0.50198636497432 
931	 0.502428879992374 
932	 0.502586391152037 
933	 0.501961061693284 
934	 0.502066564857969 
935	 0.502993690595045 
936	 0.501046166635169 
937	 0.500201097441652 
938	 0.500783379457529 
939	 0.501504603073946 
940	 0.499928093319562 
941	 0.500519970295646 
942	 0.499875380387495 
943	 0.496625758135452 
944	 0.498787483547996 
945	 0.498467270090681 
946	 0.497613452917508 
947	 0.498582092098471 
948	 0.498168608270528 
949	 0.496536555304263 
950	 0.495203576909776 
951	 0.495207156830509 
952	 0.495500629225643 
953	 0.495400376623631 
954	 0.494768806500113 
955	 0.493636199547437 
956	 0.491890258706938 
957	 0.490277688271241 
958	 0.489017964320612 
959	 0.488248775926281 
960	 0.488245317163045 
961	 0.489936155430413 
962	 0.489666785899591 
963	 0.486589000511321 
964	 0.487479778137195 
965	 0.488001525465018 
966	 0.488216890999763 
967	 0.488446647501792 
968	 0.487630088490284 
969	 0.488609628020543 
970	 0.488216198190423 
971	 0.486029506612891 
972	 0.48783307903845 
973	 0.486969115975409 
974	 0.486127572323851 
975	 0.487193912247322 
976	 0.488000256667294 
977	 0.486846456532406 
978	 0.487400869564187 
979	 0.488934268120628 
980	 0.485302840738028 
981	 0.487092396913118 
982	 0.487322120789886 
983	 0.484716238670094 
984	 0.486058350064908 
985	 0.48783285523648 
986	 0.487224680555129 
987	 0.485555808514636 
988	 0.4866505087355 
989	 0.485799969045067 
990	 0.484532650052039 
991	 0.482783155699316 
992	 0.480842769093204 
993	 0.489993774053573 
994	 0.493557841507016 
995	 0.490074667274588 
996	 0.48739175197456 
997	 0.48564919991091 
998	 0.488127037651074 
999	 0.492679738826043 
1000	 0.494856633072902 
1001	 0.489765456399315 
1002	 0.491204114496674 
1003	 0.492885676581155 
1004	 0.493665321258638 
1005	 0.49343511714491 
1006	 0.493602344166575 
1007	 0.493734048547944 
1008	 0.493839392581794 
1009	 0.494453528047427 
1010	 0.494594590108291 
1011	 0.494211357548943 
1012	 0.494404887600518 
1013	 0.494825953830753 
1014	 0.495239280819988 
1015	 0.495302113033156 
1016	 0.495681330034751 
1017	 0.495576976898071 
1018	 0.495246774435636 
1019	 0.49609327878694 
1020	 0.497052636074584 
1021	 0.497667982268049 
1022	 0.498137901035793 
1023	 0.497603514406007 
1024	 0.497285197798839 
1025	 0.496674757239219 
1026	 0.496076258813227 
1027	 0.495895304578087 
1028	 0.49696546495426 
1029	 0.497559152818692 
1030	 0.498329523169226 
1031	 0.499368798343218 
1032	 0.499184309746525 
1033	 0.499411893063662 
1034	 0.499504054322971 
1035	 0.499496033555906 
1036	 0.499271025050329 
1037	 0.499576308976446 
1038	 0.499839458329118 
1039	 0.500654702904543 
1040	 0.501516979564444 
1041	 0.501673651555658 
1042	 0.501964423064826 
1043	 0.501712929875873 
1044	 0.501233261838154 
1045	 0.50145899595501 
1046	 0.501884190150076 
1047	 0.50260142136202 
1048	 0.502974480667402 
1049	 0.50351850351421 
1050	 0.503291245427503 
1051	 0.502272921304447 
1052	 0.501892006262325 
1053	 0.50127952877619 
1054	 0.50195461658456 
1055	 0.503063496076369 
1056	 0.503040532760919 
1057	 0.502479889710826 
1058	 0.502460286931867 
1059	 0.502465766354756 
1060	 0.502676925900091 
1061	 0.502780653389541 
1062	 0.502886282287741 
1063	 0.502812069803323 
1064	 0.50241559127928 
1065	 0.502484489289772 
1066	 0.503238395610466 
1067	 0.504739670151255 
1068	 0.504799361047795 
1069	 0.505223808483347 
1070	 0.504450394360772 
1071	 0.503064053039829 
1072	 0.502886806455677 
1073	 0.50361487858671 
1074	 0.503585151733036 
1075	 0.50358061463343 
1076	 0.503854277290568 
1077	 0.504062564191915 
1078	 0.504441618260938 
1079	 0.50427492804441 
1080	 0.504963928990904 
1081	 0.505650333600841 
1082	 0.505503146354151 
1083	 0.506145904023801 
1084	 0.50681697079842 
1085	 0.507425310227334 
1086	 0.508106682448948 
1087	 0.508313918026095 
1088	 0.508561872596297 
1089	 0.508485069247976 
1090	 0.50762717451316 
1091	 0.507347467301302 
1092	 0.507515983259807 
1093	 0.507022332307202 
1094	 0.506438388725406 
1095	 0.505781635612792 
1096	 0.505548783636 
1097	 0.505653068406793 
1098	 0.505837949206033 
1099	 0.506919556674097 
1100	 0.507028811593729 
1101	 0.506722072340214 
1102	 0.506485700863837 
1103	 0.505878462440804 
1104	 0.505460342705998 
1105	 0.504991103910683 
1106	 0.504551006619648 
1107	 0.504581861217816 
1108	 0.504765932440404 
1109	 0.505087249406662 
1110	 0.505333912265107 
1111	 0.505146935988318 
1112	 0.504455173620858 
1113	 0.503985379707402 
1114	 0.503024928906639 
1115	 0.502866872898637 
1116	 0.503408133469901 
1117	 0.503490280361975 
1118	 0.503834375936286 
1119	 0.503868334620224 
1120	 0.503571953485401 
1121	 0.503015413124448 
1122	 0.5026167302932 
1123	 0.502425347071119 
1124	 0.502115698271937 
1125	 0.501826729341957 
1126	 0.501346654441137 
1127	 0.500847086289714 
1128	 0.500171859180925 
1129	 0.499115145324521 
1130	 0.498381672839197 
1131	 0.49796034034848 
1132	 0.497176638064864 
1133	 0.496390212318101 
1134	 0.495427928012295 
1135	 0.494352680209219 
1136	 0.492786616518273 
1137	 0.491526832343622 
1138	 0.490434010758806 
1139	 0.489091646003534 
1140	 0.487645940717985 
1141	 0.486198330598248 
1142	 0.484753396121948 
1143	 0.483111819474318 
1144	 0.48111593104018 
1145	 0.479511825920685 
1146	 0.478027165632638 
1147	 0.476432329437737 
1148	 0.474922448981486 
1149	 0.473662351170183 
1150	 0.472126303863271 
1151	 0.470231603979348 
1152	 0.468779816523404 
1153	 0.467494927577886 
1154	 0.466234193724179 
1155	 0.465110579006194 
1156	 0.464011907623142 
1157	 0.462880389872986 
1158	 0.461912945726516 
1159	 0.460887673219325 
1160	 0.460278820848607 
1161	 0.460129766270475 
1162	 0.459793019414793 
1163	 0.459623126718296 
1164	 0.459625132651313 
1165	 0.459131487594233 
1166	 0.458290278872842 
1167	 0.457563481843673 
1168	 0.456494646284347 
1169	 0.45586862053069 
1170	 0.455424927111677 
1171	 0.454994959911998 
1172	 0.454932541532581 
1173	 0.454541227113856 
1174	 0.453878906947384 
1175	 0.453411663552258 
1176	 0.452679789095266 
1177	 0.45235696299555 
1178	 0.45226544690531 
1179	 0.452680999354052 
1180	 0.452371986797411 
1181	 0.452041921343804 
1182	 0.451588645175425 
1183	 0.450504177747825 
1184	 0.450001591146202 
1185	 0.449770580810226 
1186	 0.44957403177764 
1187	 0.449671358705619 
1188	 0.449495670319198 
1189	 0.449212510219348 
1190	 0.44906260810319 
1191	 0.44875372522349 
1192	 0.448593702874996 
1193	 0.448546192542934 
1194	 0.448773801500846 
1195	 0.448745497346096 
1196	 0.448636961846296 
1197	 0.448623372179394 
1198	 0.448635204335923 
1199	 0.448571246577439 
1200	 0.44850072298434 
1201	 0.448454750756334 
1202	 0.448272974470211 
1203	 0.448246545829354 
1204	 0.448337712690859 
1205	 0.448458502053927 
1206	 0.448643350038484 
1207	 0.448846309919775 
1208	 0.44932416669036 
1209	 0.449403169196725 
1210	 0.449578794791686 
1211	 0.449590490427928 
1212	 0.449985915374694 
1213	 0.450615161641194 
1214	 0.450947333461878 
1215	 0.45130974479372 
1216	 0.451773602821731 
1217	 0.451818209112911 
1218	 0.452400536388081 
1219	 0.453885107266503 
1220	 0.454586869521667 
1221	 0.455153516957087 
1222	 0.455544789170364 
1223	 0.455513892855499 
1224	 0.455161096417263 
1225	 0.45539063377281 
1226	 0.455763372478166 
1227	 0.456213904242073 
1228	 0.457104130246785 
1229	 0.457535017383633 
1230	 0.457744737054368 
1231	 0.458168323280518 
1232	 0.458500783812642 
1233	 0.458881012327976 
1234	 0.45947445607982 
1235	 0.459910113322661 
1236	 0.460311687724027 
1237	 0.460561106312712 
1238	 0.460620754589284 
1239	 0.460760275671124 
1240	 0.460991892423161 
1241	 0.461375258871841 
1242	 0.461670119112327 
1243	 0.462133674394424 
1244	 0.46258748335696 
1245	 0.462965196816176 
1246	 0.463249720104251 
1247	 0.463716564571323 
1248	 0.463972096906706 
1249	 0.463942259019933 
1250	 0.464029855712129 
1251	 0.46408061730501 
1252	 0.464195857045103 
1253	 0.464288487193753 
1254	 0.464426025983758 
1255	 0.464654485485126 
1256	 0.464880460768224 
1257	 0.465280037355487 
1258	 0.465549863976448 
1259	 0.465766064074058 
1260	 0.466132321401849 
1261	 0.466116545121723 
1262	 0.465558567600348 
1263	 0.465660979613027 
1264	 0.465853229483262 
1265	 0.466167870718626 
1266	 0.467273258909344 
1267	 0.467564013590314 
1268	 0.467154762384612 
1269	 0.467224925606398 
1270	 0.467332751957182 
1271	 0.467246059180015 
1272	 0.467225430880218 
1273	 0.46746427751933 
1274	 0.466973894074844 
1275	 0.466640208042035 
1276	 0.466473401235327 
1277	 0.466427876662396 
1278	 0.466398172754009 
1279	 0.466453380440753 
1280	 0.466557925639336 
1281	 0.466965849323595 
1282	 0.466852114068264 
1283	 0.466508453390088 
1284	 0.466244411433599 
1285	 0.465361030827699 
1286	 0.465075355612705 
1287	 0.465448532100321 
1288	 0.465472269564863 
1289	 0.465556456858765 
1290	 0.465669993161793 
1291	 0.46546262778222 
1292	 0.464752665552396 
1293	 0.46415694034574 
1294	 0.463836681130773 
1295	 0.463368145680852 
1296	 0.463017646524268 
1297	 0.462448371175658 
1298	 0.461690168384474 
1299	 0.461062772470125 
1300	 0.4603475994965 
1301	 0.459686114140075 
1302	 0.458987054820381 
1303	 0.45841640672199 
1304	 0.458118049407334 
1305	 0.457553160846478 
1306	 0.456714654850569 
1307	 0.456426820116532 
1308	 0.455915431714751 
1309	 0.455151680303218 
1310	 0.45468750524955 
1311	 0.454013828770185 
1312	 0.453056306195799 
1313	 0.452045241700445 
1314	 0.451132794711159 
1315	 0.450379661673426 
1316	 0.44926640141706 
1317	 0.44803935613141 
1318	 0.44679795877148 
1319	 0.445164931279904 
1320	 0.443762137018426 
1321	 0.442622359996338 
1322	 0.44126865030755 
1323	 0.439827774373767 
1324	 0.438465693599943 
1325	 0.437085332872989 
1326	 0.435597904651438 
1327	 0.43422912751612 
1328	 0.432678139510185 
1329	 0.431171017150831 
1330	 0.42959702416136 
1331	 0.427857436946589 
1332	 0.42640933531751 
1333	 0.424903158641224 
1334	 0.423436515239824 
1335	 0.421811851501574 
1336	 0.42021113287424 
1337	 0.418481665631243 
1338	 0.416313856102944 
1339	 0.414724201074613 
1340	 0.413530286130794 
1341	 0.412030108763904 
1342	 0.410699687956937 
1343	 0.40930161422446 
1344	 0.407723208090445 
1345	 0.40605976561028 
1346	 0.404500165665298 
1347	 0.402760045806908 
1348	 0.400702213977978 
1349	 0.398865366790258 
1350	 0.39732890058965 
1351	 0.395726799917894 
1352	 0.39419163601698 
1353	 0.39272667745549 
1354	 0.391434899573569 
1355	 0.390317904046321 
1356	 0.388931642567639 
1357	 0.387632140798986 
1358	 0.386258789229382 
1359	 0.384692660103942 
1360	 0.3830870317134 
1361	 0.381654600138452 
1362	 0.379995228126923 
1363	 0.378128544600102 
1364	 0.376069703546886 
1365	 0.374097975158827 
1366	 0.371987358455193 
1367	 0.369751387885318 
1368	 0.367788622962032 
1369	 0.366012051178632 
1370	 0.363811198704136 
1371	 0.361406791610094 
1372	 0.358983591351657 
1373	 0.356504978453564 
1374	 0.353796925313853 
1375	 0.351178054365554 
1376	 0.348868110391205 
1377	 0.345926066770479 
1378	 0.342779405075983 
1379	 0.339213230824381 
1380	 0.335148555994628 
1381	 0.330836309663715 
1382	 0.326200946068925 
1383	 0.321404679144635 
1384	 0.316437059085304 
1385	 0.311033902188867 
1386	 0.305392152392888 
1387	 0.299555091292031 
1388	 0.294037919942214 
1389	 0.288206395986567 
1390	 0.282209090950126 
1391	 0.276493845489385 
1392	 0.270467416118845 
1393	 0.264702670418075 
1394	 0.259418107357597 
1395	 0.253832153947808 
1396	 0.247952079472935 
1397	 0.241610938376362 
1398	 0.235587932778854 
1399	 0.22916788591389 
1400	 0.223642191765277 
1401	 0.218779443955219 
1402	 0.213937666714836 
1403	 0.20952549107719 
1404	 0.204983379342363 
1405	 0.200292613678665 
1406	 0.195931416040496 
1407	 0.191676838669141 
1408	 0.187887309096968 
1409	 0.184147526144947 
1410	 0.180700935324538 
1411	 0.177778322352001 
1412	 0.174891922329271 
1413	 0.172201285757508 
1414	 0.169831442212731 
1415	 0.167122884443905 
1416	 0.164702917833913 
1417	 0.162522361913266 
1418	 0.160501358448647 
1419	 0.158669702514 
1420	 0.157139370163502 
1421	 0.155432606561492 
1422	 0.153633971936024 
1423	 0.152186527068509 
1424	 0.15093164188643 
1425	 0.149777812360116 
1426	 0.149002336856066 
1427	 0.148020824162602 
1428	 0.146828838504871 
1429	 0.145824093999128 
1430	 0.144879582078382 
1431	 0.144069429053225 
