Wavelength	MAC_ARB_099_592_210428_L00001.asd
807	 0.44454891669073 
808	 0.444086281690393 
809	 0.445009554347043 
810	 0.444792824084442 
811	 0.444278144899258 
812	 0.444634173800812 
813	 0.444542381858173 
814	 0.444645123374423 
815	 0.444930473813229 
816	 0.44506953039653 
817	 0.445084926414844 
818	 0.445044100993089 
819	 0.445131798035946 
820	 0.445540562395242 
821	 0.445140321479242 
822	 0.444947514355852 
823	 0.445413038124104 
824	 0.445472949446579 
825	 0.445388714356459 
826	 0.445140447980318 
827	 0.44480330520709 
828	 0.444882774744426 
829	 0.444924178640576 
830	 0.445041121786946 
831	 0.44537577375478 
832	 0.444916153526756 
833	 0.444409621507992 
834	 0.444265238318866 
835	 0.444531354013858 
836	 0.445388588779918 
837	 0.445335125226512 
838	 0.444377185011157 
839	 0.444564504058275 
840	 0.44519937084384 
841	 0.445608323162426 
842	 0.445472335035278 
843	 0.445224856952296 
844	 0.445094771060497 
845	 0.445335127852723 
846	 0.445876791007053 
847	 0.445657689502057 
848	 0.445449276428263 
849	 0.445845378142655 
850	 0.446821550597455 
851	 0.445690375273035 
852	 0.44543126544882 
853	 0.445998656662932 
854	 0.445150415773605 
855	 0.445815428189584 
856	 0.446497703896982 
857	 0.44616658481879 
858	 0.445128750529783 
859	 0.445656292720636 
860	 0.446329878834599 
861	 0.446125253599728 
862	 0.446134660741939 
863	 0.445913026639378 
864	 0.445755403254036 
865	 0.445960466464207 
866	 0.446404159867932 
867	 0.446189537264709 
868	 0.445768101044219 
869	 0.44591032410207 
870	 0.446268141290662 
871	 0.446882322473967 
872	 0.447516209474032 
873	 0.447778601782046 
874	 0.447331083216562 
875	 0.44688422240031 
876	 0.446773865880285 
877	 0.446904412445886 
878	 0.447057843886287 
879	 0.446701530170391 
880	 0.44606922643223 
881	 0.446135836428851 
882	 0.445202426557769 
883	 0.445250529700226 
884	 0.446832217549687 
885	 0.447398620571665 
886	 0.446571729242577 
887	 0.445496136080144 
888	 0.445289738931935 
889	 0.446134191971317 
890	 0.445618483946914 
891	 0.44574367089656 
892	 0.447767970786122 
893	 0.446782873867534 
894	 0.446810793981183 
895	 0.446991054589351 
896	 0.445936582252462 
897	 0.447442263496987 
898	 0.447756241546449 
899	 0.447044644045496 
900	 0.446884127206064 
901	 0.445180182180665 
902	 0.444549685600951 
903	 0.445900924640581 
904	 0.448150598233419 
905	 0.44659719257944 
906	 0.445561206611255 
907	 0.445936489218873 
908	 0.445714227387508 
909	 0.446618094137533 
910	 0.446728155448769 
911	 0.446146499118784 
912	 0.446856688025227 
913	 0.446670804711857 
914	 0.446890408548826 
915	 0.447069505667652 
916	 0.444914343121527 
917	 0.445827211866939 
918	 0.446608986556765 
919	 0.445517717814739 
920	 0.444599322236397 
921	 0.445288626382333 
922	 0.445317308391152 
923	 0.44442676088027 
924	 0.446144375079814 
925	 0.44640940682426 
926	 0.445972127844825 
927	 0.445511736516998 
928	 0.443921790137674 
929	 0.445755547457542 
930	 0.446566870432653 
931	 0.444214826082939 
932	 0.444716456501367 
933	 0.444994993331496 
934	 0.443660617212346 
935	 0.441814151455688 
936	 0.444511477251215 
937	 0.445880508398531 
938	 0.444806608518458 
939	 0.442629222799515 
940	 0.442780635538092 
941	 0.442879272674703 
942	 0.442746344226209 
943	 0.442703614555895 
944	 0.442843166327348 
945	 0.443091595425269 
946	 0.443037905545292 
947	 0.442289140555249 
948	 0.440639237012019 
949	 0.440781002478779 
950	 0.441809771081576 
951	 0.442146113203705 
952	 0.441428902084888 
953	 0.439352652116155 
954	 0.438445171927732 
955	 0.440224576223872 
956	 0.442269417843803 
957	 0.440787531451356 
958	 0.438394210028502 
959	 0.438005413766995 
960	 0.438813569016777 
961	 0.436457919742341 
962	 0.434540134368933 
963	 0.435528494302435 
964	 0.435318588403606 
965	 0.43575862017941 
966	 0.436477828187565 
967	 0.436790006914622 
968	 0.436440955928966 
969	 0.437697791702699 
970	 0.436932556868873 
971	 0.433994063418295 
972	 0.436004791577876 
973	 0.437691086951685 
974	 0.43597324975699 
975	 0.432762014633998 
976	 0.435453077937365 
977	 0.437657063885932 
978	 0.436033609810147 
979	 0.433719574047531 
980	 0.439064733269496 
981	 0.436895099441688 
982	 0.434253541530709 
983	 0.435620535059816 
984	 0.438205999811646 
985	 0.435720147677978 
986	 0.434212558202214 
987	 0.435006656230805 
988	 0.434410414212841 
989	 0.435678737299242 
990	 0.432569557034818 
991	 0.429359892539858 
992	 0.434805148822478 
993	 0.436705694717587 
994	 0.437487330489577 
995	 0.43765568534575 
996	 0.436457680276159 
997	 0.433908690844005 
998	 0.434102539331126 
999	 0.436720888518126 
1000	 0.438358629926782 
1001	 0.437505735299063 
1002	 0.439168707629859 
1003	 0.439639920378061 
1004	 0.440526101277047 
1005	 0.441001371600751 
1006	 0.440300702706009 
1007	 0.439687906562895 
1008	 0.439792574055496 
1009	 0.440410428489695 
1010	 0.440341475229515 
1011	 0.440702276808577 
1012	 0.44145115686871 
1013	 0.442541931511877 
1014	 0.4427038267012 
1015	 0.443194272636428 
1016	 0.442781951654849 
1017	 0.441008283520362 
1018	 0.439684390636329 
1019	 0.438915828406586 
1020	 0.439138237448275 
1021	 0.440701289038338 
1022	 0.442214396649502 
1023	 0.44289735198348 
1024	 0.443666725751257 
1025	 0.444624893551396 
1026	 0.444930480335963 
1027	 0.444762827304535 
1028	 0.445611764579481 
1029	 0.445960076906848 
1030	 0.446212407458492 
1031	 0.446965097633785 
1032	 0.446533526876916 
1033	 0.446116156941145 
1034	 0.446542803019556 
1035	 0.446528671595128 
1036	 0.446214592333201 
1037	 0.446080702872032 
1038	 0.446110778751687 
1039	 0.445457481381064 
1040	 0.445711830903754 
1041	 0.446700749534913 
1042	 0.446948320002465 
1043	 0.447174124336858 
1044	 0.447313683651881 
1045	 0.446918601162512 
1046	 0.447650958440868 
1047	 0.449402700796754 
1048	 0.449845827344956 
1049	 0.449250775827563 
1050	 0.449603654409605 
1051	 0.450045354304863 
1052	 0.449625465362126 
1053	 0.45024898743161 
1054	 0.450785886414006 
1055	 0.450534875407838 
1056	 0.45106519418249 
1057	 0.451426283248674 
1058	 0.452013015026242 
1059	 0.451974205563543 
1060	 0.450113252409627 
1061	 0.449535217543941 
1062	 0.448714223988131 
1063	 0.448613020846979 
1064	 0.449020458482192 
1065	 0.45109883146609 
1066	 0.451423904861818 
1067	 0.451112632843029 
1068	 0.450741137466092 
1069	 0.449785443067938 
1070	 0.450405246548846 
1071	 0.451274023511012 
1072	 0.451799793676167 
1073	 0.45311221207188 
1074	 0.453382562233931 
1075	 0.452575259030559 
1076	 0.452382548201128 
1077	 0.45246230372172 
1078	 0.451615950083609 
1079	 0.451049933902574 
1080	 0.451330518134768 
1081	 0.451236736508844 
1082	 0.451432871154118 
1083	 0.451477966707986 
1084	 0.45128181753236 
1085	 0.451176475264896 
1086	 0.450718662353336 
1087	 0.450502685006677 
1088	 0.450523406590844 
1089	 0.450551541124922 
1090	 0.450514680554647 
1091	 0.450861321666357 
1092	 0.451677703548287 
1093	 0.451985017099603 
1094	 0.452480791197608 
1095	 0.452781914960847 
1096	 0.452512124167235 
1097	 0.451861513704951 
1098	 0.451246021863249 
1099	 0.450062804368663 
1100	 0.449580588089386 
1101	 0.449414059352087 
1102	 0.449199060173199 
1103	 0.449205458347851 
1104	 0.449174893110664 
1105	 0.448994434017389 
1106	 0.449132436173435 
1107	 0.449296503538742 
1108	 0.449358310208308 
1109	 0.449180176901513 
1110	 0.448584983840827 
1111	 0.44838662272943 
1112	 0.448161654109464 
1113	 0.448154468962306 
1114	 0.448656018711165 
1115	 0.44853995473942 
1116	 0.448333656554372 
1117	 0.447958834767032 
1118	 0.446765555795555 
1119	 0.446291196896499 
1120	 0.44621734421553 
1121	 0.445819322962394 
1122	 0.445932719751654 
1123	 0.446966462309562 
1124	 0.44683796891474 
1125	 0.446331441102067 
1126	 0.445846433523625 
1127	 0.444625778256695 
1128	 0.443935706793118 
1129	 0.443622357339012 
1130	 0.443155226705826 
1131	 0.442740380790929 
1132	 0.442299036993306 
1133	 0.441902329313617 
1134	 0.441311333749057 
1135	 0.441156437238936 
1136	 0.440477986721964 
1137	 0.439636428093639 
1138	 0.438614677127747 
1139	 0.437741117656872 
1140	 0.436522545544095 
1141	 0.435580524845289 
1142	 0.435011756754512 
1143	 0.43412031121203 
1144	 0.433119608061664 
1145	 0.432055393684111 
1146	 0.43068176729099 
1147	 0.429590871403508 
1148	 0.428335310751893 
1149	 0.427575010727415 
1150	 0.426904824360587 
1151	 0.426698260033827 
1152	 0.425914458871177 
1153	 0.425111359743004 
1154	 0.424173750721294 
1155	 0.422627135318247 
1156	 0.42177247758964 
1157	 0.421284193393194 
1158	 0.420645168683955 
1159	 0.420408381513907 
1160	 0.419831747241875 
1161	 0.418825098014719 
1162	 0.418145263787586 
1163	 0.417449956502154 
1164	 0.416810858834475 
1165	 0.416501691113555 
1166	 0.416617910751481 
1167	 0.416344689562249 
1168	 0.41608238209938 
1169	 0.41584213756286 
1170	 0.415452899551322 
1171	 0.415173540539423 
1172	 0.414953471664783 
1173	 0.414837117355261 
1174	 0.414874155474376 
1175	 0.414704531820027 
1176	 0.41453907375524 
1177	 0.414388137050471 
1178	 0.414180639194401 
1179	 0.41380051209505 
1180	 0.41343773003298 
1181	 0.413114542794792 
1182	 0.412793843902886 
1183	 0.412308136391597 
1184	 0.411998430266173 
1185	 0.411899321150414 
1186	 0.411651305573923 
1187	 0.411337588400165 
1188	 0.41105728434771 
1189	 0.410629770851326 
1190	 0.410441483036016 
1191	 0.410380319309669 
1192	 0.410359414109314 
1193	 0.410428988040063 
1194	 0.410729877634483 
1195	 0.410794871039024 
1196	 0.410808094987251 
1197	 0.41082968500783 
1198	 0.410778550508405 
1199	 0.4107516378799 
1200	 0.410741922925699 
1201	 0.410720872191226 
1202	 0.41063526277315 
1203	 0.410649378272093 
1204	 0.410533274420847 
1205	 0.410737582944357 
1206	 0.411314426310048 
1207	 0.411660753176207 
1208	 0.411940075570935 
1209	 0.412548602719653 
1210	 0.412895055491782 
1211	 0.41307393706472 
1212	 0.413235658106465 
1213	 0.413389652526346 
1214	 0.413533146968316 
1215	 0.41356361235435 
1216	 0.413616978992712 
1217	 0.413642374355319 
1218	 0.413789652641141 
1219	 0.41393052257103 
1220	 0.414093248799377 
1221	 0.414342697578419 
1222	 0.414672165624314 
1223	 0.415013919101901 
1224	 0.415366525652506 
1225	 0.415836830241728 
1226	 0.416596394229405 
1227	 0.416930807501784 
1228	 0.417082371643937 
1229	 0.417374060162876 
1230	 0.417451529721914 
1231	 0.417735328196316 
1232	 0.418273757667623 
1233	 0.418641981881567 
1234	 0.419027679254272 
1235	 0.419328959613333 
1236	 0.419572422815662 
1237	 0.419748465238756 
1238	 0.419918939911125 
1239	 0.419829525647838 
1240	 0.419908706618322 
1241	 0.420127693568177 
1242	 0.420138980824493 
1243	 0.42002172176295 
1244	 0.420221046405589 
1245	 0.420330963009578 
1246	 0.420749586306169 
1247	 0.421811162297201 
1248	 0.422263309719785 
1249	 0.422622538162626 
1250	 0.422752043804423 
1251	 0.422419300922403 
1252	 0.422274008881569 
1253	 0.421865978598827 
1254	 0.421846481863628 
1255	 0.422233027893511 
1256	 0.422401776164188 
1257	 0.422415120509289 
1258	 0.422659871271519 
1259	 0.422671167854505 
1260	 0.422289895843849 
1261	 0.422281739520362 
1262	 0.42252112370726 
1263	 0.422555617945492 
1264	 0.422473168463972 
1265	 0.422581727187535 
1266	 0.422790627583148 
1267	 0.422895139538596 
1268	 0.422924570591814 
1269	 0.423169105433363 
1270	 0.423656308908715 
1271	 0.423790369438905 
1272	 0.423796650269295 
1273	 0.424046950953371 
1274	 0.424020917258314 
1275	 0.424069639384626 
1276	 0.424083228724535 
1277	 0.424440659317518 
1278	 0.424302482469 
1279	 0.423667296733046 
1280	 0.423481974504266 
1281	 0.423379698374543 
1282	 0.423173178966352 
1283	 0.423057054424383 
1284	 0.422879150213333 
1285	 0.422509054459488 
1286	 0.422295775666953 
1287	 0.422362124498046 
1288	 0.422282361831819 
1289	 0.422234909171394 
1290	 0.421981538803404 
1291	 0.421528330074826 
1292	 0.421021239550573 
1293	 0.420494684307052 
1294	 0.420131708784352 
1295	 0.41994916785863 
1296	 0.420039577361791 
1297	 0.419930165065738 
1298	 0.419968741620502 
1299	 0.419769347616234 
1300	 0.419569659301077 
1301	 0.419214340997629 
1302	 0.418597642035493 
1303	 0.418008340220211 
1304	 0.417130923449973 
1305	 0.416514129608619 
1306	 0.41603116298128 
1307	 0.415594899368065 
1308	 0.415048193303765 
1309	 0.414748130452593 
1310	 0.414464283993217 
1311	 0.414092311706485 
1312	 0.413784106939282 
1313	 0.413389375631939 
1314	 0.412834994636154 
1315	 0.412069258346655 
1316	 0.411299288932508 
1317	 0.41037510672231 
1318	 0.409545483385472 
1319	 0.408669565557326 
1320	 0.407691634154407 
1321	 0.406835059296256 
1322	 0.405865617275508 
1323	 0.404625341435422 
1324	 0.403560780747929 
1325	 0.402586491057636 
1326	 0.401498298119776 
1327	 0.400729227365551 
1328	 0.399771430922851 
1329	 0.398681245476279 
1330	 0.39765137069678 
1331	 0.396393626588613 
1332	 0.395128788566406 
1333	 0.393920435091008 
1334	 0.392800071269759 
1335	 0.391628587169006 
1336	 0.390322991912591 
1337	 0.389188230600337 
1338	 0.388278625172247 
1339	 0.387117730758663 
1340	 0.385927034295244 
1341	 0.384748947759427 
1342	 0.38336771233803 
1343	 0.382051927287265 
1344	 0.380741054199063 
1345	 0.379493449003664 
1346	 0.378449021218525 
1347	 0.377299890492798 
1348	 0.37616178398222 
1349	 0.375375222289745 
1350	 0.374287665489372 
1351	 0.372821466305414 
1352	 0.371689779892394 
1353	 0.37072382168757 
1354	 0.369508719522765 
1355	 0.368236290357647 
1356	 0.367115737635988 
1357	 0.365814186266434 
1358	 0.364675510606778 
1359	 0.363792210329036 
1360	 0.362865230805428 
1361	 0.362163348486445 
1362	 0.361038674905821 
1363	 0.359705636472004 
1364	 0.358513635045667 
1365	 0.356933985473277 
1366	 0.355306494415545 
1367	 0.353675142465237 
1368	 0.352133546991458 
1369	 0.35044573329046 
1370	 0.348439970683142 
1371	 0.346647406752207 
1372	 0.344442636237855 
1373	 0.342313220978835 
1374	 0.340346189986645 
1375	 0.337938580589267 
1376	 0.335319273255799 
1377	 0.332678843196265 
1378	 0.329669747425521 
1379	 0.32668283795457 
1380	 0.323904745189234 
1381	 0.320523924929917 
1382	 0.316771385161619 
1383	 0.31290198373 
1384	 0.30879390646059 
1385	 0.304447926412867 
1386	 0.299735392601956 
1387	 0.294831483085732 
1388	 0.289928521522086 
1389	 0.284820519542417 
1390	 0.279763702832046 
1391	 0.27493857106911 
1392	 0.269649980245252 
1393	 0.264447992214313 
1394	 0.259453346050741 
1395	 0.253967901994821 
1396	 0.248499568130633 
1397	 0.242791121004445 
1398	 0.237375812150245 
1399	 0.231875285820785 
1400	 0.22670952991141 
1401	 0.221948645407204 
1402	 0.21701126747645 
1403	 0.212004354298518 
1404	 0.207258986150602 
1405	 0.20242853385628 
1406	 0.198065065826171 
1407	 0.194096888586929 
1408	 0.190256752728092 
1409	 0.186363130188896 
1410	 0.182889561395643 
